java.util.Map,,,,
keyword,caption_name,guid,address,coordinates
defense finance and accounting service,Defense Finance and Accounting Service,,,
office of warrior care policy,OFFICE OF WARRIOR CARE POLICY,,,
national background investigation services,National Background Investigation Services,,,
nro,NRO,,,
nsa,NSA,,,
national security education program (nsep) at dlnseo,National Security Education Program (NSEP) at DLNSEO,,,
office of economic adjustment,Office of Economic Adjustment,,,
defense intelligence agency,Defense Intelligence Agency,,,
tak product center,TAK Product Center,,,
technical support working group,Technical Support Working Group,,,
aftac/lscss,AFTAC/LSCSS,,,
department of education,Department of Education,,,
u.s. department of education,U.S. Department of Education,,,
"national center for education statistics, assessment division","National Center for Education Statistics, Assessment Division",,,
u.s. department of education (ed),U.S. Department of Education (ED),,,
ames laboratory,Ames Laboratory,,,
argonne national laboratory,Argonne National Laboratory,,,
battelle pacific northwest national laboratory,Battelle Pacific Northwest National Laboratory,,,
eere,EERE,,,
brookhaven national laboratory,Brookhaven National Laboratory,,,
bonneville power administration,Bonneville Power Administration,,,
us department of energy,US DEPARTMENT OF ENERGY,,,
oak ridge national laboratory,Oak Ridge National Laboratory,,,
thomas jefferson national accelerator facility,Thomas Jefferson National Accelerator Facility,,,
department of energy - osti,Department of Energy - OSTI,,,
"us department of energy, office of the cio","US Department of Energy, Office of the CIO",,,
nnsa,NNSA,,,
energy information administration,Energy Information Administration,,,
department of energy bulding energy codes program,Department of Energy Bulding Energy Codes Program,,,
department of energy,Department of Energy,,,
fermi national accelerator laboratory,Fermi National Accelerator Laboratory,,,
"mission support alliance, llc","Mission Support Alliance, LLC",,,
"us doe, eere","US DOE, EERE",,,
office of energy efficiency & renewable energy,Office of Energy Efficiency & Renewable Energy,,,
research and special programs administration / volpe,Research and Special Programs Administration / Volpe,,,
idaho national laboratory,Idaho National Laboratory,,,
the national isotope development center,The National Isotope Development Center,,,
los alamos national laboratory,Los Alamos National Laboratory,,,
lawrence berkeley national laboratory,Lawrence Berkeley National Laboratory,,,
lawrence livermore national laboratory,Lawrence Livermore National Laboratory,,,
national energy research scientific computing center,National Energy Research Scientific Computing Center,,,
office of nuclear energy,Office of Nuclear Energy,,,
national renewable energy laboratory,National Renewable Energy Laboratory,,,
orau,ORAU,,,
osti,OSTI,,,
pacific northwest national laboratory,Pacific Northwest National Laboratory,,,
princeton plasma physics lab,Princeton Plasma Physics Lab,,,
portsmouth/paducah project office,Portsmouth/Paducah Project Office,,,
sandia national laboratories,Sandia National Laboratories,,,
office of electricity delivery and energy reliability,Office of Electricity Delivery and Energy Reliability,,,
office of energy efficiency &  renewable energy,Office of Energy Efficiency &  Renewable Energy,,,
savannah river nuclear solutions (srns),Savannah River Nuclear Solutions (SRNS),,,
southwestern power administration,Southwestern Power Administration,,,
"bechtel bettis, inc.","Bechtel Bettis, Inc.",,,
western area power administration,Western Area Power Administration,,,
office of civilian radioactive waste management (ocrwm),Office of Civilian Radioactive Waste Management (OCRWM),,,
health and human services,Health and Human Services,,,
administration for community living,Administration for Community Living,,,
department of health and human services,Department of Health and Human Services,,,
ahrq,AHRQ,,,
"national institute on aging, national institutes of health","National Institute on Aging, National Institutes of Health",,,
administration on aging,Administration on Aging,,,
dept of health and human services,Dept of Health and Human Services,,,
president's council on bioethics,President's Council on Bioethics,,,
national cancer institute,National Cancer Institute,,,
centers for disease control and prevention,Centers For Disease Control and Prevention,,,
national institute on aging,National Institute on Aging,,,
administration for children and families,Administration for Children and Families,,,
national library of medicine,National Library of Medicine,,,
centers for medicare & medicaid services,Centers for Medicare & Medicaid Services,,,
niaaa,NIAAA,,,
national institutes of diabetes and digestive and kidney diseases,National Institutes of Diabetes and Digestive and Kidney Diseases,,,
health resources and services administration,Health Resources and Services Administration,,,
national institute on drug abuse,National Institute on Drug Abuse,,,
national institutes of health,National Institutes of Health,,,
"health and human services, administration on aging","Health and Human Services, Administration on Aging",,,
u.s. food and drug administration,U.S. Food and Drug Administration,,,
substance abuse and mental health services administration,Substance Abuse and Mental Health Services Administration,,,
hhs,HHS,,,
the department of health and human services,The Department of Health and Human Services,,,
"office of public health and science, office on women's health","Office of Public Health and Science, Office on Women's Health",,,
department of health and human services (dhhs),Department of Health and Human Services (DHHS),,,
centers for medicare and medicaid services,Centers for Medicare and Medicaid Services,,,
office of the secretary,Office of the Secretary,,,
office of disease prevention and health promotion,Office of Disease Prevention and Health Promotion,,,
office of the national coordinator,Office of the National Coordinator,,,
"national institutes of health/national heart, lung & blood institute","National Institutes of Health/National Heart, Lung & Blood Institute",,,
program support center/isms,Program Support Center/ISMS,,,
indian health service / office of it,Indian Health Service / Office of IT,,,
samhsa office of communications,SAMHSA Office of Communications,,,
advanced biomedical computing center,Advanced Biomedical Computing Center,,,
assistant secretary for preparedness and response,Assistant Secretary for Preparedness and Response,,,
program support center,Program Support Center,,,
samhsa,SAMHSA,,,
national cancer institute (nci),National Cancer Institute (NCI),,,
dept. of health and human services,Dept. of Health and Human Services,,,
national center for advancing translational sciences,National Center for Advancing Translational Sciences,,,
assistant secretary for planning and evaluation,Assistant Secretary for Planning and Evaluation,,,
us-visit,US-VISIT,,,
u.s. customs and border protection,U.S. Customs and Border Protection,,,
department of homeland security,Department of Homeland Security,,,
united states secret service,United States Secret Service,,,
federal emergency management agency,Federal Emergency Management Agency,,,
uscis,USCIS,,,
fema,FEMA,,,
department of homeland security science & technology,Department of Homeland Security Science & Technology,,,
office for domestic preparedness,Office for Domestic Preparedness,,,
federal law enforcement training center,Federal Law Enforcement Training Center,,,
tsa cpo,TSA CPO,,,
u.s. immigration and customs enforcement,U.S. Immigration and Customs Enforcement,,,
office of public affairs,Office of Public Affairs,,,
"department of homeland security, office of the chief information officer","Department of Homeland Security, Office of the Chief Information Officer",,,
national marine center,National Marine Center,,,
science and technology,Science and Technology,,,
transportation security administration,Transportation Security Administration,,,
us-cert,US-CERT,,,
u. s. coast guard c5i service center,U. S. Coast Guard C5I Service Center,,,
department of housing and urban development,Department of Housing and Urban Development,,,
dept. of housing and urban development (hud),Dept. of Housing and Urban Development (HUD),,,
government national mortgage association,Government National Mortgage Association,,,
u. s. department of housing & urban development,U. S. Department of Housing & Urban Development,,,
web master  pulic affair,Web Master  Pulic Affair,,,
"u.s. department of housing and urban development, office of policy development and research","U.S. Department of Housing and Urban Development, Office of Policy Development and Research",,,
department of justice,Department of Justice,,,
u.s. department of justice,U.S. Department of Justice,,,
"bureau of alcohol, tobacco, firearms, and explosives","Bureau of Alcohol, Tobacco, Firearms, and Explosives",,,
"bureau of alcohol, tobacco, firearms and explosives","Bureau of Alcohol, Tobacco, Firearms and Explosives",,,
fbi cjis,FBI CJIS,,,
office of justice programs,Office of Justice Programs,,,
