keyword,caption_name,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
square headquarters,Square headquarters,74f765d8fa5fa08d174da3aacd9a47e5,,Media,Square headquarters,,dgm_corp_hq,d84d3427cbee7eb73701d19486def8ad,dgm_corp_hq__d84d3427cbee7eb73701d19486def8ad
ssa marine headquarters,SSA Marine headquarters,851e79ee6b696fec169d58b209a82f84,,Pipeline,SSA Marine headquarters,,dgm_corp_hq,223d821cb41a53ed241519cd8b4b72e7,dgm_corp_hq__223d821cb41a53ed241519cd8b4b72e7
st engineering headquarters,ST Engineering headquarters,20612bd42a03bd3d1da1f78810921ecb,,Organization,ST Engineering headquarters,,dgm_corp_hq,7c771c95d03ec2a472b468713f0f2a33,dgm_corp_hq__7c771c95d03ec2a472b468713f0f2a33
standard chartered headquarters,Standard Chartered headquarters,79a633182a6b6a0619e9e4b7a81a9174,,Person,Standard Chartered headquarters,,dgm_corp_hq,c05c2f5d5e301c12ac12f68365dd31f7,dgm_corp_hq__c05c2f5d5e301c12ac12f68365dd31f7
state bank of india headquarters,State Bank of India headquarters,3f3ff1acae7ce1c6fdeda14a3d735641,,DiplomaticFacilities,State Bank of India headquarters,,dgm_corp_hq,664b403290201c18390b9181eb975e1a,dgm_corp_hq__664b403290201c18390b9181eb975e1a
state street corporation headquarters,State Street Corporation headquarters,201ad1fbd6b93e7a274c84fe94a59a15,,ForeignMinistry,State Street Corporation headquarters,,dgm_corp_hq,0c191047a2ae9433c1846ace8bbe7cfc,dgm_corp_hq__0c191047a2ae9433c1846ace8bbe7cfc
stater bros headquarters,Stater Bros headquarters,fe87b327498a8a22b3f68878a8c5650a,,FTO,Stater Bros headquarters,,dgm_corp_hq,ce709995d2452b63d54a88c9c30deb03,dgm_corp_hq__ce709995d2452b63d54a88c9c30deb03
steel authority of india headquarters,Steel Authority of India headquarters,0ae6d3061b08a69478936cb44f6dce48,,Wells,Steel Authority of India headquarters,,dgm_corp_hq,d0cf72a22d16429968650f2a7f01f4c0,dgm_corp_hq__d0cf72a22d16429968650f2a7f01f4c0
steinhoff international headquarters,Steinhoff International headquarters,ca247d6de1f37ea7a87eda1ad5aa8f68,,AAEntity,Steinhoff International headquarters,,dgm_corp_hq,e19e0740cbed9ad5601941f6bd867c60,dgm_corp_hq__e19e0740cbed9ad5601941f6bd867c60
stellanis headquarters,Stellanis headquarters,b1cc45cc91a522aa9d2f4f525846baa8,,Keyphrase,Stellanis headquarters,,dgm_corp_hq,c1f77c7bba151602cb1acb74bfdd0944,dgm_corp_hq__c1f77c7bba151602cb1acb74bfdd0944
stmicroelectronics headquarters,STMicroelectronics headquarters,cadb59a8bc74d7522a9aeedb7c975d28,,Exec,STMicroelectronics headquarters,,dgm_corp_hq,e2254f85edbef6b1210a5e8f83ed9b7d,dgm_corp_hq__e2254f85edbef6b1210a5e8f83ed9b7d
sto building group headquarters,STO Building Group headquarters,cab05bb6a9a5c19e7944fd8fa44774aa,,Legislator,STO Building Group headquarters,,dgm_corp_hq,1763d5d4945b9ca8e20129a946292769,dgm_corp_hq__1763d5d4945b9ca8e20129a946292769
stolt-nielsen limited headquarters,Stolt-Nielsen Limited headquarters,b87f44ea62550b19dd6d9dd32d631cdd,,LegislativeCommittee,Stolt-Nielsen Limited headquarters,,dgm_corp_hq,38deddee2759e4f12e9fc0c49ef3297d,dgm_corp_hq__38deddee2759e4f12e9fc0c49ef3297d
stonecrest enterprises headquarters,Stonecrest Enterprises headquarters,d6190ddc866742b1a1ac8dfc0cc74ee4,,Shipping,Stonecrest Enterprises headquarters,,dgm_corp_hq,461f184175091ee3abaf8cfccd4f5266,dgm_corp_hq__461f184175091ee3abaf8cfccd4f5266
stonex group headquarters,StoneX Group headquarters,d42133409102523d5085139ab363c6e5,,Pipeline,StoneX Group headquarters,,dgm_corp_hq,3eb2ae3007931a98b7b08d63471f10ab,dgm_corp_hq__3eb2ae3007931a98b7b08d63471f10ab
stora enso headquarters,Stora Enso headquarters,c00205ae1495824ed36cdd9e07080a7f,,Keyphrase,Stora Enso headquarters,,dgm_corp_hq,bae01a03aedef8d15ac10c6be1de15a6,dgm_corp_hq__bae01a03aedef8d15ac10c6be1de15a6
storebrand asa headquarters,Storebrand ASA headquarters,c8e81252e89661321ded9a0dd41e23c2,,Consulates,Storebrand ASA headquarters,,dgm_corp_hq,22389164fd0b4c125a3f59dc38a02dec,dgm_corp_hq__22389164fd0b4c125a3f59dc38a02dec
strabag headquarters,Strabag headquarters,78a1cd1b52565afc5d7c0b4b80a5e904,,Legislator,Strabag headquarters,,dgm_corp_hq,f119fe493cdd18ee0539eb43243eb6af,dgm_corp_hq__f119fe493cdd18ee0539eb43243eb6af
stryker corporation headquarters,Stryker Corporation headquarters,753cc7f4721b4b2623d0d4f3f982c071,,Pipeline,Stryker Corporation headquarters,,dgm_corp_hq,abfb1d6dba8763911e5ad282ca82ef24,dgm_corp_hq__abfb1d6dba8763911e5ad282ca82ef24
subaru headquarters,Subaru headquarters,4e4548adc2ad251ea3dc5c083293a540,,CompanyKeyword,Subaru headquarters,,dgm_corp_hq,fd59332d1380cc7fbdb0f294241eb870,dgm_corp_hq__fd59332d1380cc7fbdb0f294241eb870
südzucker headquarters,Südzucker headquarters,62dc98d81a3e46cba039354790a01676,,Pipeline,Südzucker headquarters,,dgm_corp_hq,f09c9ffbbf46ca0062356110e9c605e8,dgm_corp_hq__f09c9ffbbf46ca0062356110e9c605e8
sugi holdings headquarters,Sugi Holdings  headquarters,8cbf80949640cbb85e424680b5817404,,Diplomat,Sugi Holdings  headquarters,,dgm_corp_hq,c980248433c3d6c06e0412ab43e69347,dgm_corp_hq__c980248433c3d6c06e0412ab43e69347
sumber alfaria trijaya headquarters,Sumber Alfaria Trijaya headquarters,4c69507c7e2f6370c11494af8cb926b3,,LegislativeCommittee,Sumber Alfaria Trijaya headquarters,,dgm_corp_hq,9641090cc5e9ce308233f1a7486c585e,dgm_corp_hq__9641090cc5e9ce308233f1a7486c585e
sumec corporation headquarters,Sumec Corporation headquarters,4138c37e4a8d146bc375793d1324b3d2,,Keyphrase,Sumec Corporation headquarters,,dgm_corp_hq,cba7e3e8dc108d26f135531752da9c7b,dgm_corp_hq__cba7e3e8dc108d26f135531752da9c7b
sumitomo chemical headquarters,Sumitomo Chemical  headquarters,7baf860a1d31207040376850ed4f20c5,,DiplomaticFacilities,Sumitomo Chemical  headquarters,,dgm_corp_hq,f9a81f5625de6871b34d6014b474c3b7,dgm_corp_hq__f9a81f5625de6871b34d6014b474c3b7
sumitomo corporation headquarters,Sumitomo Corporation headquarters,ce13af371363b253fe265938441fb09d,,Keyphrase,Sumitomo Corporation headquarters,,dgm_corp_hq,bfd90eb930652a1ad3eef90dc2b265cf,dgm_corp_hq__bfd90eb930652a1ad3eef90dc2b265cf
sumitomo dainippon pharma headquarters,Sumitomo Dainippon Pharma headquarters,08a517180b34959f2bed2231af17a696,,DiplomaticFacilities,Sumitomo Dainippon Pharma headquarters,,dgm_corp_hq,dc7530ddbb7a36e5fc852432afb8d503,dgm_corp_hq__dc7530ddbb7a36e5fc852432afb8d503
sumitomo electric industries headquarters,Sumitomo Electric Industries headquarters,dc195d6b218f4b3eee04d4de438dae51,,Organization,Sumitomo Electric Industries headquarters,,dgm_corp_hq,6aa5aab3f49be9e7d72e01d4f8a9a42b,dgm_corp_hq__6aa5aab3f49be9e7d72e01d4f8a9a42b
sumitomo forestry headquarters,Sumitomo Forestry headquarters,f1283b85787efc7ccba23a4d0ad2d8d1,,Wells,Sumitomo Forestry headquarters,,dgm_corp_hq,97504bc90089ef0b798e2fd3f0777518,dgm_corp_hq__97504bc90089ef0b798e2fd3f0777518
sumitomo heavy industries headquarters,Sumitomo Heavy Industries headquarters,bc9d818a8ec541f44ff41a8814a031df,,Keyphrase,Sumitomo Heavy Industries headquarters,,dgm_corp_hq,0d2461a839764e541e52e7c0e958ada6,dgm_corp_hq__0d2461a839764e541e52e7c0e958ada6
sumitomo metal mining headquarters,Sumitomo Metal Mining headquarters,67bf374e7564d0605297e913b3e38e7f,,Legislator,Sumitomo Metal Mining headquarters,,dgm_corp_hq,5667dbb68526569f5e296841e527fd9d,dgm_corp_hq__5667dbb68526569f5e296841e527fd9d
sumitomo realty & development headquarters,Sumitomo Realty & Development headquarters,6412bd7b0b52e5b6a0bb888af956f434,,Pipeline,Sumitomo Realty & Development headquarters,,dgm_corp_hq,7d14eaeb585238d0eb5b90be9d3ff625,dgm_corp_hq__7d14eaeb585238d0eb5b90be9d3ff625
sumitomo rubber industries headquarters,Sumitomo Rubber Industries headquarters,05c4d978dd3ac2f222c48e50ae25814e,,IndustryTerm,Sumitomo Rubber Industries headquarters,,dgm_corp_hq,271fceff4f11b652eb9868e9d6e4cfb5,dgm_corp_hq__271fceff4f11b652eb9868e9d6e4cfb5
sun art retail group headquarters,Sun Art Retail Group headquarters,2fa57139e302c92fd077ccd23f8ebf43,,Exec,Sun Art Retail Group headquarters,,dgm_corp_hq,49bedd8edd5fe6698755384cc16d9a30,dgm_corp_hq__49bedd8edd5fe6698755384cc16d9a30
suncorp headquarters,Suncorp headquarters,627caa70200a288d6509b56ce229952a,,space,Suncorp headquarters,,dgm_corp_hq,1558cb3e7a53c22a6b880d259e2ea1c5,dgm_corp_hq__1558cb3e7a53c22a6b880d259e2ea1c5
sundrug co headquarters,Sundrug headquarters,9edd65dcb663d391fd76246517fbb532,,Shipping,Sundrug headquarters,,dgm_corp_hq,3d8ab5fd0f3a5b7e81ea248cd6aaede8,dgm_corp_hq__3d8ab5fd0f3a5b7e81ea248cd6aaede8
suning.com headquarters,Suning.com headquarters,a13fa6dd4d043aab9287513543cf5e65,,Consulates,Suning.com headquarters,,dgm_corp_hq,cccaaad10dafd161f8ae84e3f3a979f6,dgm_corp_hq__cccaaad10dafd161f8ae84e3f3a979f6
sunny optical technology headquarters,Sunny Optical Technology headquarters,4f4af2a3fd29f300c631d51d5b0036fe,,News,Sunny Optical Technology headquarters,,dgm_corp_hq,b364c40d2bc5513ddb7873507af50e98,dgm_corp_hq__b364c40d2bc5513ddb7873507af50e98
suntory beverage & food headquarters,Suntory Beverage & Food headquarters,d97d2125b0910a5f2554999bd724a094,,FTO,Suntory Beverage & Food headquarters,,dgm_corp_hq,b41c4f35f75df5a6c9d62c1c3c36510b,dgm_corp_hq__b41c4f35f75df5a6c9d62c1c3c36510b
susumu kyuwa headquarters,Susumu Kyuwa headquarters,77a42c69e1925cf99e8a75672690ca4e,,Keyphrase,Susumu Kyuwa headquarters,,dgm_corp_hq,34e2b83b86301583214857cb8c50dc79,dgm_corp_hq__34e2b83b86301583214857cb8c50dc79
suzano headquarters,Suzano headquarters,b6de163755fcf50c7c3849aefd3774ee,,Organization,Suzano headquarters,,dgm_corp_hq,ffa74c9eca97d3fef1bd04ee8f07299d,dgm_corp_hq__ffa74c9eca97d3fef1bd04ee8f07299d
suzuken headquarters,Suzuken headquarters,a27159a0ffe913ce488fec25d5899809,,Shipping,Suzuken headquarters,,dgm_corp_hq,7e56f2759e51f9a23239b2f6c217e447,dgm_corp_hq__7e56f2759e51f9a23239b2f6c217e447
suzuki motor corporation headquarters,Suzuki Motor Corporation headquarters,ba04465eca1c547ca6d28accf4ba21b9,,Keyphrase,Suzuki Motor Corporation headquarters,,dgm_corp_hq,d8650ee72a44ecaef3410eebe9e11884,dgm_corp_hq__d8650ee72a44ecaef3410eebe9e11884
svenska handelsbanken headquarters,Svenska Handelsbanken headquarters,38562dbeed3aedd7950faa90ff4c310f,,DiplomaticFacilities,Svenska Handelsbanken headquarters,,dgm_corp_hq,b64d087371506f9a52a70d8145a34380,dgm_corp_hq__b64d087371506f9a52a70d8145a34380
swedbank headquarters,Swedbank headquarters,109e814770b22185f7d0d6789b0b6a0f,,space,Swedbank headquarters,,dgm_corp_hq,94b55ea4617088e8ca7f3b83e824695a,dgm_corp_hq__94b55ea4617088e8ca7f3b83e824695a
swinerton headquarters,Swinerton headquarters,985d8096e15b7870abc679b4edad8915,,Keyphrase,Swinerton headquarters,,dgm_corp_hq,b1785fbab1764ebc37691d121c9c6c89,dgm_corp_hq__b1785fbab1764ebc37691d121c9c6c89
swire pacific limited headquarters,Swire Pacific Limited headquarters,9cce46632f92f48dd0ef8ee055d139bf,,Organization,Swire Pacific Limited headquarters,,dgm_corp_hq,45ed4811f67f53d267c33449d39a4233,dgm_corp_hq__45ed4811f67f53d267c33449d39a4233
swiss life holding headquarters,Swiss Life Holding headquarters,cfd385f0bff4d9cff45970e6f08b873e,,CompanyKeyword,Swiss Life Holding headquarters,,dgm_corp_hq,9c4286d72ebd10fef2ce2dd80f0ab99b,dgm_corp_hq__9c4286d72ebd10fef2ce2dd80f0ab99b
swiss national bank headquarters,Swiss National Bank headquarters,29eff84248516fc5a6b949432993ae9f,,IndustryTerm,Swiss National Bank headquarters,,dgm_corp_hq,8987bf4cb7af5951d5222da476292a79,dgm_corp_hq__8987bf4cb7af5951d5222da476292a79
swiss re ag headquarters,Swiss Re AG headquarters,b8ffc3a3e961f96aa38e7596ed6b277a,,Person,Swiss Re AG headquarters,,dgm_corp_hq,c57efdb68001c7672a996fca1f4b751e,dgm_corp_hq__c57efdb68001c7672a996fca1f4b751e
swisscom headquarters,Swisscom headquarters,35f0fae63151947d80f3c67fcef8df14,,Keyphrase,Swisscom headquarters,,dgm_corp_hq,fc3667f15b1d2aa5724cf5fe3c43f3e5,dgm_corp_hq__fc3667f15b1d2aa5724cf5fe3c43f3e5
synchrony financial headquarters,Synchrony Financial headquarters,0fc3be1432e8ff0dc9a6d62551d62693,,Keyphrase,Synchrony Financial headquarters,,dgm_corp_hq,3ab38e2d2bd35057fc92e1321facab7a,dgm_corp_hq__3ab38e2d2bd35057fc92e1321facab7a
synnex corporation headquarters,SYNNEX Corporation headquarters,b9b6a1588fb01f730009ca9da5f0c918,,Diplomat,SYNNEX Corporation headquarters,,dgm_corp_hq,5ff82e168484fe7e68436ba6ab4b0495,dgm_corp_hq__5ff82e168484fe7e68436ba6ab4b0495
synnex technology headquarters,Synnex Technology headquarters,33e04911bc5a433bd244af4981c6ef5e,,FTO,Synnex Technology headquarters,,dgm_corp_hq,9b6dd4ecf48a4f975c264d8955aa6cb5,dgm_corp_hq__9b6dd4ecf48a4f975c264d8955aa6cb5
t-mobile headquarters,T-Mobile headquarters,003a9b1316daa8730552228666cd4ec4,,space,T-Mobile headquarters,,dgm_corp_hq,b89a3f8ea681d9dc2f19b65d78915bc3,dgm_corp_hq__b89a3f8ea681d9dc2f19b65d78915bc3
t&d holdings headquarters,T&D Holdings headquarters,69c0a724da602c8999b992695b5bd675,,News,T&D Holdings headquarters,,dgm_corp_hq,bf925706244f232ef69506fd5404301e,dgm_corp_hq__bf925706244f232ef69506fd5404301e
taiheiyo cement headquarters,Taiheiyo Cement headquarters,17280bd689b12c7b5a57352a4a60ea1b,,FTO,Taiheiyo Cement headquarters,,dgm_corp_hq,aa85c1503ed243b34a42cacb1efb9e18,dgm_corp_hq__aa85c1503ed243b34a42cacb1efb9e18
taisei corporation headquarters,Taisei Corporation headquarters,981dab5a0f80086925830b723ef87b24,,News,Taisei Corporation headquarters,,dgm_corp_hq,5d18664d9b100eab5513c4ff24de440b,dgm_corp_hq__5d18664d9b100eab5513c4ff24de440b
taiwan semiconductor manufacturing company headquarters,Taiwan Semiconductor Manufacturing Company headquarters,3ad6bdc84f84f4c8f5a601b8b0e07dcf,,DiplomaticFacilities,Taiwan Semiconductor Manufacturing Company headquarters,,dgm_corp_hq,ad0b70aefee973976297a899487fa1fc,dgm_corp_hq__ad0b70aefee973976297a899487fa1fc
takashimaya headquarters,Takashimaya headquarters,609a17916f4b747422e838513da401f1,,Diplomat,Takashimaya headquarters,,dgm_corp_hq,eb684860a0c91b5d1b5bb9459bde94bf,dgm_corp_hq__eb684860a0c91b5d1b5bb9459bde94bf
takayoshi mimura headquarters,Takayoshi Mimura headquarters,f2eb6d94a4a5eeaac5e5cd79f661ca6b,,Exec,Takayoshi Mimura headquarters,,dgm_corp_hq,f6cca818e1a5b570a7e8b7ecbdddd1f7,dgm_corp_hq__f6cca818e1a5b570a7e8b7ecbdddd1f7
takeda pharmaceutical company headquarters,Takeda Pharmaceutical Company  headquarters,97f8215098a7c4589938dd217ca86adc,,Media,Takeda Pharmaceutical Company  headquarters,,dgm_corp_hq,e476b397500959ff72904fefda20747c,dgm_corp_hq__e476b397500959ff72904fefda20747c
talanx ag headquarters,Talanx AG headquarters,22e592a15c1d91d018b6b1385c7c2c8f,,Shipping,Talanx AG headquarters,,dgm_corp_hq,ab53f48ee4fdf64b762d8d31a1115cc3,dgm_corp_hq__ab53f48ee4fdf64b762d8d31a1115cc3
tangshan jidong cement co headquarters,Tangshan Jidong Cement headquarters,6c96e1712a5cd73d393b19435648782d,,Consulates,Tangshan Jidong Cement headquarters,,dgm_corp_hq,8e02674bc69d7ee2e014d3bd78652797,dgm_corp_hq__8e02674bc69d7ee2e014d3bd78652797
tangshan port group headquarters,Tangshan Port Group headquarters,7ad46ee117effa3ca272805cc3963528,,IndustryTerm,Tangshan Port Group headquarters,,dgm_corp_hq,89a5b6b6b41927c5afad60c1952eaa5b,dgm_corp_hq__89a5b6b6b41927c5afad60c1952eaa5b
tata consultancy services headquarters,Tata Consultancy Services headquarters,65dddfe358328a06df31595c3e355bf8,,AAEntity,Tata Consultancy Services headquarters,,dgm_corp_hq,31ae2e85622fd956153b14d5fa6ef3b5,dgm_corp_hq__31ae2e85622fd956153b14d5fa6ef3b5
tata motors headquarters,Tata Motors headquarters,efa263b99c764b75d539ab2b5aff872e,,Legislator,Tata Motors headquarters,,dgm_corp_hq,3789d80979c5759017f55cadaaa1e1be,dgm_corp_hq__3789d80979c5759017f55cadaaa1e1be
tata steel headquarters,Tata Steel headquarters,10034c0f2eb61b89175fbbcdaff78281,,Diplomat,Tata Steel headquarters,,dgm_corp_hq,41d28ba26ae35599767e0fc61281f3fb,dgm_corp_hq__41d28ba26ae35599767e0fc61281f3fb
tatum development headquarters,Tatum Development headquarters,448db7eb1d5f7b9b5a9deab005c17309,,Consulates,Tatum Development headquarters,,dgm_corp_hq,dd0a7ef906f492b009f89a22645ff28e,dgm_corp_hq__dd0a7ef906f492b009f89a22645ff28e
tauber oil headquarters,Tauber Oil headquarters,1798e1ebfd186143a2baea2f895a6e9b,,Shipping,Tauber Oil headquarters,,dgm_corp_hq,5ee853b2dcc45668e13de8efcae671ba,dgm_corp_hq__5ee853b2dcc45668e13de8efcae671ba
tauron polska energia headquarters,TAURON Polska Energia headquarters,0239469b5263378cef50077c34153e2b,,Media,TAURON Polska Energia headquarters,,dgm_corp_hq,436a344d04cfeac8ec7677460c479661,dgm_corp_hq__436a344d04cfeac8ec7677460c479661
taylor morrison home corporation headquarters,Taylor Morrison Home Corporation headquarters,004cecc8b143dfac1a955b4e95cfa5fd,,DiplomaticFacilities,Taylor Morrison Home Corporation headquarters,,dgm_corp_hq,53e931e0b9a6eb9ab70d9a829a4d7369,dgm_corp_hq__53e931e0b9a6eb9ab70d9a829a4d7369
tbea headquarters,TBEA headquarters,192f0f8e71c16b480bbd4bb90924b3cf,,Organization,TBEA headquarters,,dgm_corp_hq,84845aa5ff1cfd9558f89bf899d9e481,dgm_corp_hq__84845aa5ff1cfd9558f89bf899d9e481
tcl electronics holdings headquarters,TCL Electronics Holdings headquarters,3b07332b51ebfae908892d967f918225,,Consulates,TCL Electronics Holdings headquarters,,dgm_corp_hq,9ee27923b527488788e53352bcca9be0,dgm_corp_hq__9ee27923b527488788e53352bcca9be0
tcl technology headquarters,TCL Technology headquarters,5e812fe03316111483ce123f4d4d85e8,,AAEntity,TCL Technology headquarters,,dgm_corp_hq,150f31b4c375bfbba474b6440e299b47,dgm_corp_hq__150f31b4c375bfbba474b6440e299b47
tdk corporation headquarters,TDK Corporation headquarters,479296c08d10b653641182830983b92f,,Diplomat,TDK Corporation headquarters,,dgm_corp_hq,7d4f8aafde48189dcc5892400a0d7876,dgm_corp_hq__7d4f8aafde48189dcc5892400a0d7876
tech mahindra headquarters,Tech Mahindra headquarters,c835889b35862f2004234dc90144b761,,Media,Tech Mahindra headquarters,,dgm_corp_hq,21bec2b66f300cc7a5e097e09a79f76f,dgm_corp_hq__21bec2b66f300cc7a5e097e09a79f76f
techtronic industries headquarters,Techtronic Industries headquarters,0aac609f7b46069e7ce42d01db340558,,ForeignMinister,Techtronic Industries headquarters,,dgm_corp_hq,3b12566a60d13b9237ed6930aca937c4,dgm_corp_hq__3b12566a60d13b9237ed6930aca937c4
techtronic industries company headquarters,Techtronic Industries Company headquarters,0aac609f7b46069e7ce42d01db340558,,AAEntity,Techtronic Industries Company headquarters,,dgm_corp_hq,9ecd48d2697dcbc982bb43651bc66fd1,dgm_corp_hq__9ecd48d2697dcbc982bb43651bc66fd1
teck resources limited headquarters,Teck Resources Limited headquarters,098937c0bddaf54cb89109630e4f105f,,Exec,Teck Resources Limited headquarters,,dgm_corp_hq,bd8071c43b66b43863c6b441b85ad283,dgm_corp_hq__bd8071c43b66b43863c6b441b85ad283
teijin limited headquarters,Teijin Limited headquarters,dda7ac9f143873cc92f34f96fba1a2c0,,Consulates,Teijin Limited headquarters,,dgm_corp_hq,8123c5f2e3841b0f72abe12268431d3e,dgm_corp_hq__8123c5f2e3841b0f72abe12268431d3e
telecom italia headquarters,Telecom Italia headquarters,d202a5ab154f4a38db43a467abb174da,,DiplomaticFacilities,Telecom Italia headquarters,,dgm_corp_hq,072727946c8d8da20f2acd7a49b6363c,dgm_corp_hq__072727946c8d8da20f2acd7a49b6363c
telefónica headquarters,Telefónica headquarters,0c4fcc581544797df4a6ef6f9aa950f1,,Shipping,Telefónica headquarters,,dgm_corp_hq,f6c5475a02b0566260b62809c54301c5,dgm_corp_hq__f6c5475a02b0566260b62809c54301c5
telefonica brasil headquarters,Telefonica Brasil headquarters,c56ac1ac9f2b6996a9981ecc2b58aa19,,FTO,Telefonica Brasil headquarters,,dgm_corp_hq,c0968fbd90bd0cd8bf3a598d20b166cf,dgm_corp_hq__c0968fbd90bd0cd8bf3a598d20b166cf
telefónica deutschland headquarters,Telefónica Deutschland headquarters,c50aba02842227a96fa8c13c2a17c868,,Wells,Telefónica Deutschland headquarters,,dgm_corp_hq,8bd0ea64f7288689cdd492d96f0d8a1b,dgm_corp_hq__8bd0ea64f7288689cdd492d96f0d8a1b
telekom austria headquarters,Telekom Austria headquarters,9a3b7ff61a4e9ef2e717e919124171f1,,ForeignMinister,Telekom Austria headquarters,,dgm_corp_hq,d8ddd06d8f5921eaf4358fd9efa0d6de,dgm_corp_hq__d8ddd06d8f5921eaf4358fd9efa0d6de
teleperformance headquarters,Teleperformance headquarters,2c0af034fdc14c67afd2ae46efd888dc,,FTO,Teleperformance headquarters,,dgm_corp_hq,41fa4c6873aa70c51aa01bbb3bfeff72,dgm_corp_hq__41fa4c6873aa70c51aa01bbb3bfeff72
telephone and data systems headquarters,Telephone and Data Systems headquarters,63c2df0f4f6ed6d6c9ecbbd0392919ad,,Organization,Telephone and Data Systems headquarters,,dgm_corp_hq,8594e959dd552ce543326916482b5feb,dgm_corp_hq__8594e959dd552ce543326916482b5feb
telling telecommunication headquarters,Telling Telecommunication headquarters,d633abde9240866f0dc62daf9ac090a6,,CompanyKeyword,Telling Telecommunication headquarters,,dgm_corp_hq,c4e3947d4c29dc274ea4b8616c278cfa,dgm_corp_hq__c4e3947d4c29dc274ea4b8616c278cfa
telus corporation headquarters,Telus Corporation headquarters,a58670d963a8ce44cd88fdc7a1c92ab3,,News,Telus Corporation headquarters,,dgm_corp_hq,324526796a93fd7270939bbf3d6b770c,dgm_corp_hq__324526796a93fd7270939bbf3d6b770c
tenaga nasional berhad headquarters,Tenaga Nasional Berhad headquarters,d9a12db5fda65bdda28bd3a230ec104b,,Keyphrase,Tenaga Nasional Berhad headquarters,,dgm_corp_hq,610425ae5936ac7d9db98988ef953060,dgm_corp_hq__610425ae5936ac7d9db98988ef953060
