handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
somagambia,Gambian news outlet Soma Gambia,the gambia,agriculture minister;agriculture ministry,hnmn,The Gambia,13.443182,-15.310139,,,Hnmn,Gambian news outlet Soma Gambia,,dgm_agr_mentioner_entities,ddbf566d097f3c57962a5794276f51ec,dgm_agr_mentioner_entities__ddbf566d097f3c57962a5794276f51ec
the_standard_,Gambian news outlet The Standard,the gambia,agriculture minister;agriculture ministry,hnmn,The Gambia,13.443182,-15.310139,,,Hnmn,Gambian news outlet The Standard,,dgm_agr_mentioner_entities,bfe1f1d87130f68d58774f0e7621a29d,dgm_agr_mentioner_entities__bfe1f1d87130f68d58774f0e7621a29d
independentetl,Timorese news outlet Independente,timor-leste,agriculture minister;agriculture ministry,hnmn,Timor-Leste,-8.874217,125.727539,,,Hnmn,Timorese news outlet Independente,,dgm_agr_mentioner_entities,544b7373532a16ded161dab204ba8511,dgm_agr_mentioner_entities__544b7373532a16ded161dab204ba8511
tempotimor,Timorese news outlet Tempo Timor,timor-leste,agriculture minister;agriculture ministry,hnmn,Timor-Leste,-8.874217,125.727539,,,Hnmn,Timorese news outlet Tempo Timor,,dgm_agr_mentioner_entities,f74fc56aba971d25311e784e1dad9fae,dgm_agr_mentioner_entities__f74fc56aba971d25311e784e1dad9fae
thediliweekly,Timorese news outlet The Dili Weekly,timor-leste,agriculture minister;agriculture ministry,hnmn,Timor-Leste,-8.874217,125.727539,,,Hnmn,Timorese news outlet The Dili Weekly,,dgm_agr_mentioner_entities,4324dc655732b36d616946c1f4ae271d,dgm_agr_mentioner_entities__4324dc655732b36d616946c1f4ae271d
24heureinfo,Togolese news outlet 24 Heure Info,togo,agriculture minister;agriculture ministry,hnmn,Togo,8.619543,0.824782,,,Hnmn,Togolese news outlet 24 Heure Info,,dgm_agr_mentioner_entities,d9f46f7e1faa7bb45555d50bc6ee1694,dgm_agr_mentioner_entities__d9f46f7e1faa7bb45555d50bc6ee1694
afreepress,Togolese news outlet Afree Press,togo,agriculture minister;agriculture ministry,hnmn,Togo,8.619543,0.824782,,,Hnmn,Togolese news outlet Afree Press,,dgm_agr_mentioner_entities,b6934b80eae52ed9b6ff5539916753c5,dgm_agr_mentioner_entities__b6934b80eae52ed9b6ff5539916753c5
togoactualites,Togolese news outlet Togo Actualites,togo,agriculture minister;agriculture ministry,hnmn,Togo,8.619543,0.824782,,,Hnmn,Togolese news outlet Togo Actualites,,dgm_agr_mentioner_entities,1c2f1c861e1998e003a561dd8e1c4ce9,dgm_agr_mentioner_entities__1c2f1c861e1998e003a561dd8e1c4ce9
tbn228,Togolese news outlet Togo Breaking News,togo,agriculture minister;agriculture ministry,hnmn,Togo,8.619543,0.824782,,,Hnmn,Togolese news outlet Togo Breaking News,,dgm_agr_mentioner_entities,6c50cfcf9194d817acf7c5a5f02adf0f,dgm_agr_mentioner_entities__6c50cfcf9194d817acf7c5a5f02adf0f
tgwebinfos,Togolese news outlet Togo Web,togo,agriculture minister;agriculture ministry,hnmn,Togo,8.619543,0.824782,,,Hnmn,Togolese news outlet Togo Web,,dgm_agr_mentioner_entities,87de2cc55d9e73bc1471a72773b89773,dgm_agr_mentioner_entities__87de2cc55d9e73bc1471a72773b89773
kanivatonganews,Tongan news outlet Kaniva Tonga,tonga,agriculture minister;agriculture ministry,hnmn,Tonga,-21.178986,-175.198242,,,Hnmn,Tongan news outlet Kaniva Tonga,,dgm_agr_mentioner_entities,48623f465216fe529e4fa0cd6fca4980,dgm_agr_mentioner_entities__48623f465216fe529e4fa0cd6fca4980
tonganews,Tongan news outlet Matangi Tonga,tonga,agriculture minister;agriculture ministry,hnmn,Tonga,-21.178986,-175.198242,,,Hnmn,Tongan news outlet Matangi Tonga,,dgm_agr_mentioner_entities,c65065e82763980d22ec4df138f67430,dgm_agr_mentioner_entities__c65065e82763980d22ec4df138f67430
tv6tnt,Trinidadian news outlet CCN TV6,trinidad and tobago,agriculture minister;agriculture ministry,hnmn,Trinidad and Tobago,10.691803,-61.222503,,,Hnmn,Trinidadian news outlet CCN TV6,,dgm_agr_mentioner_entities,2ea228121ebc29bb347c771e3aaf85e5,dgm_agr_mentioner_entities__2ea228121ebc29bb347c771e3aaf85e5
loopnewstt,Trinidadian news outlet Loop News,trinidad and tobago,agriculture minister;agriculture ministry,hnmn,Trinidad and Tobago,10.691803,-61.222503,,,Hnmn,Trinidadian news outlet Loop News,,dgm_agr_mentioner_entities,a659359030973f3ede892785935af91f,dgm_agr_mentioner_entities__a659359030973f3ede892785935af91f
newsday_tt,Trinidadian news outlet Newsday,trinidad and tobago,agriculture minister;agriculture ministry,hnmn,Trinidad and Tobago,10.691803,-61.222503,,,Hnmn,Trinidadian news outlet Newsday,,dgm_agr_mentioner_entities,3ecba8ee04ffae8dde611c616d19e7a9,dgm_agr_mentioner_entities__3ecba8ee04ffae8dde611c616d19e7a9
guardiantt,Trinidadian news outlet T&T Guardian,trinidad and tobago,agriculture minister;agriculture ministry,hnmn,Trinidad and Tobago,10.691803,-61.222503,,,Hnmn,Trinidadian news outlet T&T Guardian,,dgm_agr_mentioner_entities,6e1c35ce173b47795547f90fbdadef35,dgm_agr_mentioner_entities__6e1c35ce173b47795547f90fbdadef35
expressupdates,Trinidadian news outlet Trinidad Express,trinidad and tobago,agriculture minister;agriculture ministry,hnmn,Trinidad and Tobago,10.691803,-61.222503,,,Hnmn,Trinidadian news outlet Trinidad Express,,dgm_agr_mentioner_entities,db2f038ca1f24a66dbf13bc38b76b80b,dgm_agr_mentioner_entities__db2f038ca1f24a66dbf13bc38b76b80b
babnet_tunisie,Tunisian news outlet Babnet,tunisia,agriculture minister;agriculture ministry,hnmn,Tunisia,33.886917,9.537499,,,Hnmn,Tunisian news outlet Babnet,,dgm_agr_mentioner_entities,5e13cae647d4cb1743a660a08b83055c,dgm_agr_mentioner_entities__5e13cae647d4cb1743a660a08b83055c
kapitalisinfo,Tunisian news outlet Kapitalis,tunisia,agriculture minister;agriculture ministry,hnmn,Tunisia,33.886917,9.537499,,,Hnmn,Tunisian news outlet Kapitalis,,dgm_agr_mentioner_entities,82d0d13f64645e8fe8dec9fa1e482a3c,dgm_agr_mentioner_entities__82d0d13f64645e8fe8dec9fa1e482a3c
nessmatv,Tunisian news outlet Nessma TV,tunisia,agriculture minister;agriculture ministry,hnmn,Tunisia,33.886917,9.537499,,,Hnmn,Tunisian news outlet Nessma TV,,dgm_agr_mentioner_entities,2c44894e91c78732d66e1604c040974f,dgm_agr_mentioner_entities__2c44894e91c78732d66e1604c040974f
radioshemsfm,Tunisian news outlet Radio Shems FM,tunisia,agriculture minister;agriculture ministry,hnmn,Tunisia,33.886917,9.537499,,,Hnmn,Tunisian news outlet Radio Shems FM,,dgm_agr_mentioner_entities,65afb9d9a6781d0224b9e2b49d8394ec,dgm_agr_mentioner_entities__65afb9d9a6781d0224b9e2b49d8394ec
tapnewsagency,Tunisian news outlet TAP News Agency,tunisia,agriculture minister;agriculture ministry,hnmn,Tunisia,33.886917,9.537499,,,Hnmn,Tunisian news outlet TAP News Agency,,dgm_agr_mentioner_entities,3ff67057272149301bcef844a567b083,dgm_agr_mentioner_entities__3ff67057272149301bcef844a567b083
aacanli,Turkish news outlet Anadolu Agency,turkey,agriculture minister;agriculture ministry,hnmn,Turkey,38.963745,35.243322,,,Hnmn,Turkish news outlet Anadolu Agency,,dgm_agr_mentioner_entities,73e29ca8971d8cd52e40300ad8e3bd79,dgm_agr_mentioner_entities__73e29ca8971d8cd52e40300ad8e3bd79
haberturk,Turkish news outlet Haberturk,turkey,agriculture minister;agriculture ministry,hnmn,Turkey,38.963745,35.243322,,,Hnmn,Turkish news outlet Haberturk,,dgm_agr_mentioner_entities,92ffb93e1df8716b5eda3dad394870cf,dgm_agr_mentioner_entities__92ffb93e1df8716b5eda3dad394870cf
hurriyet,Turkish news outlet Hurriyet,turkey,agriculture minister;agriculture ministry,hnmn,Turkey,38.963745,35.243322,,,Hnmn,Turkish news outlet Hurriyet,,dgm_agr_mentioner_entities,b70398d1beccfa0ed23a6559e05aa386,dgm_agr_mentioner_entities__b70398d1beccfa0ed23a6559e05aa386
stargazete,Turkish news outlet Star Gazete,turkey,agriculture minister;agriculture ministry,hnmn,Turkey,38.963745,35.243322,,,Hnmn,Turkish news outlet Star Gazete,,dgm_agr_mentioner_entities,49cf90430ad511c7529ea38ec9d12733,dgm_agr_mentioner_entities__49cf90430ad511c7529ea38ec9d12733
trthaber,Turkish news outlet TRT Haber,turkey,agriculture minister;agriculture ministry,hnmn,Turkey,38.963745,35.243322,,,Hnmn,Turkish news outlet TRT Haber,,dgm_agr_mentioner_entities,4881116e7a1ceb74b52b58a4d9ad661a,dgm_agr_mentioner_entities__4881116e7a1ceb74b52b58a4d9ad661a
azathabar,Turkmen news outlet Azatlyk Radiosy,turkmenistan,agriculture minister;agriculture ministry,hnmn,Turkmenistan,38.969719,59.556278,,,Hnmn,Turkmen news outlet Azatlyk Radiosy,,dgm_agr_mentioner_entities,6ea396810b5571a4683385de582d93b9,dgm_agr_mentioner_entities__6ea396810b5571a4683385de582d93b9
adalatseeker,Turkmen news outlet Turkmen News,turkmenistan,agriculture minister;agriculture ministry,hnmn,Turkmenistan,38.969719,59.556278,,,Hnmn,Turkmen news outlet Turkmen News,,dgm_agr_mentioner_entities,abfdd08e0e5ff1f247f4f4cc1464a6f8,dgm_agr_mentioner_entities__abfdd08e0e5ff1f247f4f4cc1464a6f8
turkmenhabargul,Turkmen news outlet Turkmen News Agency,turkmenistan,agriculture minister;agriculture ministry,hnmn,Turkmenistan,38.969719,59.556278,,,Hnmn,Turkmen news outlet Turkmen News Agency,,dgm_agr_mentioner_entities,a03c4b45e8b5f148b0f628fafb8bd560,dgm_agr_mentioner_entities__a03c4b45e8b5f148b0f628fafb8bd560
tcweeklynews1,Turks and Caicos Island news outlet TC Weekly News,turks and caicos islands,agriculture minister;agriculture ministry,hnmn,Turks and Caicos Islands,21.694025,-71.797928,,,Hnmn,Turks and Caicos Island news outlet TC Weekly News,,dgm_agr_mentioner_entities,36c330c0dd13d5f02b92e175a53a4ff8,dgm_agr_mentioner_entities__36c330c0dd13d5f02b92e175a53a4ff8
tci_news,Turks and Caicos Island news outlet TCI News,turks and caicos islands,agriculture minister;agriculture ministry,hnmn,Turks and Caicos Islands,21.694025,-71.797928,,,Hnmn,Turks and Caicos Island news outlet TCI News,,dgm_agr_mentioner_entities,9491b2e048ea48e395f77402ed8c6590,dgm_agr_mentioner_entities__9491b2e048ea48e395f77402ed8c6590
turksjournal1,Turks and Caicos Island news outlet Turks Journal,turks and caicos islands,agriculture minister;agriculture ministry,hnmn,Turks and Caicos Islands,21.694025,-71.797928,,,Hnmn,Turks and Caicos Island news outlet Turks Journal,,dgm_agr_mentioner_entities,6e669c1f803db249b6a2e7a8fcdd72c9,dgm_agr_mentioner_entities__6e669c1f803db249b6a2e7a8fcdd72c9
dailymonitor,Ugandan news outlet Daily Monitor,uganda,agriculture minister;agriculture ministry,hnmn,Uganda,1.373333,32.290275,,,Hnmn,Ugandan news outlet Daily Monitor,,dgm_agr_mentioner_entities,195b8968d9e778d5956fa1d11162bc31,dgm_agr_mentioner_entities__195b8968d9e778d5956fa1d11162bc31
nbstv,Ugandan news outlet NBS Television,uganda,agriculture minister;agriculture ministry,hnmn,Uganda,1.373333,32.290275,,,Hnmn,Ugandan news outlet NBS Television,,dgm_agr_mentioner_entities,8d1045b2389b091915853d73dc4c4045,dgm_agr_mentioner_entities__8d1045b2389b091915853d73dc4c4045
ntvuganda,Ugandan news outlet NTV Uganda,uganda,agriculture minister;agriculture ministry,hnmn,Uganda,1.373333,32.290275,,,Hnmn,Ugandan news outlet NTV Uganda,,dgm_agr_mentioner_entities,cb7447f1ec5fedc4150604342f837f98,dgm_agr_mentioner_entities__cb7447f1ec5fedc4150604342f837f98
ugindependent,Ugandan news outlet The Independent,uganda,agriculture minister;agriculture ministry,hnmn,Uganda,1.373333,32.290275,,,Hnmn,Ugandan news outlet The Independent,,dgm_agr_mentioner_entities,f43f8917ee0027239e44a83f8df56d14,dgm_agr_mentioner_entities__f43f8917ee0027239e44a83f8df56d14
newvisionwire,Ugandan news outlet The New Vision,uganda,agriculture minister;agriculture ministry,hnmn,Uganda,1.373333,32.290275,,,Hnmn,Ugandan news outlet The New Vision,,dgm_agr_mentioner_entities,5c9aa998b45be96f156c1e6e3ca5bf2e,dgm_agr_mentioner_entities__5c9aa998b45be96f156c1e6e3ca5bf2e
espresotv,Ukrainian news outlet Espresso,ukraine,agriculture minister;agriculture ministry,hnmn,Ukraine,48.379433,31.1655799,,,Hnmn,Ukrainian news outlet Espresso,,dgm_agr_mentioner_entities,2dc4b18a3555b79969dc397399ef584c,dgm_agr_mentioner_entities__2dc4b18a3555b79969dc397399ef584c
hromadskeua,Ukrainian news outlet Hromadske,ukraine,agriculture minister;agriculture ministry,hnmn,Ukraine,48.379433,31.1655799,,,Hnmn,Ukrainian news outlet Hromadske,,dgm_agr_mentioner_entities,13ad8175789892f9d5c438c04fd669cc,dgm_agr_mentioner_entities__13ad8175789892f9d5c438c04fd669cc
interfaxua,Ukrainian news outlet Interfax,ukraine,agriculture minister;agriculture ministry,hnmn,Ukraine,48.379433,31.1655799,,,Hnmn,Ukrainian news outlet Interfax,,dgm_agr_mentioner_entities,e1237178bd532ce402ce7c5432518a08,dgm_agr_mentioner_entities__e1237178bd532ce402ce7c5432518a08
ukrpravda_news,Ukrainian news outlet Pravda Ukraine,ukraine,agriculture minister;agriculture ministry,hnmn,Ukraine,48.379433,31.1655799,,,Hnmn,Ukrainian news outlet Pravda Ukraine,,dgm_agr_mentioner_entities,205ec76d8d48ce8a5f606105c8be6cae,dgm_agr_mentioner_entities__205ec76d8d48ce8a5f606105c8be6cae
ukrinform,Ukrainian news outlet Ukrinform,ukraine,agriculture minister;agriculture ministry,hnmn,Ukraine,48.379433,31.1655799,,,Hnmn,Ukrainian news outlet Ukrinform,,dgm_agr_mentioner_entities,996623e14e7bcae716dc7a0f5e1385b6,dgm_agr_mentioner_entities__996623e14e7bcae716dc7a0f5e1385b6
albayannews,Emirati news outlet Al-Bayan,united arab emirates,agriculture minister;agriculture ministry,hnmn,United Arab Emirates,23.424076,53.847818,,,Hnmn,Emirati news outlet Al-Bayan,,dgm_agr_mentioner_entities,f0b05ecf7ff0cec10fdbf50aa1c0722b,dgm_agr_mentioner_entities__f0b05ecf7ff0cec10fdbf50aa1c0722b
aletihadae,Emirati news outlet Al-Ittihad,united arab emirates,agriculture minister;agriculture ministry,hnmn,United Arab Emirates,23.424076,53.847818,,,Hnmn,Emirati news outlet Al-Ittihad,,dgm_agr_mentioner_entities,a2d2cb4a9a2fa4f52627d2c9a02a0390,dgm_agr_mentioner_entities__a2d2cb4a9a2fa4f52627d2c9a02a0390
emaratalyoum,Emirati news outlet Emarat al-Youm,united arab emirates,agriculture minister;agriculture ministry,hnmn,United Arab Emirates,23.424076,53.847818,,,Hnmn,Emirati news outlet Emarat al-Youm,,dgm_agr_mentioner_entities,678368f6254e3d62ba5e784298486217,dgm_agr_mentioner_entities__678368f6254e3d62ba5e784298486217
khaleejtimes,Emirati news outlet Khaleej Times,united arab emirates,agriculture minister;agriculture ministry,hnmn,United Arab Emirates,23.424076,53.847818,,,Hnmn,Emirati news outlet Khaleej Times,,dgm_agr_mentioner_entities,676c32ec7e4c121284b79d06d565c669,dgm_agr_mentioner_entities__676c32ec7e4c121284b79d06d565c669
sharjah24,Emirati news outlet Sharjah 24,united arab emirates,agriculture minister;agriculture ministry,hnmn,United Arab Emirates,23.424076,53.847818,,,Hnmn,Emirati news outlet Sharjah 24,,dgm_agr_mentioner_entities,f2c7cda482fe72a2af8862679c7f8cc4,dgm_agr_mentioner_entities__f2c7cda482fe72a2af8862679c7f8cc4
bbcnews,UK news outlet BBC News,united kingdom,agriculture minister;agriculture ministry,hnmn,United Kingdom,55.378051,-3.435973,,,Hnmn,UK news outlet BBC News,,dgm_agr_mentioner_entities,654b2fef10cf6880135c4073ec8d7b7b,dgm_agr_mentioner_entities__654b2fef10cf6880135c4073ec8d7b7b
guardian,UK news outlet Guardian,united kingdom,agriculture minister;agriculture ministry,hnmn,United Kingdom,55.378051,-3.435973,,,Hnmn,UK news outlet Guardian,,dgm_agr_mentioner_entities,d25f969af193ec13b2d445c18cc301e8,dgm_agr_mentioner_entities__d25f969af193ec13b2d445c18cc301e8
independent,UK news outlet Independent,united kingdom,agriculture minister;agriculture ministry,hnmn,United Kingdom,55.378051,-3.435973,,,Hnmn,UK news outlet Independent,,dgm_agr_mentioner_entities,0ada759bd18217c47381312fc39781d8,dgm_agr_mentioner_entities__0ada759bd18217c47381312fc39781d8
skynews,UK news outlet Sky News,united kingdom,agriculture minister;agriculture ministry,hnmn,United Kingdom,55.378051,-3.435973,,,Hnmn,UK news outlet Sky News,,dgm_agr_mentioner_entities,b01cd80f36d1bc812166598d84724367,dgm_agr_mentioner_entities__b01cd80f36d1bc812166598d84724367
telegraph,UK news outlet Telegraph,united kingdom,agriculture minister;agriculture ministry,hnmn,United Kingdom,55.378051,-3.435973,,,Hnmn,UK news outlet Telegraph,,dgm_agr_mentioner_entities,86d35a4f7876550bc442aafba77bc5b6,dgm_agr_mentioner_entities__86d35a4f7876550bc442aafba77bc5b6
nbcnews,US news outlet NBC News,united states,agriculture minister;agriculture ministry,hnmn,United States,37.09024,-95.712891,,,Hnmn,US news outlet NBC News,,dgm_agr_mentioner_entities,3e7347bff6758d830fbf8807cde01fcb,dgm_agr_mentioner_entities__3e7347bff6758d830fbf8807cde01fcb
nytimes,US news outlet New York Times,united states,agriculture minister;agriculture ministry,hnmn,United States,37.09024,-95.712891,,,Hnmn,US news outlet New York Times,,dgm_agr_mentioner_entities,ac8337ce46d7a11c72ac833f5f39d8ce,dgm_agr_mentioner_entities__ac8337ce46d7a11c72ac833f5f39d8ce
wsj,US news outlet Wall Street Journal,united states,agriculture minister;agriculture ministry,hnmn,United States,37.09024,-95.712891,,,Hnmn,US news outlet Wall Street Journal,,dgm_agr_mentioner_entities,a304bd8798bc476df80bda60f6562de2,dgm_agr_mentioner_entities__a304bd8798bc476df80bda60f6562de2
washingtonpost,US news outlet Washington Post,united states,agriculture minister;agriculture ministry,hnmn,United States,37.09024,-95.712891,,,Hnmn,US news outlet Washington Post,,dgm_agr_mentioner_entities,69018ebeeeec7c4b4b626c6b1dd8d149,dgm_agr_mentioner_entities__69018ebeeeec7c4b4b626c6b1dd8d149
canal4_uy,Uruguayan news outlet Canal 4,uruguay,agriculture minister;agriculture ministry,hnmn,Uruguay,-32.522779,-55.765835,,,Hnmn,Uruguayan news outlet Canal 4,,dgm_agr_mentioner_entities,034a68e421d7793458557e176072efae,dgm_agr_mentioner_entities__034a68e421d7793458557e176072efae
observadoruy,Uruguayan news outlet El Observador,uruguay,agriculture minister;agriculture ministry,hnmn,Uruguay,-32.522779,-55.765835,,,Hnmn,Uruguayan news outlet El Observador,,dgm_agr_mentioner_entities,3d06bd81600b20e4e1478547d1cbf41d,dgm_agr_mentioner_entities__3d06bd81600b20e4e1478547d1cbf41d
elpaisuy,Uruguayan news outlet El Pais,uruguay,agriculture minister;agriculture ministry,hnmn,Uruguay,-32.522779,-55.765835,,,Hnmn,Uruguayan news outlet El Pais,,dgm_agr_mentioner_entities,193bc8acf71da850fb9fd016bdc3456f,dgm_agr_mentioner_entities__193bc8acf71da850fb9fd016bdc3456f
subrayado,Uruguayan news outlet Subrayado,uruguay,agriculture minister;agriculture ministry,hnmn,Uruguay,-32.522779,-55.765835,,,Hnmn,Uruguayan news outlet Subrayado,,dgm_agr_mentioner_entities,00ce668465f75c3d5eee32d3568d9cda,dgm_agr_mentioner_entities__00ce668465f75c3d5eee32d3568d9cda
telenocheuy,Uruguayan news outlet Telenoche,uruguay,agriculture minister;agriculture ministry,hnmn,Uruguay,-32.522779,-55.765835,,,Hnmn,Uruguayan news outlet Telenoche,,dgm_agr_mentioner_entities,bc24a2623680645960a9573621fac450,dgm_agr_mentioner_entities__bc24a2623680645960a9573621fac450
vi_source,US Virgin Islands news outlet VI Source,us virgin islands,agriculture minister;agriculture ministry,hnmn,US Virgin Islands,18.335765,-64.896335,,,Hnmn,US Virgin Islands news outlet VI Source,,dgm_agr_mentioner_entities,28d889c63e6acf8333fa1aa63e6a6ae1,dgm_agr_mentioner_entities__28d889c63e6acf8333fa1aa63e6a6ae1
vidailynews,US Virgin Islands news outlet Virgin Islands Daily News,us virgin islands,agriculture minister;agriculture ministry,hnmn,US Virgin Islands,18.335765,-64.896335,,,Hnmn,US Virgin Islands news outlet Virgin Islands Daily News,,dgm_agr_mentioner_entities,f36165a54e61c24148d961c57ef9430e,dgm_agr_mentioner_entities__f36165a54e61c24148d961c57ef9430e
wtjx,US Virgin Islands news outlet WTJX,us virgin islands,agriculture minister;agriculture ministry,hnmn,US Virgin Islands,18.335765,-64.896335,,,Hnmn,US Virgin Islands news outlet WTJX,,dgm_agr_mentioner_entities,77c4219c66c60e9aa3fe20e04f778383,dgm_agr_mentioner_entities__77c4219c66c60e9aa3fe20e04f778383
wuviradiovi,US Virgin Islands news outlet WUVI Radio,us virgin islands,agriculture minister;agriculture ministry,hnmn,US Virgin Islands,18.335765,-64.896335,,,Hnmn,US Virgin Islands news outlet WUVI Radio,,dgm_agr_mentioner_entities,397ba365b5ece78095d3798cd4da0482,dgm_agr_mentioner_entities__397ba365b5ece78095d3798cd4da0482
darakchi_news,Uzbekistani news outlet Darakchi,uzbekistan,agriculture minister;agriculture ministry,hnmn,Uzbekistan,41.377491,64.585262,,,Hnmn,Uzbekistani news outlet Darakchi,,dgm_agr_mentioner_entities,4369b49b91dd526247f98aec21f59696,dgm_agr_mentioner_entities__4369b49b91dd526247f98aec21f59696
