keyword,caption_name,location,topic_id,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
starlink-2468,Starlink-2468 communications satellite,a700,188261,,Keyphrase,Starlink-2468 communications satellite,,dgm_space,081feabfc6938f7106240bc049e07e98,dgm_space__394b2f416cd81fb55ec87cf5b388ef74
starlink-2469,Starlink-2469 communications satellite,a700,188261,,ForeignMinister,Starlink-2469 communications satellite,,dgm_space,9221b499ecf4fc820dc6e1ea013a9412,dgm_space__543ed2757edf34d034ef24791388f798
starlink-2470,Starlink-2470 communications satellite,a700,188261,,ForeignMinister,Starlink-2470 communications satellite,,dgm_space,2d56bc183748cece0effb1061cc39fcb,dgm_space__3b90f1e82aba0be0648f5df5520f6f47
starlink-2471,Starlink-2471 communications satellite,a700,188261,,Organization,Starlink-2471 communications satellite,,dgm_space,1e08410b122e8dbbed982e5648e958bd,dgm_space__a7c7bddaa659c46007aebd3280b16d5a
starlink-2472,Starlink-2472 communications satellite,a700,188261,,Media,Starlink-2472 communications satellite,,dgm_space,7c3f2a330a6baa88f895e04ec5d641ae,dgm_space__4d48854e665ba4bcf12d6bc9f9385bd9
starlink-2473,Starlink-2473 communications satellite,a700,188261,,FTO,Starlink-2473 communications satellite,,dgm_space,bdb1b4aed7be1fe726592ff9f6e3dbc7,dgm_space__637930686625efe53775624fc153c205
starlink-2474,Starlink-2474 communications satellite,a700,188261,,Wells,Starlink-2474 communications satellite,,dgm_space,6c4fccb1af20d0d6e2ed3c1db3f06503,dgm_space__9182e24e1d3a20e89dc73d1f1a5711a7
starlink-2475,Starlink-2475 communications satellite,a700,188261,,Wells,Starlink-2475 communications satellite,,dgm_space,dfa2d5cd132f04197703e9472f595325,dgm_space__6817dc6fdaf3abb8b87a52dbcca31590
starlink-2476,Starlink-2476 communications satellite,a700,188261,,Keyphrase,Starlink-2476 communications satellite,,dgm_space,6be054d9608259b72e8f8d42b0897a56,dgm_space__041751eb9caceaafa8363fab3ec54144
starlink-2477,Starlink-2477 communications satellite,a700,188261,,Refinery,Starlink-2477 communications satellite,,dgm_space,5f38c644ddea78451f1720cb401b6b01,dgm_space__5ee827cf607404b4aea6d5b882486fdf
starlink-2478,Starlink-2478 communications satellite,a700,188261,,ForeignMinistry,Starlink-2478 communications satellite,,dgm_space,7b3cc960733e591f7b6c2c956c6477bb,dgm_space__2cd9b34e9bd7bbb477b14feec4e8fbba
starlink-2479,Starlink-2479 communications satellite,a700,188261,,Person,Starlink-2479 communications satellite,,dgm_space,fd60a8d24b020edda916ff5ef4a66af9,dgm_space__995b65dfd19ef465c63244a0d8409036
starlink-2480,Starlink-2480 communications satellite,a700,188261,,Refinery,Starlink-2480 communications satellite,,dgm_space,6cdac7a76cacac6ce50f0a1080c44f02,dgm_space__cca78eeadbddba4c9380a5bb1863a140
starlink-2481,Starlink-2481 communications satellite,a700,188261,,IndustryTerm,Starlink-2481 communications satellite,,dgm_space,611c3727040e86538ac50f9e40ab9709,dgm_space__6d74dae8a431de31137a8c497ae1a226
starlink-2482,Starlink-2482 communications satellite,a700,188261,,Legislator,Starlink-2482 communications satellite,,dgm_space,76a4dd4818ae94661f54b0054bc4cad2,dgm_space__bb8e680544df3f38a885ca90b8500327
starlink-2483,Starlink-2483 communications satellite,a700,188261,,Wells,Starlink-2483 communications satellite,,dgm_space,72d9f1e70519bf14af63e34ae68ffe23,dgm_space__d04ac3965194cb2af2f3912815d0463b
starlink-2484,Starlink-2484 communications satellite,a700,188261,,ForeignMinister,Starlink-2484 communications satellite,,dgm_space,abce23685ac706ba837e23b9a90503bb,dgm_space__4f37522f5994079b52f33a09f0311a5c
starlink-2485,Starlink-2485 communications satellite,a700,188261,,Pipeline,Starlink-2485 communications satellite,,dgm_space,d9ca41f94bd7a40c37ad6480f4f26b3d,dgm_space__4dc3b9902fd5e8e1090f3e0249da2f01
starlink-2486,Starlink-2486 communications satellite,a700,188261,,Legislator,Starlink-2486 communications satellite,,dgm_space,56ddaab03168b8cd9b84e5fb9626f409,dgm_space__24d0aa873c398cb8406c4210546127d8
starlink-2487,Starlink-2487 communications satellite,a700,188261,,Keyphrase,Starlink-2487 communications satellite,,dgm_space,24db61f3f2db48210fd09f04e79ee61c,dgm_space__a49dad3d3d5341d4523c59b8ccf839a6
starlink-2488,Starlink-2488 communications satellite,a700,188261,,Keyphrase,Starlink-2488 communications satellite,,dgm_space,e15e55c45fa0f3eb56bbf29e187d4fd3,dgm_space__647b66710f5fdf35f57e99bc4fbf7c59
starlink-2489,Starlink-2489 communications satellite,a700,188261,,IndustryTerm,Starlink-2489 communications satellite,,dgm_space,721e3c90a29fcea46b99a723c3723880,dgm_space__becdb18475137320b2613e91f7528e53
starlink-2490,Starlink-2490 communications satellite,a700,188261,,space,Starlink-2490 communications satellite,,dgm_space,7c1eea29262df4639b2cc9f4828182da,dgm_space__de9140de07dde287c7439e88b1737cf4
starlink-2491,Starlink-2491 communications satellite,a700,188261,,Person,Starlink-2491 communications satellite,,dgm_space,8a169cca52c3c141ee7eb23c9c4917e1,dgm_space__673fa3054d19c87d4cd2af2ca104f888
starlink-2492,Starlink-2492 communications satellite,a700,188261,,LegislativeCommittee,Starlink-2492 communications satellite,,dgm_space,6b2d90763a32bb8a9ce1e495f4609e22,dgm_space__5afb60372adcf78969453c7cb618bb74
starlink-2493,Starlink-2493 communications satellite,a700,188261,,Exec,Starlink-2493 communications satellite,,dgm_space,a04fc4cc3978d82f14d59e9e3e426dfa,dgm_space__56292e582678cd802b01a41336d6b43f
starlink-2495,Starlink-2495 communications satellite,a700,188261,,Pipeline,Starlink-2495 communications satellite,,dgm_space,d6b6c7476462fd0eb766a470fdb9a67f,dgm_space__825192a93cfb0bc95d4e45cdca0224e1
starlink-2498,Starlink-2498 communications satellite,a700,188261,,AAEntity,Starlink-2498 communications satellite,,dgm_space,30d11e443c307a07bd1874063735ffd2,dgm_space__992c252989fc06f1dc88085b62341845
starlink-2501,Starlink-2501 communications satellite,a700,188261,,ForeignMinister,Starlink-2501 communications satellite,,dgm_space,b66069c67b929719107b732981477dc6,dgm_space__b4e23c526630e78e67c3aa0789e073d3
starlink-2502,Starlink-2502 communications satellite,a700,188261,,ForeignMinister,Starlink-2502 communications satellite,,dgm_space,7884770cc2f3914c29c40e3c9367910a,dgm_space__5946a20d353c5039fd8dc3975d450512
starlink-2503,Starlink-2503 communications satellite,a700,188261,,Person,Starlink-2503 communications satellite,,dgm_space,0ea27dfacfe809a60baa69a3d1d62e55,dgm_space__c7717db49e56c0cf6878899a199961e1
starlink-2504,Starlink-2504 communications satellite,a700,188261,,CompanyKeyword,Starlink-2504 communications satellite,,dgm_space,e02dbca714dfddb88b74a98ab2c94578,dgm_space__72e73caf29886c0b59085b27ef7f2269
starlink-2506,Starlink-2506 communications satellite,a700,188261,,space,Starlink-2506 communications satellite,,dgm_space,db0dd09f6b113f90fe4c22a526dec701,dgm_space__2af4ed65affaacffb0e488976e4f1fe4
starlink-2507,Starlink-2507 communications satellite,a700,188261,,Keyphrase,Starlink-2507 communications satellite,,dgm_space,589f9cd2ef552bda6f577b196f66e4c4,dgm_space__38c214b07dde8630c5d9721668f16e6d
starlink-2509,Starlink-2509 communications satellite,a700,188261,,Exec,Starlink-2509 communications satellite,,dgm_space,a83c2b5419023237f5b194e0ce50b354,dgm_space__a0152ebba61c2d6738079d5ff7e94acc
starlink-2510,Starlink-2510 communications satellite,a700,188261,,Legislator,Starlink-2510 communications satellite,,dgm_space,0a119e798694e24c4ca9c4953842fe02,dgm_space__866d276b2c27779cb4d29a03f284face
starlink-2511,Starlink-2511 communications satellite,a700,188261,,Media,Starlink-2511 communications satellite,,dgm_space,ee50e94392bfe196ba863f1f56c914a0,dgm_space__216bef4678a7e74b04fff9372a486010
starlink-2512,Starlink-2512 communications satellite,a700,188261,,Pipeline,Starlink-2512 communications satellite,,dgm_space,c62c135e18dc2da7bf817c718161fce4,dgm_space__b085f6ffbce343c040536a1f481d5c1d
starlink-2513,Starlink-2513 communications satellite,a700,188261,,Diplomat,Starlink-2513 communications satellite,,dgm_space,3dc1d3f6a6aaf30fbfee7acc5cf53da8,dgm_space__b6a20ea98b0809f345b6710ba4fa20a6
starlink-2514,Starlink-2514 communications satellite,a700,188261,,Keyphrase,Starlink-2514 communications satellite,,dgm_space,61b64ba243503f4e4084a40a3ec54cf3,dgm_space__fdc9b8d6bdf32da2362f4436d0b2310f
starlink-2515,Starlink-2515 communications satellite,a700,188261,,CompanyKeyword,Starlink-2515 communications satellite,,dgm_space,6f2967f28199a269f47ca6d25d0bfadc,dgm_space__062fffd42f3402ff239710777c8d87fa
starlink-2516,Starlink-2516 communications satellite,a700,188261,,Consulates,Starlink-2516 communications satellite,,dgm_space,31d21998e6b5f691ab8bfc2e666a052d,dgm_space__24c6faca1c8924ea2e8c7a622983d011
starlink-2517,Starlink-2517 communications satellite,a700,188261,,CompanyKeyword,Starlink-2517 communications satellite,,dgm_space,45451733035e2ae63c7858fc6e107351,dgm_space__57a053008eb2f16338c7e2745470a8e6
starlink-2518,Starlink-2518 communications satellite,a700,188261,,News,Starlink-2518 communications satellite,,dgm_space,e07e6db2240fa4518834de7b92c6656a,dgm_space__6eaf6fb4f668d814ce93d4c97fc0a3f2
starlink-2519,Starlink-2519 communications satellite,a700,188261,,Wells,Starlink-2519 communications satellite,,dgm_space,ed86c71ef2edcec5c87af8d63e916e1b,dgm_space__2137b056ce8850947abde7671e38a3bd
starlink-2520,Starlink-2520 communications satellite,a700,188261,,LegislativeCommittee,Starlink-2520 communications satellite,,dgm_space,2a2abe1ba1638cda45f730e0720cb1e5,dgm_space__48cca61dd76bf9adc24727cdfed45dd1
starlink-2523,Starlink-2523 communications satellite,a700,188261,,FTO,Starlink-2523 communications satellite,,dgm_space,a8848774917a6150e481260b645a0afa,dgm_space__19cc1dea1da396fd622c7b4c2ca0ab86
starlink-2524,Starlink-2524 communications satellite,a700,188261,,Legislator,Starlink-2524 communications satellite,,dgm_space,877c0d57515a62d30afba3318b757a29,dgm_space__e176911f6b12075ab62d509ed6335701
starlink-2527,Starlink-2527 communications satellite,a700,188261,,Pipeline,Starlink-2527 communications satellite,,dgm_space,ecc5388a14f4d7073a4bd688fbe96d84,dgm_space__8e25cda332b9ae679e168d192ab8d2ff
starlink-2528,Starlink-2528 communications satellite,a700,188261,,Wells,Starlink-2528 communications satellite,,dgm_space,bbc20e7d3e44fbd99a4258bc0a32a438,dgm_space__44c195466e024f977e51df09e504a0ed
starlink-2530,Starlink-2530 communications satellite,a700,188261,,CompanyKeyword,Starlink-2530 communications satellite,,dgm_space,a58c902da40edee07a6dc55f4bedadb0,dgm_space__411ae4d69c62368bfa7a958f0987993a
starlink-2532,Starlink-2532 communications satellite,a700,188261,,space,Starlink-2532 communications satellite,,dgm_space,f228be11702c82d54a73abc61f02bb46,dgm_space__660c305f9926596f036bc1fb4a5a609a
starlink-2533,Starlink-2533 communications satellite,a700,188261,,Legislator,Starlink-2533 communications satellite,,dgm_space,71f765a77da2e86c306418fd86c077a4,dgm_space__28608ce3643b9eb8f04d4b2377e027e2
starlink-2534,Starlink-2534 communications satellite,a700,188261,,ForeignMinistry,Starlink-2534 communications satellite,,dgm_space,3a4a47de895da14ea8afc84797a2330b,dgm_space__bdb6692b404fb226b6f14bb1ef63ba09
starlink-2535,Starlink-2535 communications satellite,a700,188261,,News,Starlink-2535 communications satellite,,dgm_space,88fb1acad2c3f33254d6789ae9b1eeed,dgm_space__599608a4732dc13f6f1cdbcd5adac592
starlink-2536,Starlink-2536 communications satellite,a700,188261,,IndustryTerm,Starlink-2536 communications satellite,,dgm_space,30f7118c83a59a02362985745dd3c8fe,dgm_space__44af1d6e446adb6d4d5b69387790f3c2
starlink-2537,Starlink-2537 communications satellite,a700,188261,,Pipeline,Starlink-2537 communications satellite,,dgm_space,6a05af0e04484fd39a060d3116a46875,dgm_space__f597bdf32498895c7e1f73009f58911b
starlink-2538,Starlink-2538 communications satellite,a700,188261,,space,Starlink-2538 communications satellite,,dgm_space,c4744a70e0f2340c8a491805a2f417ab,dgm_space__c5b902964766a66dc0880a1715b787fd
starlink-2540,Starlink-2540 communications satellite,a700,188261,,News,Starlink-2540 communications satellite,,dgm_space,2ea98580d907898d2646a9b9a6125505,dgm_space__18bd5d51807c3d1d2c45ef1b79e76e77
starlink-2541,Starlink-2541 communications satellite,a700,188261,,space,Starlink-2541 communications satellite,,dgm_space,794ace302c581b6af880bc80c3b882a1,dgm_space__5f828afcc870ea9e369d9cb8ad2fb040
starlink-2542,Starlink-2542 communications satellite,a700,188261,,Consulates,Starlink-2542 communications satellite,,dgm_space,9e1dc729062010858e81944aef321ab2,dgm_space__c049115f72410fa08b88ceb744069017
starlink-2543,Starlink-2543 communications satellite,a700,188261,,News,Starlink-2543 communications satellite,,dgm_space,fd45518b957fe1881311ab96d8c8101d,dgm_space__a37ab15fb6f09033a833401f5588af2a
starlink-2544,Starlink-2544 communications satellite,a700,188261,,Shipping,Starlink-2544 communications satellite,,dgm_space,0e2ca1c53df4dc8dff8844f7ab865d85,dgm_space__b4c89de49513af8228fdd643b991dd2b
starlink-2545,Starlink-2545 communications satellite,a700,188261,,ForeignMinister,Starlink-2545 communications satellite,,dgm_space,c16daa72862906d252f6d3bcbb29b34f,dgm_space__501e373d0e06651fae2bcafdb25c06ff
starlink-2546,Starlink-2546 communications satellite,a700,188261,,Diplomat,Starlink-2546 communications satellite,,dgm_space,9f297e6a2e50f5e5d72686612c662ad3,dgm_space__64ee1c4021b8cde27ea88cff63f70abc
starlink-2547,Starlink-2547 communications satellite,a700,188261,,Person,Starlink-2547 communications satellite,,dgm_space,e36ca730a003d4cdddc4ec252e9ee645,dgm_space__e61d6d0e33b0d7cd7d088a7bbde097c2
starlink-2548,Starlink-2548 communications satellite,a700,188261,,DiplomaticFacilities,Starlink-2548 communications satellite,,dgm_space,51ee9d8b1d18ecdcfa3e44b671d4be1b,dgm_space__199c5809321f83b2aec9a9801e0c9f16
starlink-2549,Starlink-2549 communications satellite,a700,188261,,Media,Starlink-2549 communications satellite,,dgm_space,ae1ebf55be975441e95af564ff3a3bf2,dgm_space__93de4a6531801076e19672463cdb9bce
starlink-2550,Starlink-2550 communications satellite,a700,188261,,Exec,Starlink-2550 communications satellite,,dgm_space,40424869fd6b3412564c273508fe1453,dgm_space__ef063944d565f02c1d06d9d56087bb57
starlink-2555,Starlink-2555 communications satellite,a700,188261,,Person,Starlink-2555 communications satellite,,dgm_space,f387ac8c0007f1b2b9a1203748eb3206,dgm_space__565ce7d469fb7dac981ede624c475209
starlink-2556,Starlink-2556 communications satellite,a700,188261,,News,Starlink-2556 communications satellite,,dgm_space,8632e40c144e1c9aff0d0b84d30fc540,dgm_space__1855337fdf632c555cae1042330ee605
starlink-2557,Starlink-2557 communications satellite,a700,188261,,Keyphrase,Starlink-2557 communications satellite,,dgm_space,cf56b52f266de0d109e9ba1408268927,dgm_space__8e4cee5fe203151f52eaf414dbadbd0f
starlink-2558,Starlink-2558 communications satellite,a700,188261,,CompanyKeyword,Starlink-2558 communications satellite,,dgm_space,1bf07ecd6e23d81630c3612199c94468,dgm_space__d2b089d159363703dffe158e4169684b
starlink-2559,Starlink-2559 communications satellite,a700,188261,,News,Starlink-2559 communications satellite,,dgm_space,e432e65fc23d45637ca11b0d3643edfe,dgm_space__0ea7746cd052c411c9291cbaf89386c7
starlink-2562,Starlink-2562 communications satellite,a700,188261,,Consulates,Starlink-2562 communications satellite,,dgm_space,a29a19720eb525002e1cb3545957686d,dgm_space__06f4ffc98f14750f44f7180798520661
starlink-2564,Starlink-2564 communications satellite,a700,188261,,Pipeline,Starlink-2564 communications satellite,,dgm_space,b863391a8744fd21417e058d64b6fb91,dgm_space__6aa24ee6143622c4174d8282fef6cfbe
starlink-2565,Starlink-2565 communications satellite,a700,188261,,DiplomaticFacilities,Starlink-2565 communications satellite,,dgm_space,8163096636e7103444c4f1ed0925babf,dgm_space__edd340df812a50b12e3e3231beaeec3e
starlink-2566,Starlink-2566 communications satellite,a700,188261,,ForeignMinistry,Starlink-2566 communications satellite,,dgm_space,b1a6ce5f26afec64248bf640e14d4e56,dgm_space__431a9f96c1c19a5ebaaa5b04eb16e324
starlink-2567,Starlink-2567 communications satellite,a700,188261,,AAEntity,Starlink-2567 communications satellite,,dgm_space,d0866b138024fea8106dd0d7ee0029a4,dgm_space__06ea8a478348454a7ff77014f3b5f9b3
starlink-2569,Starlink-2569 communications satellite,a700,188261,,IndustryTerm,Starlink-2569 communications satellite,,dgm_space,bf8701666cb0d2f20399278f03330f23,dgm_space__38e465dba64a87631441c71372712505
starlink-2580,Starlink-2580 communications satellite,a700,188261,,Media,Starlink-2580 communications satellite,,dgm_space,24eeea9f8251759c856fc3ca7ce22887,dgm_space__647d0339ffa80170aece74b5ba480e2d
starlink-36,Starlink-36 communications satellite,a700,188261,,Person,Starlink-36 communications satellite,,dgm_space,4cb20c611380aaa004ff0d5381318a56,dgm_space__13dcef581a85bd914e6982b730a0d756
starlink-42,Starlink-42 communications satellite,a700,188261,,Shipping,Starlink-42 communications satellite,,dgm_space,55b5c17f91370689cfa584795fed3fbf,dgm_space__fd22d12d145d322494d92f7639f9c699
starlink-43,Starlink-43 communications satellite,a700,188261,,Shipping,Starlink-43 communications satellite,,dgm_space,582b1f9f603a285c218dbe6d5b9de76c,dgm_space__f5e09c79d30b802a4b474a13694b309d
starlink-50,Starlink-50 communications satellite,a700,188261,,AAEntity,Starlink-50 communications satellite,,dgm_space,cf6ef653b4a1a3ae9537991a50b971c5,dgm_space__0c26206e569e0b9569294d3111d84421
starlink-57,Starlink-57 communications satellite,a700,188261,,News,Starlink-57 communications satellite,,dgm_space,01579c6a9cbd105f0b39e97cdee971f5,dgm_space__ef6ddaafee75bbe5ecababa76e3990f8
starlink-58,Starlink-58 communications satellite,a700,188261,,AAEntity,Starlink-58 communications satellite,,dgm_space,48ad6c620908132ee4aa690a8d935ada,dgm_space__8cba9fd9c2d8ddf7cee84c7e1286da80
starlink-61,Starlink-61 communications satellite,a700,188261,,Diplomat,Starlink-61 communications satellite,,dgm_space,ecd85995588e00e56ebd5426640e0b21,dgm_space__12817e9dae411d31686aa948f3603a87
starlink-64,Starlink-64 communications satellite,a700,188261,,Consulates,Starlink-64 communications satellite,,dgm_space,97da7b27b8ec700f8351aaee49988a10,dgm_space__7105280b1a66c61af09f44613575bd2f
