german_text,caption_text,lat,lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
aidenbachstraße,"Aidenbachstrasse Station, Munich, Germany",48.0985132,11.5237135,Exec,"Aidenbachstrasse Station, Munich, Germany",,german_mapping_location,fa803055fe71c4c700273de932dfc084,german_mapping_location__fa803055fe71c4c700273de932dfc084
alte heide,"Alte Heide Station, Munich, Germany",48.1778288,11.6017011,space,"Alte Heide Station, Munich, Germany",,german_mapping_location,14f7f608d647c24b2dddd5d17419d7e4,german_mapping_location__14f7f608d647c24b2dddd5d17419d7e4
am hart,"Am Hart Station, Munich, Germany",48.1959443,11.5720433,LegislativeCommittee,"Am Hart Station, Munich, Germany",,german_mapping_location,53de256a8d0527e2002be4cabd71804e,german_mapping_location__53de256a8d0527e2002be4cabd71804e
am knie,"Am Knie Station, Munich, Germany",48.1454266,11.4709201,ForeignMinister,"Am Knie Station, Munich, Germany",,german_mapping_location,0cf6f795cd59c27fbb1fcb364236606f,german_mapping_location__0cf6f795cd59c27fbb1fcb364236606f
arabellapark,"Arabellapark Station, Munich, Germany",48.1534805,11.6204376,Legislator,"Arabellapark Station, Munich, Germany",,german_mapping_location,1974a68f46a2c9b23015f8f3eb1eb873,german_mapping_location__1974a68f46a2c9b23015f8f3eb1eb873
basler straße,"Basler Strasse Station, Munich, Germany",48.0911923,11.4910828,CompanyKeyword,"Basler Strasse Station, Munich, Germany",,german_mapping_location,57c4667a8f0fc9b7a34317f2eb9b1a53,german_mapping_location__57c4667a8f0fc9b7a34317f2eb9b1a53
bonner platz,"Bonner Platz Station, Munich, Germany",48.1668279,11.5788046,IndustryTerm,"Bonner Platz Station, Munich, Germany",,german_mapping_location,4b73e078d2dd0224a86501e219213081,german_mapping_location__4b73e078d2dd0224a86501e219213081
böhmerwaldplatz,"Bohmerwaldplatz Station, Munich, Germany",48.1429875,11.6150648,space,"Bohmerwaldplatz Station, Munich, Germany",,german_mapping_location,da7bf4533c396b9cb3da839f5d9075fd,german_mapping_location__da7bf4533c396b9cb3da839f5d9075fd
brudermühlstraße,"Brudermuhlstrasse Station, Munich, Germany",48.1122302,11.5486801,LegislativeCommittee,"Brudermuhlstrasse Station, Munich, Germany",,german_mapping_location,ef906bafebb1c5fc064e2a0924514e28,german_mapping_location__ef906bafebb1c5fc064e2a0924514e28
candidplatz,"Candidplatz Station, Munich, Germany",48.1129782,11.5716482,Wells,"Candidplatz Station, Munich, Germany",,german_mapping_location,6ee3782625c8b4dd94c71b6e6999e824,german_mapping_location__6ee3782625c8b4dd94c71b6e6999e824
cosimapark,"Cosimapark Station, Munich, Germany",48.1534805,11.6204376,space,"Cosimapark Station, Munich, Germany",,german_mapping_location,df9eeae8ad861fde32e17cd7c2391739,german_mapping_location__df9eeae8ad861fde32e17cd7c2391739
dietlindenstraße,"Dietlindenstrasse Station, Munich, Germany",48.1666107,11.5903027,Media,"Dietlindenstrasse Station, Munich, Germany",,german_mapping_location,a913f64873aaa0d20e9964a3b05027fa,german_mapping_location__a913f64873aaa0d20e9964a3b05027fa
dülferstraße,"Dulferstrasse Station, Munich, Germany",48.2122616,11.5629702,FTO,"Dulferstrasse Station, Munich, Germany",,german_mapping_location,5d6973a520039269b7e8804297a57692,german_mapping_location__5d6973a520039269b7e8804297a57692
englschalking,"Englschalking Station, Munich, Germany",48.1564372,11.6482902,Person,"Englschalking Station, Munich, Germany",,german_mapping_location,1d1090b76fe2570fd8a5da47f5d115e5,german_mapping_location__1d1090b76fe2570fd8a5da47f5d115e5
feldmoching,"Feldmoching Station, Munich, Germany",48.2138336,11.5400009,Exec,"Feldmoching Station, Munich, Germany",,german_mapping_location,665b3eba42bfd6dd5f81ca6df9c7e1c3,german_mapping_location__665b3eba42bfd6dd5f81ca6df9c7e1c3
fideliopark,"Fideliopark Station, Munich, Germany",48.1402669,11.559998,ForeignMinistry,"Fideliopark Station, Munich, Germany",,german_mapping_location,c663ac389f2768418a3ba4e6c01f77c2,german_mapping_location__c663ac389f2768418a3ba4e6c01f77c2
forstenrieder allee,"Forstenrieder Allee Station, Munich, Germany",48.0951114,11.4987164,LegislativeCommittee,"Forstenrieder Allee Station, Munich, Germany",,german_mapping_location,dfd9636aa7ce72b5f5c49066e0bc6034,german_mapping_location__dfd9636aa7ce72b5f5c49066e0bc6034
frankfurter ring,"Frankfurter Ring Station, Munich, Germany",48.186823,11.5726633,News,"Frankfurter Ring Station, Munich, Germany",,german_mapping_location,2687f96adc205d2535c7555efb14428e,german_mapping_location__2687f96adc205d2535c7555efb14428e
fraunhoferstraße,"Fraunhoferstrasse Station, Munich, Germany",48.1291248,11.5745578,Person,"Fraunhoferstrasse Station, Munich, Germany",,german_mapping_location,9c9150559d00cfb9e1d4572ffebc471c,german_mapping_location__9c9150559d00cfb9e1d4572ffebc471c
freimann,"Freimann Station, Munich, Germany",48.1921728,11.6144147,Shipping,"Freimann Station, Munich, Germany",,german_mapping_location,ea7b1f39d40909a69a2639390387f458,german_mapping_location__ea7b1f39d40909a69a2639390387f458
friedenheimer straße,"Friedenheimer Strasse Station, Munich, Germany",48.135085,11.5120853,Diplomat,"Friedenheimer Strasse Station, Munich, Germany",,german_mapping_location,0edaad03b8b906f712490ccfc46a272d,german_mapping_location__0edaad03b8b906f712490ccfc46a272d
fröttmaning,"Frottmaning Station, Munich, Germany",48.2107237,11.6182201,Refinery,"Frottmaning Station, Munich, Germany",,german_mapping_location,86be2f652958d1224d65ca7b73f8e0ca,german_mapping_location__86be2f652958d1224d65ca7b73f8e0ca
fürstenried west,"Furstenried West Station, Munich, Germany",48.0884341,11.4812976,Pipeline,"Furstenried West Station, Munich, Germany",,german_mapping_location,04efddcb88eae4d33f58c6c8b1fd4897,german_mapping_location__04efddcb88eae4d33f58c6c8b1fd4897
garching,"Garching Station, Munich, Germany",48.249555,11.6533644,ForeignMinister,"Garching Station, Munich, Germany",,german_mapping_location,f8cda1d3e274149bf9143d9f608c208e,german_mapping_location__f8cda1d3e274149bf9143d9f608c208e
garching-forschungszentrum,"Garching-Forschungszentrum Station, Munich, Germany",48.2648464,11.6713436,Refinery,"Garching-Forschungszentrum Station, Munich, Germany",,german_mapping_location,10b91bd6a2d71f79136444eeec2f02a9,german_mapping_location__10b91bd6a2d71f79136444eeec2f02a9
garching-hochbrück,"Garching-Hochbruck Station, Munich, Germany",48.2473909,11.631036,Diplomat,"Garching-Hochbruck Station, Munich, Germany",,german_mapping_location,725192fe98b8f4c3f01280802e3f8e4b,german_mapping_location__725192fe98b8f4c3f01280802e3f8e4b
georg-brauchle-ring,"Georg-Brauchle-Ring Station, Munich, Germany",48.1766106,11.5300024,Organization,"Georg-Brauchle-Ring Station, Munich, Germany",,german_mapping_location,1c7ab5ee95c5538faf28d5cde22fb932,german_mapping_location__1c7ab5ee95c5538faf28d5cde22fb932
gern,"Gern Station, Munich, Germany",48.1628213,11.5291159,Wells,"Gern Station, Munich, Germany",,german_mapping_location,08765c99cc00d2195b07aca92857c04a,german_mapping_location__08765c99cc00d2195b07aca92857c04a
giesing,"Giesing Station, Munich, Germany",48.1107162,11.5963957,Consulates,"Giesing Station, Munich, Germany",,german_mapping_location,bda44febad3306701a14f350dd7e913d,german_mapping_location__bda44febad3306701a14f350dd7e913d
giselastraße,"Giselastrasse Station, Munich, Germany",48.1572574,11.5844287,News,"Giselastrasse Station, Munich, Germany",,german_mapping_location,1bfc0aa161b03337bc3efed5e0badd80,german_mapping_location__1bfc0aa161b03337bc3efed5e0badd80
goetheplatz,"Goetheplatz Station, Munich, Germany",48.1295561,11.5584827,Media,"Goetheplatz Station, Munich, Germany",,german_mapping_location,b603fbdd4e7530f44e2cef47819cd046,german_mapping_location__b603fbdd4e7530f44e2cef47819cd046
großhadern,"Grosshadern Station, Munich, Germany",48.1146995,11.4769749,AAEntity,"Grosshadern Station, Munich, Germany",,german_mapping_location,97fdc964bface674652cfd1ef06adf56,german_mapping_location__97fdc964bface674652cfd1ef06adf56
haderner stern,"Haderner Stern Station, Munich, Germany",48.118418,11.4896308,FTO,"Haderner Stern Station, Munich, Germany",,german_mapping_location,e5404db5f1977e146fbfa27b8f047df2,german_mapping_location__e5404db5f1977e146fbfa27b8f047df2
harras,"Harras Station, Munich, Germany",48.1168531,11.5379587,Diplomat,"Harras Station, Munich, Germany",,german_mapping_location,cd7b9f16366147d672af29f5823532db,german_mapping_location__cd7b9f16366147d672af29f5823532db
harthof,"Harthof Station, Munich, Germany",48.2050827,11.5691269,News,"Harthof Station, Munich, Germany",,german_mapping_location,b8c1e44b84aae5a95f8ce5df3f46eca0,german_mapping_location__b8c1e44b84aae5a95f8ce5df3f46eca0
hasenbergl,"Hasenbergl Station, Munich, Germany",48.2138336,11.5400009,Wells,"Hasenbergl Station, Munich, Germany",,german_mapping_location,3afaf8369933da7f5e43a2ab43589d13,german_mapping_location__3afaf8369933da7f5e43a2ab43589d13
heimeranplatz,"Heimeranplatz Station, Munich, Germany",48.1330397,11.5316856,Wells,"Heimeranplatz Station, Munich, Germany",,german_mapping_location,274e89076cae69fe28b1c6156e669a86,german_mapping_location__274e89076cae69fe28b1c6156e669a86
hohenzollernplatz,"Hohenzollernplatz Station, Munich, Germany",48.1621879,11.5687012,Shipping,"Hohenzollernplatz Station, Munich, Germany",,german_mapping_location,3af32dd5e8314d5ca557170b99ccd1af,german_mapping_location__3af32dd5e8314d5ca557170b99ccd1af
holzapfelkreuth,"Holzapfelkreuth Station, Munich, Germany",48.1162588,11.5024242,Wells,"Holzapfelkreuth Station, Munich, Germany",,german_mapping_location,bcfb0597d9fc756e2fb7caa2e872cd5b,german_mapping_location__bcfb0597d9fc756e2fb7caa2e872cd5b
implerstraße,"Implerstrasse Station, Munich, Germany",48.120646,11.5483937,CompanyKeyword,"Implerstrasse Station, Munich, Germany",,german_mapping_location,3c594104ed8ee26c51193b95acfe26bd,german_mapping_location__3c594104ed8ee26c51193b95acfe26bd
innsbrucker ring,"Innsbrucker Ring Station, Munich, Germany",48.1204393,11.6182328,Pipeline,"Innsbrucker Ring Station, Munich, Germany",,german_mapping_location,ad2abe78bd07ce5c819b239d8ad23448,german_mapping_location__ad2abe78bd07ce5c819b239d8ad23448
josephsburg,"Josephsburg Station, Munich, Germany",48.126915,11.6345394,Shipping,"Josephsburg Station, Munich, Germany",,german_mapping_location,349a54385b32823fb92197938336320d,german_mapping_location__349a54385b32823fb92197938336320d
josephsplatz,"Josephsplatz Station, Munich, Germany",48.1553788,11.5669417,space,"Josephsplatz Station, Munich, Germany",,german_mapping_location,fb109596f414d6b529e16a3c432ea7ae,german_mapping_location__fb109596f414d6b529e16a3c432ea7ae
karl-preis-platz,"Karl-Preis-Platz Station, Munich, Germany",48.1179081,11.6084523,Person,"Karl-Preis-Platz Station, Munich, Germany",,german_mapping_location,d063b89b345db6cca515c9dbba7398d5,german_mapping_location__d063b89b345db6cca515c9dbba7398d5
karlsplatz,"Karlsplatz Station, Munich, Germany",48.1392664,11.566035,ForeignMinister,"Karlsplatz Station, Munich, Germany",,german_mapping_location,edbd9aa032bbfaa2aae27cd64ae8f6e5,german_mapping_location__edbd9aa032bbfaa2aae27cd64ae8f6e5
kieferngarten,"Kieferngarten Station, Munich, Germany",48.2036472,11.6130987,CompanyKeyword,"Kieferngarten Station, Munich, Germany",,german_mapping_location,222fc915ac39f987a4cd35942a04bd96,german_mapping_location__222fc915ac39f987a4cd35942a04bd96
klinikum großhadern,"Klinikum Grosshadern Station, Munich, Germany",48.1088421,11.4736416,Person,"Klinikum Grosshadern Station, Munich, Germany",,german_mapping_location,5db2855d210c82188957f246e45ea58d,german_mapping_location__5db2855d210c82188957f246e45ea58d
kolumbusplatz,"Kolumbusplatz Station, Munich, Germany",48.1197596,11.5766554,Media,"Kolumbusplatz Station, Munich, Germany",,german_mapping_location,5bca455eb58223cebb6e42a9fa2eedfa,german_mapping_location__5bca455eb58223cebb6e42a9fa2eedfa
königsplatz,"Konigsplatz Station, Munich, Germany",48.1456698,11.5653126,ForeignMinistry,"Konigsplatz Station, Munich, Germany",,german_mapping_location,7f93a0429aa293e2af97db8bea832732,german_mapping_location__7f93a0429aa293e2af97db8bea832732
kreillerstraße,"Kreillerstrasse Station, Munich, Germany",48.1258376,11.6466178,FTO,"Kreillerstrasse Station, Munich, Germany",,german_mapping_location,0fac05158ab62982fe9763a3c101a6fc,german_mapping_location__0fac05158ab62982fe9763a3c101a6fc
laimer platz,"Laimer Platz Station, Munich, Germany",48.1354288,11.5019211,CompanyKeyword,"Laimer Platz Station, Munich, Germany",,german_mapping_location,e91eaf9654a8c3481eb2114323977265,german_mapping_location__e91eaf9654a8c3481eb2114323977265
lehel,"Lehel Station, Munich, Germany",48.1399183,11.5867783,Exec,"Lehel Station, Munich, Germany",,german_mapping_location,f5678e7140be0fe838fe93386535d0ca,german_mapping_location__f5678e7140be0fe838fe93386535d0ca
machtlfinger straße,"Machtlfinger Strasse Station, Munich, Germany",48.0973207,11.5147578,Refinery,"Machtlfinger Strasse Station, Munich, Germany",,german_mapping_location,f7aa0f14e72f8d1ae71b4e615cf299e5,german_mapping_location__f7aa0f14e72f8d1ae71b4e615cf299e5
maillingerstraße,"Maillingerstrasse Station, Munich, Germany",48.1500187,11.5458591,Consulates,"Maillingerstrasse Station, Munich, Germany",,german_mapping_location,a423049e658f54a5ed584b485d299379,german_mapping_location__a423049e658f54a5ed584b485d299379
mangfallplatz,"Mangfallplatz Station, Munich, Germany",48.0975966,11.5809809,Consulates,"Mangfallplatz Station, Munich, Germany",,german_mapping_location,ca62b185645bd730de481d2efb387a12,german_mapping_location__ca62b185645bd730de481d2efb387a12
marienplatz,"Marienplatz Station, Munich, Germany",48.1378217,11.5760086,Person,"Marienplatz Station, Munich, Germany",,german_mapping_location,c2cf0abb0addb0c955048cd1434e7c4b,german_mapping_location__c2cf0abb0addb0c955048cd1434e7c4b
martinsried,"Martinsried Station, Munich, Germany",48.1413028,11.5590339,Legislator,"Martinsried Station, Munich, Germany",,german_mapping_location,615ed5a92648e992737df99c13878923,german_mapping_location__615ed5a92648e992737df99c13878923
max-weber-platz,"Max-Weber-Platz Station, Munich, Germany",48.1361602,11.5980229,Organization,"Max-Weber-Platz Station, Munich, Germany",,german_mapping_location,f6b2026ee3b745047e76812a1f967c26,german_mapping_location__f6b2026ee3b745047e76812a1f967c26
messestadt ost,"Messestadt Ost Station, Munich, Germany",48.1333809,11.7038238,Pipeline,"Messestadt Ost Station, Munich, Germany",,german_mapping_location,c0a2db89f9a8347f33cd7c9edbbc2ab2,german_mapping_location__c0a2db89f9a8347f33cd7c9edbbc2ab2
messestadt west,"Messestadt West Station, Munich, Germany",48.1333439,11.6914232,Organization,"Messestadt West Station, Munich, Germany",,german_mapping_location,a653bdcca5f9efb6735f6af0ae2dcdb8,german_mapping_location__a653bdcca5f9efb6735f6af0ae2dcdb8
michaelibad,"Michaelibad Station, Munich, Germany",48.1187755,11.6308533,ForeignMinister,"Michaelibad Station, Munich, Germany",,german_mapping_location,41f9888b3cf9d5c5ac69e595bc29f23a,german_mapping_location__41f9888b3cf9d5c5ac69e595bc29f23a
milbertshofen,"Milbertshofen Station, Munich, Germany",48.1818236,11.573095,IndustryTerm,"Milbertshofen Station, Munich, Germany",,german_mapping_location,43887ffb4fddc7fe53b27f711da7184c,german_mapping_location__43887ffb4fddc7fe53b27f711da7184c
moosach,"Moosach Station, Munich, Germany",48.180756,11.5067003,Organization,"Moosach Station, Munich, Germany",,german_mapping_location,e0302a87d7e1fb62e12046b72caf14aa,german_mapping_location__e0302a87d7e1fb62e12046b72caf14aa
moosacher st.-martins-platz,"Moosacher St.-Martins-Platz Station, Munich, Germany",48.1818406,11.5181165,ForeignMinister,"Moosacher St.-Martins-Platz Station, Munich, Germany",,german_mapping_location,287806c54dbc365426d5397c5e4ca9d9,german_mapping_location__287806c54dbc365426d5397c5e4ca9d9
moosfeld,"Moosfeld Station, Munich, Germany",48.1306272,11.6708163,News,"Moosfeld Station, Munich, Germany",,german_mapping_location,e004152e79009011e458dd418de4aa8f,german_mapping_location__e004152e79009011e458dd418de4aa8f
münchner freiheit,"Munchner Freiheit Station, Munich, Germany",48.161964,11.586499,Exec,"Munchner Freiheit Station, Munich, Germany",,german_mapping_location,1f503b4926279dbfbdde09986c3a8856,german_mapping_location__1f503b4926279dbfbdde09986c3a8856
neuperlach süd,"Neuperlach Sud Station, Munich, Germany",48.0890167,11.645033,space,"Neuperlach Sud Station, Munich, Germany",,german_mapping_location,5c580fdcc26134bb7dbfc9f73fb2f2aa,german_mapping_location__5c580fdcc26134bb7dbfc9f73fb2f2aa
neuperlach zentrum,"Neuperlach Zentrum Station, Munich, Germany",48.1011818,11.6461319,Exec,"Neuperlach Zentrum Station, Munich, Germany",,german_mapping_location,abddc86361d0f9d1b1dbb05c1f8dd8f9,german_mapping_location__abddc86361d0f9d1b1dbb05c1f8dd8f9
nordfriedhof,"Nordfriedhof Station, Munich, Germany",48.1729739,11.5969259,Pipeline,"Nordfriedhof Station, Munich, Germany",,german_mapping_location,1f337787599f87b961b3b94e195fb9f3,german_mapping_location__1f337787599f87b961b3b94e195fb9f3
obersendling,"Obersendling Station, Munich, Germany",48.0986316,11.5374062,FTO,"Obersendling Station, Munich, Germany",,german_mapping_location,8b5e0a0767d0c9ccd41428fb144e93e1,german_mapping_location__8b5e0a0767d0c9ccd41428fb144e93e1
oberwiesenfeld,"Oberwiesenfeld Station, Munich, Germany",48.1861585,11.5468816,AAEntity,"Oberwiesenfeld Station, Munich, Germany",,german_mapping_location,c238a95e7719ab72ffdf216d26f90e54,german_mapping_location__c238a95e7719ab72ffdf216d26f90e54
odeonsplatz,"Odeonsplatz Station, Munich, Germany",48.1428084,11.5774679,Diplomat,"Odeonsplatz Station, Munich, Germany",,german_mapping_location,25469d92771cd249a6f8f485dd18cccf,german_mapping_location__25469d92771cd249a6f8f485dd18cccf
odeonsplatz,"Odeonsplatz Station, Munich, Germany",48.1428084,11.5774679,Consulates,"Odeonsplatz Station, Munich, Germany",,german_mapping_location,25469d92771cd249a6f8f485dd18cccf,german_mapping_location__25469d92771cd249a6f8f485dd18cccf
olympia-einkaufszentrum,"Olympia-Einkaufszentrum Station, Munich, Germany",48.1822094,11.530674,ForeignMinister,"Olympia-Einkaufszentrum Station, Munich, Germany",,german_mapping_location,fdf1050c3f406a51e7323c282bee304f,german_mapping_location__fdf1050c3f406a51e7323c282bee304f
