keyword,caption_name,location,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
bobrovka,Russian Bobrovka air base,r56,188258,Refinery,Russian Bobrovka air base,,basementions_mentionee,530f23d623a9873d7bed350d61328e0c,basementions_mentionee__530f23d623a9873d7bed350d61328e0c
engels-2,Russian Engels air base,r57,188258,Consulates,Russian Engels air base,,basementions_mentionee,b664f90729b1bfbcdfc5e855d25b75c7,basementions_mentionee__b664f90729b1bfbcdfc5e855d25b75c7
gatchina military air base,Russian Gatchina air base,r58,188258,ForeignMinister,Russian Gatchina air base,,basementions_mentionee,26b29a2e76a0a33680d9e8ed3c560c79,basementions_mentionee__26b29a2e76a0a33680d9e8ed3c560c79
izmaylovo airfield,Russian Izmaylovo air base,r59,188258,Consulates,Russian Izmaylovo air base,,basementions_mentionee,7099dca5711dcd8447c3956e24f2e98e,basementions_mentionee__7099dca5711dcd8447c3956e24f2e98e
khabarovsk tsentralny,Russian Khabarovsk Tsentralny airfield,r60,188258,DiplomaticFacilities,Russian Khabarovsk Tsentralny airfield,,basementions_mentionee,59df25e8366154c7a1d984fe814e8543,basementions_mentionee__59df25e8366154c7a1d984fe814e8543
kryazh,Russian Kryazh air base,r61,188258,IndustryTerm,Russian Kryazh air base,,basementions_mentionee,e55e5fca38fa3598c59ff3ef5fed5040,basementions_mentionee__e55e5fca38fa3598c59ff3ef5fed5040
moment space surveillance complex,Russian Moment space surveillance complex,r62,188258,Person,Russian Moment space surveillance complex,,basementions_mentionee,737d4b32f71e18e375cd2ed7ce69a1c7,basementions_mentionee__737d4b32f71e18e375cd2ed7ce69a1c7
monchegorsk,Russian Monchegorsk air base,r63,188258,CompanyKeyword,Russian Monchegorsk air base,,basementions_mentionee,6555aa149bfbc3321397b77adff74225,basementions_mentionee__6555aa149bfbc3321397b77adff74225
morozovsk airbase,Russian Morozovsk air base,r64,188258,ForeignMinistry,Russian Morozovsk air base,,basementions_mentionee,58dca840b6c8f3b0b9e5072d1adb4770,basementions_mentionee__58dca840b6c8f3b0b9e5072d1adb4770
nakhodka,Russian Golden Valley airfield,r65,188258,IndustryTerm,Russian Golden Valley airfield,,basementions_mentionee,7393ef1bfdb6a65ac12a4bb0fad26487,basementions_mentionee__7393ef1bfdb6a65ac12a4bb0fad26487
northern clover/temp,Russian Temp air base,r66,188258,Legislator,Russian Temp air base,,basementions_mentionee,c969ea40c8cdf0236942bfc9eb47c285,basementions_mentionee__c969ea40c8cdf0236942bfc9eb47c285
novofedorovka,Russian Novofedorovka air base,r67,188258,ForeignMinister,Russian Novofedorovka air base,,basementions_mentionee,c22a148aa2e22a556a20d1ed009f4747,basementions_mentionee__c22a148aa2e22a556a20d1ed009f4747
novorossiysk airport,Russian Novorossiysk Airport,r68,188258,Keyphrase,Russian Novorossiysk Airport,,basementions_mentionee,cd21779e0ba72422884b6f41a78daf88,basementions_mentionee__cd21779e0ba72422884b6f41a78daf88
object 100,Russian Object-100 Utes naval missile coastal defense division,r69,188258,Media,Russian Object-100 Utes naval missile coastal defense division,,basementions_mentionee,1f6b4d98492816872375cd795a6b5f0e,basementions_mentionee__1f6b4d98492816872375cd795a6b5f0e
okno-s,Russian Okno-S space surveillance facility,r70,188258,Media,Russian Okno-S space surveillance facility,,basementions_mentionee,ff78d28b5ecb2a442b1313c4263651fc,basementions_mentionee__ff78d28b5ecb2a442b1313c4263651fc
polyarny naval base,Russian Polyarny Naval Base,r71,188258,IndustryTerm,Russian Polyarny Naval Base,,basementions_mentionee,86eeda27a28aaea8c8009b9b7a614fa5,basementions_mentionee__86eeda27a28aaea8c8009b9b7a614fa5
ponoy,Russian Ponoy airfield,r72,188258,Person,Russian Ponoy airfield,,basementions_mentionee,7b6594716c51edffa2ce268d1b99fb0f,basementions_mentionee__7b6594716c51edffa2ce268d1b99fb0f
pribylovo,Russian Pribylovo airfield,r73,188258,AAEntity,Russian Pribylovo airfield,,basementions_mentionee,71fcd25d547af8d6a3e8f8b51b864e97,basementions_mentionee__71fcd25d547af8d6a3e8f8b51b864e97
pristan,Russian Pristan air base,r74,188258,Legislator,Russian Pristan air base,,basementions_mentionee,d949ac6dbef9ed86a9782a88eebe5b66,basementions_mentionee__d949ac6dbef9ed86a9782a88eebe5b66
saratov south,Russian Saratov South air base,r75,188258,LegislativeCommittee,Russian Saratov South air base,,basementions_mentionee,1c7e425ec21e60dbd54234f83e2636a7,basementions_mentionee__1c7e425ec21e60dbd54234f83e2636a7
severomorsk naval base,Russian Severomorsk Naval Base,r76,188258,Organization,Russian Severomorsk Naval Base,,basementions_mentionee,84f65e1a321260aa11335fd17fd979de,basementions_mentionee__84f65e1a321260aa11335fd17fd979de
torzhok,Russian Torzhok airfield,r77,188258,CompanyKeyword,Russian Torzhok airfield,,basementions_mentionee,d1f0520a0a1908f9d45d3788e0045edd,basementions_mentionee__d1f0520a0a1908f9d45d3788e0045edd
veshchevo,Russian Veshchevo air base,r78,188258,IndustryTerm,Russian Veshchevo air base,,basementions_mentionee,a65098ad8a4190cb709c3bea9d326efb,basementions_mentionee__a65098ad8a4190cb709c3bea9d326efb
garovka,Russian Garovka air base,r79,188258,Exec,Russian Garovka air base,,basementions_mentionee,832533d52e1783b3e9952c2171778ebc,basementions_mentionee__832533d52e1783b3e9952c2171778ebc
zernograd air base,Russian Zernograd Air Base,r80,188258,Shipping,Russian Zernograd Air Base,,basementions_mentionee,bf1ef26b56b5bbeed445540f57b3f974,basementions_mentionee__bf1ef26b56b5bbeed445540f57b3f974
kacha,Russian Kacha airfield,r81,188258,Shipping,Russian Kacha airfield,,basementions_mentionee,1475ff7514ed0c82673a42a367ccef41,basementions_mentionee__1475ff7514ed0c82673a42a367ccef41
oktyabrskoye,Russian Oktyabrskoye air base,r82,188258,Organization,Russian Oktyabrskoye air base,,basementions_mentionee,85d38a9a0c754c3c7b54d15acf552a05,basementions_mentionee__85d38a9a0c754c3c7b54d15acf552a05
srednebely,Russian Srednebely airfield,r83,188258,AAEntity,Russian Srednebely airfield,,basementions_mentionee,bda930b06a7acd7559ed9c5320b39357,basementions_mentionee__bda930b06a7acd7559ed9c5320b39357
chernigovka,Russian Chernigovka airfield,r84,188258,ForeignMinistry,Russian Chernigovka airfield,,basementions_mentionee,1c40fa5a394f5353d125db7487b91d12,basementions_mentionee__1c40fa5a394f5353d125db7487b91d12
балаковская аэс,Balakovo nuclear power station,rnuclear1,188256;188121,LegislativeCommittee,Balakovo nuclear power station,,basementions_mentionee,8bedbe51aca7fdc3878b9133af85e272,basementions_mentionee__8bedbe51aca7fdc3878b9133af85e272
башкирская аэс,Bashkir nuclear power plant,rnuclear2,188256;188121,LegislativeCommittee,Bashkir nuclear power plant,,basementions_mentionee,bf847a050ca26488881c51558a570e1a,basementions_mentionee__bf847a050ca26488881c51558a570e1a
белоярская аэс,Beloyarsk nuclear power station,rnuclear3,188256;188121,Media,Beloyarsk nuclear power station,,basementions_mentionee,3c06036b55d81f4efdadc0607ef99363,basementions_mentionee__3c06036b55d81f4efdadc0607ef99363
билибинская аэс,Bilibino nuclear power plant,rnuclear4,188256;188121,Media,Bilibino nuclear power plant,,basementions_mentionee,afa02b6827cc184b7ab648a01813741d,basementions_mentionee__afa02b6827cc184b7ab648a01813741d
горьковская аст,Gorky nuclear power plant,rnuclear6,188256;188121,space,Gorky nuclear power plant,,basementions_mentionee,a1eb3ae6b898bdd58a9519fc4f5f2981,basementions_mentionee__a1eb3ae6b898bdd58a9519fc4f5f2981
калининская аэс,Kalinin nuclear power plant,rnuclear7,188256;188121,Legislator,Kalinin nuclear power plant,,basementions_mentionee,d549050769119dc9cbbc389b26083cd8,basementions_mentionee__d549050769119dc9cbbc389b26083cd8
калининградская аэс,Kaliningrad nuclear power plant,rnuclear8,188256;188121,LegislativeCommittee,Kaliningrad nuclear power plant,,basementions_mentionee,7fc85ff4c4a8117ab27c84bcf896d71e,basementions_mentionee__7fc85ff4c4a8117ab27c84bcf896d71e
кольская аэс,Kola nuclear power plant,rnuclear9,188256;188121,ForeignMinister,Kola nuclear power plant,,basementions_mentionee,96df2ff0f9104f82cc620590150f39f6,basementions_mentionee__96df2ff0f9104f82cc620590150f39f6
центральная аэс,Kostroma nuclear power plant,rnuclear10,188256;188121,Refinery,Kostroma nuclear power plant,,basementions_mentionee,6d192bfadaac8143b08786e61bdca99d,basementions_mentionee__6d192bfadaac8143b08786e61bdca99d
курская аэс,Kursk nuclear power plant,rnuclear11,188256;188121,FTO,Kursk nuclear power plant,,basementions_mentionee,d4dfd77ea558cf9bcd865e98c456bb1e,basementions_mentionee__d4dfd77ea558cf9bcd865e98c456bb1e
ленинградская аэс,Leningrad nuclear power plant,rnuclear12,188256;188121,Exec,Leningrad nuclear power plant,,basementions_mentionee,476d1f1e0a9156188490eb5a83d46d68,basementions_mentionee__476d1f1e0a9156188490eb5a83d46d68
нижегородская аэс,Nizhny Novgorod nuclear power plant,rnuclear13,188256;188121,ForeignMinistry,Nizhny Novgorod nuclear power plant,,basementions_mentionee,a5492f9a48bc1e202d8bc6f4a2352f45,basementions_mentionee__a5492f9a48bc1e202d8bc6f4a2352f45
нововоронежская аэс,Novovoronezh nuclear power plant,rnuclear14,188256;188121,Shipping,Novovoronezh nuclear power plant,,basementions_mentionee,9fee9679664cc4debe34c98feb38e140,basementions_mentionee__9fee9679664cc4debe34c98feb38e140
нововоронежская аэс ii,Novovoronezh nuclear power plant II,rnuclear15,188256;188121,Keyphrase,Novovoronezh nuclear power plant II,,basementions_mentionee,80c46aed1628bb88a663e73aa728d4de,basementions_mentionee__80c46aed1628bb88a663e73aa728d4de
обнинская аэс,Obninsk nuclear power plant,rnuclear16,188256;188121,AAEntity,Obninsk nuclear power plant,,basementions_mentionee,b6a80ec374753e6eeaae45bd99be4416,basementions_mentionee__b6a80ec374753e6eeaae45bd99be4416
ростовская аэс,Rostov nuclear power plant,rnuclear17,188256;188121,Person,Rostov nuclear power plant,,basementions_mentionee,0bc81e91580577ae0dde4a5035ce5980,basementions_mentionee__0bc81e91580577ae0dde4a5035ce5980
якутская аэс,Sakha nuclear power plant,rnuclear18,188256;188121,CompanyKeyword,Sakha nuclear power plant,,basementions_mentionee,679bd57d325f19cc123e546727340350,basementions_mentionee__679bd57d325f19cc123e546727340350
северская аэс,Seversk nuclear power plant,rnuclear19,188256;188121,CompanyKeyword,Seversk nuclear power plant,,basementions_mentionee,2910c4ffc7fc861d575e661d5bb61171,basementions_mentionee__2910c4ffc7fc861d575e661d5bb61171
смоленская аэс,Smolensk nuclear power plant,rnuclear20,188256;188121,Wells,Smolensk nuclear power plant,,basementions_mentionee,776d69c2a73e1b01c602a3b13bb7a2b4,basementions_mentionee__776d69c2a73e1b01c602a3b13bb7a2b4
смоленская аэс ii,Smolensk nuclear power plant II,rnuclear21,188256;188121,DiplomaticFacilities,Smolensk nuclear power plant II,,basementions_mentionee,0b291b429d2ec66b40463704142f70a0,basementions_mentionee__0b291b429d2ec66b40463704142f70a0
татарская аэс,Tatar nuclear power plant,rnuclear22,188256;188121,Diplomat,Tatar nuclear power plant,,basementions_mentionee,45e8078453644e98e3ca309a802f465a,basementions_mentionee__45e8078453644e98e3ca309a802f465a
воронежская аст,Voronezh nuclear power plant,rnuclear23,188256;188121,Pipeline,Voronezh nuclear power plant,,basementions_mentionee,7c13dce093a8e83fe07205910685eddd,basementions_mentionee__7c13dce093a8e83fe07205910685eddd
чернобыльская аэс,Chernobyl nuclear power plant,rnuclera24,188256;188121,Consulates,Chernobyl nuclear power plant,,basementions_mentionee,729e6825aeda723f1705641312abe85f,basementions_mentionee__729e6825aeda723f1705641312abe85f
белорусская аэс,Astravets nuclear power plant,rnuclear25,188256;188121,Organization,Astravets nuclear power plant,,basementions_mentionee,67d96a091ae862bf5e2202dfc785d1d7,basementions_mentionee__67d96a091ae862bf5e2202dfc785d1d7
академик ломоносов,floating nuclear power station Akademik Lomonosov,rnuclear26,188256;188121,Keyphrase,floating nuclear power station Akademik Lomonosov,,basementions_mentionee,35252c25c3f16afe0b4efba86f02cf13,basementions_mentionee__35252c25c3f16afe0b4efba86f02cf13
akademik lomonosov,floating nuclear power station Akademik Lomonosov,rnuclear26,188256;188121,Media,floating nuclear power station Akademik Lomonosov,,basementions_mentionee,35252c25c3f16afe0b4efba86f02cf13,basementions_mentionee__35252c25c3f16afe0b4efba86f02cf13
balakovo nuclear power plant,Balakovo nuclear power station,rnuclear1,188256;188121,ForeignMinister,Balakovo nuclear power station,,basementions_mentionee,8bedbe51aca7fdc3878b9133af85e272,basementions_mentionee__8bedbe51aca7fdc3878b9133af85e272
bashkir nuclear power plant,Bashkir nuclear power plant,rnuclear2,188256;188121,Keyphrase,Bashkir nuclear power plant,,basementions_mentionee,bf847a050ca26488881c51558a570e1a,basementions_mentionee__bf847a050ca26488881c51558a570e1a
beloyarsk nuclear power station,Beloyarsk nuclear power station,rnuclear3,188256;188121,Legislator,Beloyarsk nuclear power station,,basementions_mentionee,3c06036b55d81f4efdadc0607ef99363,basementions_mentionee__3c06036b55d81f4efdadc0607ef99363
bilibino nuclear power plant,Bilibino nuclear power plant,rnuclear4,188256;188121,IndustryTerm,Bilibino nuclear power plant,,basementions_mentionee,afa02b6827cc184b7ab648a01813741d,basementions_mentionee__afa02b6827cc184b7ab648a01813741d
gorky nuclear power plant,Gorky nuclear power plant,rnuclear6,188256;188121,LegislativeCommittee,Gorky nuclear power plant,,basementions_mentionee,a1eb3ae6b898bdd58a9519fc4f5f2981,basementions_mentionee__a1eb3ae6b898bdd58a9519fc4f5f2981
kalinin nuclear power plant,Kalinin nuclear power plant,rnuclear7,188256;188121,Shipping,Kalinin nuclear power plant,,basementions_mentionee,d549050769119dc9cbbc389b26083cd8,basementions_mentionee__d549050769119dc9cbbc389b26083cd8
kaliningrad nuclear power plant,Kaliningrad nuclear power plant,rnuclear8,188256;188121,IndustryTerm,Kaliningrad nuclear power plant,,basementions_mentionee,7fc85ff4c4a8117ab27c84bcf896d71e,basementions_mentionee__7fc85ff4c4a8117ab27c84bcf896d71e
kola nuclear power plant,Kola nuclear power plant,rnuclear9,188256;188121,Media,Kola nuclear power plant,,basementions_mentionee,96df2ff0f9104f82cc620590150f39f6,basementions_mentionee__96df2ff0f9104f82cc620590150f39f6
kostroma nuclear power plant,Kostroma nuclear power plant,rnuclear10,188256;188121,CompanyKeyword,Kostroma nuclear power plant,,basementions_mentionee,6d192bfadaac8143b08786e61bdca99d,basementions_mentionee__6d192bfadaac8143b08786e61bdca99d
kursk nuclear power plant,Kursk nuclear power plant,rnuclear11,188256;188121,News,Kursk nuclear power plant,,basementions_mentionee,d4dfd77ea558cf9bcd865e98c456bb1e,basementions_mentionee__d4dfd77ea558cf9bcd865e98c456bb1e
leningrad nuclear power plant,Leningrad nuclear power plant,rnuclear12,188256;188121,Legislator,Leningrad nuclear power plant,,basementions_mentionee,476d1f1e0a9156188490eb5a83d46d68,basementions_mentionee__476d1f1e0a9156188490eb5a83d46d68
nizhny novgorod nuclear power plant,Nizhny Novgorod nuclear power plant,rnuclear13,188256;188121,Legislator,Nizhny Novgorod nuclear power plant,,basementions_mentionee,a5492f9a48bc1e202d8bc6f4a2352f45,basementions_mentionee__a5492f9a48bc1e202d8bc6f4a2352f45
novovoronezh nuclear power plant,Novovoronezh nuclear power plant,rnuclear14,188256;188121,Keyphrase,Novovoronezh nuclear power plant,,basementions_mentionee,9fee9679664cc4debe34c98feb38e140,basementions_mentionee__9fee9679664cc4debe34c98feb38e140
novovoronezh nuclear power plant ii,Novovoronezh nuclear power plant II,rnuclear15,188256;188121,FTO,Novovoronezh nuclear power plant II,,basementions_mentionee,80c46aed1628bb88a663e73aa728d4de,basementions_mentionee__80c46aed1628bb88a663e73aa728d4de
obninsk nuclear power plant,Obninsk nuclear power plant,rnuclear16,188256;188121,Legislator,Obninsk nuclear power plant,,basementions_mentionee,b6a80ec374753e6eeaae45bd99be4416,basementions_mentionee__b6a80ec374753e6eeaae45bd99be4416
rostov nuclear power plant,Rostov nuclear power plant,rnuclear17,188256;188121,LegislativeCommittee,Rostov nuclear power plant,,basementions_mentionee,0bc81e91580577ae0dde4a5035ce5980,basementions_mentionee__0bc81e91580577ae0dde4a5035ce5980
sakha nuclear power plant,Sakha nuclear power plant,rnuclear18,188256;188121,LegislativeCommittee,Sakha nuclear power plant,,basementions_mentionee,679bd57d325f19cc123e546727340350,basementions_mentionee__679bd57d325f19cc123e546727340350
seversk nuclear power plant,Seversk nuclear power plant,rnuclear19,188256;188121,Legislator,Seversk nuclear power plant,,basementions_mentionee,2910c4ffc7fc861d575e661d5bb61171,basementions_mentionee__2910c4ffc7fc861d575e661d5bb61171
smolensk nuclear power plant,Smolensk nuclear power plant,rnuclear20,188256;188121,News,Smolensk nuclear power plant,,basementions_mentionee,776d69c2a73e1b01c602a3b13bb7a2b4,basementions_mentionee__776d69c2a73e1b01c602a3b13bb7a2b4
