keyword,caption_name,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
521 quilos,521 kg,general.alert2,DiplomaticFacilities,521 kg,,dgm_latamnarcoticsweight,9c3a63446c37349007d4bb7b0335fd3e,dgm_latamnarcoticsweight__9c3a63446c37349007d4bb7b0335fd3e
522 quilos,522 kg,general.alert2,IndustryTerm,522 kg,,dgm_latamnarcoticsweight,367925270b41075b4ddb8caac3fcae12,dgm_latamnarcoticsweight__367925270b41075b4ddb8caac3fcae12
523 quilos,523 kg,general.alert2,Pipeline,523 kg,,dgm_latamnarcoticsweight,13fe33d7e4f156b783d71e89cf521038,dgm_latamnarcoticsweight__13fe33d7e4f156b783d71e89cf521038
524 quilos,524 kg,general.alert2,space,524 kg,,dgm_latamnarcoticsweight,b550641d150d38f85756ce22a4644f0e,dgm_latamnarcoticsweight__b550641d150d38f85756ce22a4644f0e
525 quilos,525 kg,general.alert2,Diplomat,525 kg,,dgm_latamnarcoticsweight,6ba493b48edb3b8355fe1598dea01026,dgm_latamnarcoticsweight__6ba493b48edb3b8355fe1598dea01026
526 quilos,526 kg,general.alert2,Shipping,526 kg,,dgm_latamnarcoticsweight,ad1f1ed9b64f8b5b829337ed9a58e198,dgm_latamnarcoticsweight__ad1f1ed9b64f8b5b829337ed9a58e198
527 quilos,527 kg,general.alert2,Organization,527 kg,,dgm_latamnarcoticsweight,f287ec9b0af9f0c7c1c737ee614c87bb,dgm_latamnarcoticsweight__f287ec9b0af9f0c7c1c737ee614c87bb
528 quilos,528 kg,general.alert2,Refinery,528 kg,,dgm_latamnarcoticsweight,f11ed0394657d0bae785ecf45bf16569,dgm_latamnarcoticsweight__f11ed0394657d0bae785ecf45bf16569
529 quilos,529 kg,general.alert2,Keyphrase,529 kg,,dgm_latamnarcoticsweight,429687071e54f816f6d76cad9dbefa24,dgm_latamnarcoticsweight__429687071e54f816f6d76cad9dbefa24
530 quilos,530 kg,general.alert2,Keyphrase,530 kg,,dgm_latamnarcoticsweight,4dd4bed03d4548e8b323b38111a5bdb1,dgm_latamnarcoticsweight__4dd4bed03d4548e8b323b38111a5bdb1
531 quilos,531 kg,general.alert2,LegislativeCommittee,531 kg,,dgm_latamnarcoticsweight,a860d045f0021990ba2e57dd1532c372,dgm_latamnarcoticsweight__a860d045f0021990ba2e57dd1532c372
532 quilos,532 kg,general.alert2,Legislator,532 kg,,dgm_latamnarcoticsweight,633154198ab88cd5a65097a2d51173f9,dgm_latamnarcoticsweight__633154198ab88cd5a65097a2d51173f9
533 quilos,533 kg,general.alert2,Exec,533 kg,,dgm_latamnarcoticsweight,c8f9ac2fb6a78516dae540882db2f63c,dgm_latamnarcoticsweight__c8f9ac2fb6a78516dae540882db2f63c
534 quilos,534 kg,general.alert2,CompanyKeyword,534 kg,,dgm_latamnarcoticsweight,05b07fae77799f7850a39eeaf5de15fb,dgm_latamnarcoticsweight__05b07fae77799f7850a39eeaf5de15fb
535 quilos,535 kg,general.alert2,Legislator,535 kg,,dgm_latamnarcoticsweight,4925ddef0f257cc1e41f3f02d89e4b8c,dgm_latamnarcoticsweight__4925ddef0f257cc1e41f3f02d89e4b8c
536 quilos,536 kg,general.alert2,Refinery,536 kg,,dgm_latamnarcoticsweight,ca8ceebcea7d2beee0a13fdec21738c4,dgm_latamnarcoticsweight__ca8ceebcea7d2beee0a13fdec21738c4
537 quilos,537 kg,general.alert2,Wells,537 kg,,dgm_latamnarcoticsweight,7e55d75b556a0fc9635af051643aa982,dgm_latamnarcoticsweight__7e55d75b556a0fc9635af051643aa982
538 quilos,538 kg,general.alert2,FTO,538 kg,,dgm_latamnarcoticsweight,0f29c36136040794beb64ee989eadc7a,dgm_latamnarcoticsweight__0f29c36136040794beb64ee989eadc7a
539 quilos,539 kg,general.alert2,IndustryTerm,539 kg,,dgm_latamnarcoticsweight,5fe5e4a6dadd2f523f2ac4d83eb93386,dgm_latamnarcoticsweight__5fe5e4a6dadd2f523f2ac4d83eb93386
540 quilos,540 kg,general.alert2,Legislator,540 kg,,dgm_latamnarcoticsweight,37e8036d031cc8e9d5f998f9598ce21e,dgm_latamnarcoticsweight__37e8036d031cc8e9d5f998f9598ce21e
541 quilos,541 kg,general.alert2,CompanyKeyword,541 kg,,dgm_latamnarcoticsweight,86ef7bf60375ed7c67befbf1f5da9cb7,dgm_latamnarcoticsweight__86ef7bf60375ed7c67befbf1f5da9cb7
542 quilos,542 kg,general.alert2,Pipeline,542 kg,,dgm_latamnarcoticsweight,cb3808276b358c079434dba27c8720a4,dgm_latamnarcoticsweight__cb3808276b358c079434dba27c8720a4
543 quilos,543 kg,general.alert2,AAEntity,543 kg,,dgm_latamnarcoticsweight,61d84e9d8a64b46524b7f0db1318ae35,dgm_latamnarcoticsweight__61d84e9d8a64b46524b7f0db1318ae35
544 quilos,544 kg,general.alert2,News,544 kg,,dgm_latamnarcoticsweight,b5a397dc0b1f04d1be0a4b0dab3d4246,dgm_latamnarcoticsweight__b5a397dc0b1f04d1be0a4b0dab3d4246
545 quilos,545 kg,general.alert2,Wells,545 kg,,dgm_latamnarcoticsweight,4d651aeb8c95fc371f29ba068d62f741,dgm_latamnarcoticsweight__4d651aeb8c95fc371f29ba068d62f741
546 quilos,546 kg,general.alert2,IndustryTerm,546 kg,,dgm_latamnarcoticsweight,f5822a73d107552b9d3fd4ac9ef8a03a,dgm_latamnarcoticsweight__f5822a73d107552b9d3fd4ac9ef8a03a
547 quilos,547 kg,general.alert2,FTO,547 kg,,dgm_latamnarcoticsweight,4edf82d062933ee853d32f9150f0c5ff,dgm_latamnarcoticsweight__4edf82d062933ee853d32f9150f0c5ff
548 quilos,548 kg,general.alert2,IndustryTerm,548 kg,,dgm_latamnarcoticsweight,2f94d8e607d9f31b8422f9cd9fc5b5f8,dgm_latamnarcoticsweight__2f94d8e607d9f31b8422f9cd9fc5b5f8
549 quilos,549 kg,general.alert2,Wells,549 kg,,dgm_latamnarcoticsweight,864b6477d50433d6b018c1a2b19a45bd,dgm_latamnarcoticsweight__864b6477d50433d6b018c1a2b19a45bd
550 quilos,550 kg,general.alert2,LegislativeCommittee,550 kg,,dgm_latamnarcoticsweight,f6cc2a50ea9c5dae670e8753008f1422,dgm_latamnarcoticsweight__f6cc2a50ea9c5dae670e8753008f1422
551 quilos,551 kg,general.alert2,Exec,551 kg,,dgm_latamnarcoticsweight,ce3f662deaaf6fab37a39d98467ed960,dgm_latamnarcoticsweight__ce3f662deaaf6fab37a39d98467ed960
552 quilos,552 kg,general.alert2,Media,552 kg,,dgm_latamnarcoticsweight,a54c6a97fa83c3d731caf5ed0004f5ee,dgm_latamnarcoticsweight__a54c6a97fa83c3d731caf5ed0004f5ee
553 quilos,553 kg,general.alert2,Wells,553 kg,,dgm_latamnarcoticsweight,3e877075b42346750d5f4eda6d766341,dgm_latamnarcoticsweight__3e877075b42346750d5f4eda6d766341
554 quilos,554 kg,general.alert2,News,554 kg,,dgm_latamnarcoticsweight,0aac57286713be326745ec02c53233c3,dgm_latamnarcoticsweight__0aac57286713be326745ec02c53233c3
555 quilos,555 kg,general.alert2,DiplomaticFacilities,555 kg,,dgm_latamnarcoticsweight,3b81f7befb42d5879d1d28e549f42210,dgm_latamnarcoticsweight__3b81f7befb42d5879d1d28e549f42210
556 quilos,556 kg,general.alert2,Refinery,556 kg,,dgm_latamnarcoticsweight,016ab978ae5d60fe9279383d3858a7b6,dgm_latamnarcoticsweight__016ab978ae5d60fe9279383d3858a7b6
557 quilos,557 kg,general.alert2,Pipeline,557 kg,,dgm_latamnarcoticsweight,6d45b5900308fcfde9064a1a5341f1fc,dgm_latamnarcoticsweight__6d45b5900308fcfde9064a1a5341f1fc
558 quilos,558 kg,general.alert2,Media,558 kg,,dgm_latamnarcoticsweight,15ae952d714607b0a383e1c8594cd301,dgm_latamnarcoticsweight__15ae952d714607b0a383e1c8594cd301
559 quilos,559 kg,general.alert2,IndustryTerm,559 kg,,dgm_latamnarcoticsweight,bc9f870cff8fd6fa9825b90208f10647,dgm_latamnarcoticsweight__bc9f870cff8fd6fa9825b90208f10647
560 quilos,560 kg,general.alert2,Media,560 kg,,dgm_latamnarcoticsweight,3072ae158085de49e625dc7e6d4b94b4,dgm_latamnarcoticsweight__3072ae158085de49e625dc7e6d4b94b4
561 quilos,561 kg,general.alert2,ForeignMinister,561 kg,,dgm_latamnarcoticsweight,3b6eaec6c401528f216dba7eeeb436e8,dgm_latamnarcoticsweight__3b6eaec6c401528f216dba7eeeb436e8
562 quilos,562 kg,general.alert2,LegislativeCommittee,562 kg,,dgm_latamnarcoticsweight,d5b25e2987918cc7587f95adc38c66c4,dgm_latamnarcoticsweight__d5b25e2987918cc7587f95adc38c66c4
563 quilos,563 kg,general.alert2,LegislativeCommittee,563 kg,,dgm_latamnarcoticsweight,34da39c2ee3a7d81205c53c7a3e2b730,dgm_latamnarcoticsweight__34da39c2ee3a7d81205c53c7a3e2b730
564 quilos,564 kg,general.alert2,Consulates,564 kg,,dgm_latamnarcoticsweight,5a033e1e0e68f6a925ec5d56eb5b8c20,dgm_latamnarcoticsweight__5a033e1e0e68f6a925ec5d56eb5b8c20
565 quilos,565 kg,general.alert2,Media,565 kg,,dgm_latamnarcoticsweight,29b92f6d7cda8f9a62ba1006109106b4,dgm_latamnarcoticsweight__29b92f6d7cda8f9a62ba1006109106b4
566 quilos,566 kg,general.alert2,Media,566 kg,,dgm_latamnarcoticsweight,995106986a98d43eb4e3ca0f8bbf81a5,dgm_latamnarcoticsweight__995106986a98d43eb4e3ca0f8bbf81a5
567 quilos,567 kg,general.alert2,Wells,567 kg,,dgm_latamnarcoticsweight,f999ab2050868a6bc4d60f76599da02f,dgm_latamnarcoticsweight__f999ab2050868a6bc4d60f76599da02f
568 quilos,568 kg,general.alert2,ForeignMinister,568 kg,,dgm_latamnarcoticsweight,e4df1a4b28192b290c7f2cbb3254872f,dgm_latamnarcoticsweight__e4df1a4b28192b290c7f2cbb3254872f
569 quilos,569 kg,general.alert2,IndustryTerm,569 kg,,dgm_latamnarcoticsweight,0a0385eb87b6ca3a8e6d1c2daae89453,dgm_latamnarcoticsweight__0a0385eb87b6ca3a8e6d1c2daae89453
570 quilos,570 kg,general.alert2,FTO,570 kg,,dgm_latamnarcoticsweight,959664a5ab2eba23c66e111ffb5f6de1,dgm_latamnarcoticsweight__959664a5ab2eba23c66e111ffb5f6de1
571 quilos,571 kg,general.alert2,Legislator,571 kg,,dgm_latamnarcoticsweight,b95fe407ed9740d3f132f2f92ab2dc57,dgm_latamnarcoticsweight__b95fe407ed9740d3f132f2f92ab2dc57
572 quilos,572 kg,general.alert2,Wells,572 kg,,dgm_latamnarcoticsweight,656eec6633e104bd82ac6e1d9fab127d,dgm_latamnarcoticsweight__656eec6633e104bd82ac6e1d9fab127d
573 quilos,573 kg,general.alert2,ForeignMinistry,573 kg,,dgm_latamnarcoticsweight,eaa75f4a691bc390aaf595218ee581e0,dgm_latamnarcoticsweight__eaa75f4a691bc390aaf595218ee581e0
574 quilos,574 kg,general.alert2,IndustryTerm,574 kg,,dgm_latamnarcoticsweight,270bbef5692a339d397e40822750532b,dgm_latamnarcoticsweight__270bbef5692a339d397e40822750532b
575 quilos,575 kg,general.alert2,space,575 kg,,dgm_latamnarcoticsweight,1029b1ab0ce9686ac2a05b1c694ce9d5,dgm_latamnarcoticsweight__1029b1ab0ce9686ac2a05b1c694ce9d5
576 quilos,576 kg,general.alert2,Keyphrase,576 kg,,dgm_latamnarcoticsweight,042cda43754104640092206cdb760411,dgm_latamnarcoticsweight__042cda43754104640092206cdb760411
577 quilos,577 kg,general.alert2,Person,577 kg,,dgm_latamnarcoticsweight,7fd3da1446551fbb92c375b8a242cbb9,dgm_latamnarcoticsweight__7fd3da1446551fbb92c375b8a242cbb9
578 quilos,578 kg,general.alert2,Wells,578 kg,,dgm_latamnarcoticsweight,1f0df802f9b24b89cba3f588e9ac08cc,dgm_latamnarcoticsweight__1f0df802f9b24b89cba3f588e9ac08cc
579 quilos,579 kg,general.alert2,News,579 kg,,dgm_latamnarcoticsweight,1a1678598cfad63b673d00490c8d7f9c,dgm_latamnarcoticsweight__1a1678598cfad63b673d00490c8d7f9c
580 quilos,580 kg,general.alert2,Organization,580 kg,,dgm_latamnarcoticsweight,2a8224939b1004ca53957053dea5c8f1,dgm_latamnarcoticsweight__2a8224939b1004ca53957053dea5c8f1
581 quilos,581 kg,general.alert2,ForeignMinistry,581 kg,,dgm_latamnarcoticsweight,ac988dc47a5674af313cd7185d320bfa,dgm_latamnarcoticsweight__ac988dc47a5674af313cd7185d320bfa
582 quilos,582 kg,general.alert2,Diplomat,582 kg,,dgm_latamnarcoticsweight,1a2bcd49dd94ca1972f27b26bfc6f02d,dgm_latamnarcoticsweight__1a2bcd49dd94ca1972f27b26bfc6f02d
583 quilos,583 kg,general.alert2,Keyphrase,583 kg,,dgm_latamnarcoticsweight,c859d0f15c0a869d47d3168e34516fab,dgm_latamnarcoticsweight__c859d0f15c0a869d47d3168e34516fab
584 quilos,584 kg,general.alert2,News,584 kg,,dgm_latamnarcoticsweight,022309b13202108dc271b82b4f4536b2,dgm_latamnarcoticsweight__022309b13202108dc271b82b4f4536b2
585 quilos,585 kg,general.alert2,CompanyKeyword,585 kg,,dgm_latamnarcoticsweight,d76f948501543473d1e96c5c76fa4e2f,dgm_latamnarcoticsweight__d76f948501543473d1e96c5c76fa4e2f
586 quilos,586 kg,general.alert2,Media,586 kg,,dgm_latamnarcoticsweight,de5fd1f7da23501a3c7159ed580aad21,dgm_latamnarcoticsweight__de5fd1f7da23501a3c7159ed580aad21
587 quilos,587 kg,general.alert2,Refinery,587 kg,,dgm_latamnarcoticsweight,6902ce92d53d969725166bb80b0d4fb3,dgm_latamnarcoticsweight__6902ce92d53d969725166bb80b0d4fb3
588 quilos,588 kg,general.alert2,Exec,588 kg,,dgm_latamnarcoticsweight,10bc778353ec96293bc56d240676717c,dgm_latamnarcoticsweight__10bc778353ec96293bc56d240676717c
589 quilos,589 kg,general.alert2,Legislator,589 kg,,dgm_latamnarcoticsweight,3816a85d80fa39219caead4e53f72e30,dgm_latamnarcoticsweight__3816a85d80fa39219caead4e53f72e30
590 quilos,590 kg,general.alert2,News,590 kg,,dgm_latamnarcoticsweight,cbde0876eb5f7aa92661a801ba814966,dgm_latamnarcoticsweight__cbde0876eb5f7aa92661a801ba814966
591 quilos,591 kg,general.alert2,Person,591 kg,,dgm_latamnarcoticsweight,7d785fa03cb2109f56de94751b0bbefb,dgm_latamnarcoticsweight__7d785fa03cb2109f56de94751b0bbefb
592 quilos,592 kg,general.alert2,Keyphrase,592 kg,,dgm_latamnarcoticsweight,d9f0b452175d50f4121bed41bca01206,dgm_latamnarcoticsweight__d9f0b452175d50f4121bed41bca01206
593 quilos,593 kg,general.alert2,IndustryTerm,593 kg,,dgm_latamnarcoticsweight,619e5299265e50eb80fac843fd30b4a9,dgm_latamnarcoticsweight__619e5299265e50eb80fac843fd30b4a9
594 quilos,594 kg,general.alert2,Media,594 kg,,dgm_latamnarcoticsweight,e0b65aef8f6ab213c6e3ba6ee0f2d29b,dgm_latamnarcoticsweight__e0b65aef8f6ab213c6e3ba6ee0f2d29b
595 quilos,595 kg,general.alert2,Legislator,595 kg,,dgm_latamnarcoticsweight,d267c3c95d0574b270ecbba362309628,dgm_latamnarcoticsweight__d267c3c95d0574b270ecbba362309628
596 quilos,596 kg,general.alert2,AAEntity,596 kg,,dgm_latamnarcoticsweight,901653753e28ef344d8a33c94cb86e99,dgm_latamnarcoticsweight__901653753e28ef344d8a33c94cb86e99
597 quilos,597 kg,general.alert2,ForeignMinister,597 kg,,dgm_latamnarcoticsweight,46cc619ffbeb6cb874c8338646e7409d,dgm_latamnarcoticsweight__46cc619ffbeb6cb874c8338646e7409d
598 quilos,598 kg,general.alert2,Diplomat,598 kg,,dgm_latamnarcoticsweight,3ec49d7d77187673469b1e32d86a7f77,dgm_latamnarcoticsweight__3ec49d7d77187673469b1e32d86a7f77
599 quilos,599 kg,general.alert2,LegislativeCommittee,599 kg,,dgm_latamnarcoticsweight,2a92e2c19e090ec2afc1ec30b6d8a817,dgm_latamnarcoticsweight__2a92e2c19e090ec2afc1ec30b6d8a817
600 quilos,600 kg,general.alert2,Exec,600 kg,,dgm_latamnarcoticsweight,3005d19e803b10ffae6881258b957cb6,dgm_latamnarcoticsweight__3005d19e803b10ffae6881258b957cb6
601 quilos,601 kg,general.alert2,Legislator,601 kg,,dgm_latamnarcoticsweight,40a6701774b0cd4f19e3cd422706ecbf,dgm_latamnarcoticsweight__40a6701774b0cd4f19e3cd422706ecbf
602 quilos,602 kg,general.alert2,ForeignMinistry,602 kg,,dgm_latamnarcoticsweight,3a91be83c88bb8a5b2765152e6cebf52,dgm_latamnarcoticsweight__3a91be83c88bb8a5b2765152e6cebf52
603 quilos,603 kg,general.alert2,DiplomaticFacilities,603 kg,,dgm_latamnarcoticsweight,c33fdd63736c3cbc128bd1436a797686,dgm_latamnarcoticsweight__c33fdd63736c3cbc128bd1436a797686
604 quilos,604 kg,general.alert2,Organization,604 kg,,dgm_latamnarcoticsweight,a50671d5cd7029f151db7e427099f87c,dgm_latamnarcoticsweight__a50671d5cd7029f151db7e427099f87c
605 quilos,605 kg,general.alert2,Refinery,605 kg,,dgm_latamnarcoticsweight,527687590c0134b6f12d243e815a91f1,dgm_latamnarcoticsweight__527687590c0134b6f12d243e815a91f1
606 quilos,606 kg,general.alert2,Legislator,606 kg,,dgm_latamnarcoticsweight,a749ccd3743573347689c1a751890475,dgm_latamnarcoticsweight__a749ccd3743573347689c1a751890475
607 quilos,607 kg,general.alert2,Shipping,607 kg,,dgm_latamnarcoticsweight,c01b766203c2200beeab72d58aaed05b,dgm_latamnarcoticsweight__c01b766203c2200beeab72d58aaed05b
608 quilos,608 kg,general.alert2,Media,608 kg,,dgm_latamnarcoticsweight,0e745097badf4ad8081cd41684e2c6ba,dgm_latamnarcoticsweight__0e745097badf4ad8081cd41684e2c6ba
609 quilos,609 kg,general.alert2,Shipping,609 kg,,dgm_latamnarcoticsweight,08d3b5d486c37ad0ff9f2616e462ff0d,dgm_latamnarcoticsweight__08d3b5d486c37ad0ff9f2616e462ff0d
610 quilos,610 kg,general.alert2,ForeignMinister,610 kg,,dgm_latamnarcoticsweight,6d554956125af72b86c18f5d2bc585ec,dgm_latamnarcoticsweight__6d554956125af72b86c18f5d2bc585ec
611 quilos,611 kg,general.alert2,Shipping,611 kg,,dgm_latamnarcoticsweight,aea5de4ae34bfe59c2ba343354c49d0b,dgm_latamnarcoticsweight__aea5de4ae34bfe59c2ba343354c49d0b
612 quilos,612 kg,general.alert2,Media,612 kg,,dgm_latamnarcoticsweight,34d2a19cfbd44439992f63697f65f56e,dgm_latamnarcoticsweight__34d2a19cfbd44439992f63697f65f56e
613 quilos,613 kg,general.alert2,Person,613 kg,,dgm_latamnarcoticsweight,27279adf7122e36874a3ca3df968cf71,dgm_latamnarcoticsweight__27279adf7122e36874a3ca3df968cf71
614 quilos,614 kg,general.alert2,ForeignMinister,614 kg,,dgm_latamnarcoticsweight,cb36c3df825118952493976909b188a3,dgm_latamnarcoticsweight__cb36c3df825118952493976909b188a3
615 quilos,615 kg,general.alert2,Consulates,615 kg,,dgm_latamnarcoticsweight,9f1ac61201b069c31e4956014db3147e,dgm_latamnarcoticsweight__9f1ac61201b069c31e4956014db3147e
616 quilos,616 kg,general.alert2,FTO,616 kg,,dgm_latamnarcoticsweight,60e5750288fe36a16ddca0092a100b21,dgm_latamnarcoticsweight__60e5750288fe36a16ddca0092a100b21
617 quilos,617 kg,general.alert2,News,617 kg,,dgm_latamnarcoticsweight,aa84b629145fe839b73b3c500923e92a,dgm_latamnarcoticsweight__aa84b629145fe839b73b3c500923e92a
618 quilos,618 kg,general.alert2,ForeignMinister,618 kg,,dgm_latamnarcoticsweight,c30e831a8e9fdd987373468d73985072,dgm_latamnarcoticsweight__c30e831a8e9fdd987373468d73985072
619 quilos,619 kg,general.alert2,Exec,619 kg,,dgm_latamnarcoticsweight,ca8ad61fbb51d91cff18b4a0749f00c2,dgm_latamnarcoticsweight__ca8ad61fbb51d91cff18b4a0749f00c2
620 quilos,620 kg,general.alert2,Keyphrase,620 kg,,dgm_latamnarcoticsweight,704bb375028c058f491c2fb0d09f4607,dgm_latamnarcoticsweight__704bb375028c058f491c2fb0d09f4607
621 quilos,621 kg,general.alert2,Consulates,621 kg,,dgm_latamnarcoticsweight,213ae0104e4b7a5a7151ba9b37ebed06,dgm_latamnarcoticsweight__213ae0104e4b7a5a7151ba9b37ebed06
622 quilos,622 kg,general.alert2,Legislator,622 kg,,dgm_latamnarcoticsweight,ab5c2ff63c55e3a4975f70eb021a0a59,dgm_latamnarcoticsweight__ab5c2ff63c55e3a4975f70eb021a0a59
623 quilos,623 kg,general.alert2,News,623 kg,,dgm_latamnarcoticsweight,9b51b011172f72a87c694c3b6bd4ea78,dgm_latamnarcoticsweight__9b51b011172f72a87c694c3b6bd4ea78
624 quilos,624 kg,general.alert2,Pipeline,624 kg,,dgm_latamnarcoticsweight,d9323d0bfd331849fcc54ffe97cb0cd6,dgm_latamnarcoticsweight__d9323d0bfd331849fcc54ffe97cb0cd6
625 quilos,625 kg,general.alert2,Legislator,625 kg,,dgm_latamnarcoticsweight,7489bad05eff0a7137997b6588095088,dgm_latamnarcoticsweight__7489bad05eff0a7137997b6588095088
626 quilos,626 kg,general.alert2,space,626 kg,,dgm_latamnarcoticsweight,e28a6b005baca109024ff40b765f51b9,dgm_latamnarcoticsweight__e28a6b005baca109024ff40b765f51b9
627 quilos,627 kg,general.alert2,CompanyKeyword,627 kg,,dgm_latamnarcoticsweight,66b86198f3a365799e9d57e73b78c24a,dgm_latamnarcoticsweight__66b86198f3a365799e9d57e73b78c24a
628 quilos,628 kg,general.alert2,ForeignMinister,628 kg,,dgm_latamnarcoticsweight,a34a2013263cc545c4edac95a3480cfa,dgm_latamnarcoticsweight__a34a2013263cc545c4edac95a3480cfa
629 quilos,629 kg,general.alert2,Wells,629 kg,,dgm_latamnarcoticsweight,f0ed4553fff9f34999050dcba53d70c6,dgm_latamnarcoticsweight__f0ed4553fff9f34999050dcba53d70c6
630 quilos,630 kg,general.alert2,Person,630 kg,,dgm_latamnarcoticsweight,596a8b7685a4c63b2bcf85e2847f8b37,dgm_latamnarcoticsweight__596a8b7685a4c63b2bcf85e2847f8b37
631 quilos,631 kg,general.alert2,Shipping,631 kg,,dgm_latamnarcoticsweight,6644b1e48674d27a33d2f1b146be8999,dgm_latamnarcoticsweight__6644b1e48674d27a33d2f1b146be8999
632 quilos,632 kg,general.alert2,DiplomaticFacilities,632 kg,,dgm_latamnarcoticsweight,e90ea650c32c208ef93fb572fd20d4f9,dgm_latamnarcoticsweight__e90ea650c32c208ef93fb572fd20d4f9
633 quilos,633 kg,general.alert2,LegislativeCommittee,633 kg,,dgm_latamnarcoticsweight,ab2e139c0afa3ab2566484aeaf8cb474,dgm_latamnarcoticsweight__ab2e139c0afa3ab2566484aeaf8cb474
634 quilos,634 kg,general.alert2,Legislator,634 kg,,dgm_latamnarcoticsweight,8040366d5454e435822eca8e55d79c49,dgm_latamnarcoticsweight__8040366d5454e435822eca8e55d79c49
635 quilos,635 kg,general.alert2,space,635 kg,,dgm_latamnarcoticsweight,ae5f91d55e0f67621cfbfc9acad93e7b,dgm_latamnarcoticsweight__ae5f91d55e0f67621cfbfc9acad93e7b
636 quilos,636 kg,general.alert2,Person,636 kg,,dgm_latamnarcoticsweight,6f3c3421fc7b288ceeb2b7b8f9457938,dgm_latamnarcoticsweight__6f3c3421fc7b288ceeb2b7b8f9457938
637 quilos,637 kg,general.alert2,Media,637 kg,,dgm_latamnarcoticsweight,996ae71f08d9f1da6ccdf9b7e861df8e,dgm_latamnarcoticsweight__996ae71f08d9f1da6ccdf9b7e861df8e
638 quilos,638 kg,general.alert2,Keyphrase,638 kg,,dgm_latamnarcoticsweight,d34d6ce180c07ad8564b014364b840d3,dgm_latamnarcoticsweight__d34d6ce180c07ad8564b014364b840d3
639 quilos,639 kg,general.alert2,Wells,639 kg,,dgm_latamnarcoticsweight,d764cfb5e90595da0778247d6928e8b3,dgm_latamnarcoticsweight__d764cfb5e90595da0778247d6928e8b3
640 quilos,640 kg,general.alert2,Wells,640 kg,,dgm_latamnarcoticsweight,f62f8b3cd9c183ea919e84e6c5929a2f,dgm_latamnarcoticsweight__f62f8b3cd9c183ea919e84e6c5929a2f
641 quilos,641 kg,general.alert2,AAEntity,641 kg,,dgm_latamnarcoticsweight,00f62bde9931f81f22d90ccc8304bbf2,dgm_latamnarcoticsweight__00f62bde9931f81f22d90ccc8304bbf2
642 quilos,642 kg,general.alert2,Wells,642 kg,,dgm_latamnarcoticsweight,6cbd263b6a25446356ec403e7ae9e421,dgm_latamnarcoticsweight__6cbd263b6a25446356ec403e7ae9e421
643 quilos,643 kg,general.alert2,Legislator,643 kg,,dgm_latamnarcoticsweight,2ad74f60ffdc0a930010c4aa4cea2943,dgm_latamnarcoticsweight__2ad74f60ffdc0a930010c4aa4cea2943
644 quilos,644 kg,general.alert2,Diplomat,644 kg,,dgm_latamnarcoticsweight,2721b0fdeb34ffb09e7c19b4218f8e54,dgm_latamnarcoticsweight__2721b0fdeb34ffb09e7c19b4218f8e54
645 quilos,645 kg,general.alert2,Keyphrase,645 kg,,dgm_latamnarcoticsweight,1f6c5d1e79fdebae8d62f446530d02d1,dgm_latamnarcoticsweight__1f6c5d1e79fdebae8d62f446530d02d1
646 quilos,646 kg,general.alert2,Person,646 kg,,dgm_latamnarcoticsweight,3ae7cbd00d88f5ed2b793ac11e6412dc,dgm_latamnarcoticsweight__3ae7cbd00d88f5ed2b793ac11e6412dc
647 quilos,647 kg,general.alert2,Shipping,647 kg,,dgm_latamnarcoticsweight,e1c542211a5947b72fbd124dd1064cf5,dgm_latamnarcoticsweight__e1c542211a5947b72fbd124dd1064cf5
648 quilos,648 kg,general.alert2,ForeignMinistry,648 kg,,dgm_latamnarcoticsweight,c6d4d2c23ce91819c2a3d70f3d59ce54,dgm_latamnarcoticsweight__c6d4d2c23ce91819c2a3d70f3d59ce54
649 quilos,649 kg,general.alert2,Person,649 kg,,dgm_latamnarcoticsweight,082201f48b1c57d821ee9d5959982221,dgm_latamnarcoticsweight__082201f48b1c57d821ee9d5959982221
650 quilos,650 kg,general.alert2,IndustryTerm,650 kg,,dgm_latamnarcoticsweight,0e4bb5047c8a31d7cb1980e67ca7a851,dgm_latamnarcoticsweight__0e4bb5047c8a31d7cb1980e67ca7a851
651 quilos,651 kg,general.alert2,Pipeline,651 kg,,dgm_latamnarcoticsweight,11a34f49b2bbf532f317b702972ebcaa,dgm_latamnarcoticsweight__11a34f49b2bbf532f317b702972ebcaa
652 quilos,652 kg,general.alert2,Media,652 kg,,dgm_latamnarcoticsweight,b847185046f7a58cdb83692b080abfb1,dgm_latamnarcoticsweight__b847185046f7a58cdb83692b080abfb1
