keyword,caption_name,topic_id,entity_type,threshold,Paired term,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
telescoped_ammunition,telescoped ammunition,188219;188295,Startups,general.alert3,,Startups,telescoped ammunition,,dgm_emergingtech_term,5d313fb01016264ec268d336bf1e570c,dgm_emergingtech_term__5d313fb01016264ec268d336bf1e570c
lightweight_small_arms_technologies_program,lightweight small arms technologies program,188219;188295,Startups,general.alert3,,Startups,lightweight small arms technologies program,,dgm_emergingtech_term,48e59711f2907616f69554d58f8ee677,dgm_emergingtech_term__48e59711f2907616f69554d58f8ee677
artificial_gravity,artificial gravity,188219;188301,Startups,general.alert3,,Startups,artificial gravity,,dgm_emergingtech_term,426df3b364c89b1a10751ec0233ef5fc,dgm_emergingtech_term__426df3b364c89b1a10751ec0233ef5fc
asteroid_mining,asteroid mining,188219;188163;188164,Startups,general.alert3,,Startups,asteroid mining,,dgm_emergingtech_term,e267b8439c8adb014b6ee9b3922d5014,dgm_emergingtech_term__e267b8439c8adb014b6ee9b3922d5014
stasis_chamber,stasis chamber,188219;188301,Startups,general.alert3,,Startups,stasis chamber,,dgm_emergingtech_term,edd48266bdfef7b9895a50d83a53dc74,dgm_emergingtech_term__edd48266bdfef7b9895a50d83a53dc74
inflatable_space_habitat,inflatable space habitat,188219;188303,Startups,general.alert3,,Startups,inflatable space habitat,,dgm_emergingtech_term,6599ce64d74381569af8a5efad578816,dgm_emergingtech_term__6599ce64d74381569af8a5efad578816
reusable_rocket_technology,reusable rocket technology,188219;188295,Startups,general.alert3,,Startups,reusable rocket technology,,dgm_emergingtech_term,0912aec4e70e61f0d51aec14844ec6f6,dgm_emergingtech_term__0912aec4e70e61f0d51aec14844ec6f6
orbital_robotics,orbital robotics,188219;188295,Startups,general.alert3,,Startups,orbital robotics,,dgm_emergingtech_term,9b022a4a3a10f3d1155f144366e9b9a1,dgm_emergingtech_term__9b022a4a3a10f3d1155f144366e9b9a1
molecular_nanotechnology,molecular nanotechnology,188202;188341;188220,Startups,general.alert3,,Startups,molecular nanotechnology,,dgm_emergingtech_term,a03ec91ffb147e07a53a115bc57a0861,dgm_emergingtech_term__a03ec91ffb147e07a53a115bc57a0861
powered_exoskeleton,powered exoskeleton,188202;188341,Startups,general.alert3,,Startups,powered exoskeleton,,dgm_emergingtech_term,d2b9d64ce31daddadf5fcc906412501f,dgm_emergingtech_term__d2b9d64ce31daddadf5fcc906412501f
self-reconfiguring_modular_robot,self-reconfiguring modular robot,188202;188221,Startups,general.alert3,,Startups,self-reconfiguring modular robot,,dgm_emergingtech_term,514d6af02b07e0f1fbd4133b0907073e,dgm_emergingtech_term__514d6af02b07e0f1fbd4133b0907073e
swarm_robotics,swarm robotics,188202;188219,Startups,general.alert3,,Startups,swarm robotics,,dgm_emergingtech_term,df706f5f4e4724ffab8ee9b529a03f05,dgm_emergingtech_term__df706f5f4e4724ffab8ee9b529a03f05
unmanned_vehicle,unmanned vehicle,188202;188303,Startups,general.alert3,,Startups,unmanned vehicle,,dgm_emergingtech_term,bb2304ae679172c532dac21ea65ae863,dgm_emergingtech_term__bb2304ae679172c532dac21ea65ae863
airless_tire,airless tire,188303;188222,Startups,general.alert3,,Startups,airless tire,,dgm_emergingtech_term,9338b1b45a10a153401f2ef6886fef96,dgm_emergingtech_term__9338b1b45a10a153401f2ef6886fef96
autonomous_rail_rapid_transit,autonomous rail rapid transit,188330;188222,Startups,general.alert3,,Startups,autonomous rail rapid transit,,dgm_emergingtech_term,4472af08226195657540bdf3d9a0e015,dgm_emergingtech_term__4472af08226195657540bdf3d9a0e015
electro_hydrodynamic_propulsion,electro hydrodynamic propulsion,188301;188219,Startups,general.alert3,,Startups,electro hydrodynamic propulsion,,dgm_emergingtech_term,ebe1f09da06b493c8e08e64641690482,dgm_emergingtech_term__ebe1f09da06b493c8e08e64641690482
flexible_wings,flexible wings,188301;188219,Startups,general.alert3,,Startups,flexible wings,,dgm_emergingtech_term,419b7caa05e9722b76e9443c67011e6f,dgm_emergingtech_term__419b7caa05e9722b76e9443c67011e6f
x-53_active_aeroelastic_wing,x-53 active aeroelastic wing,188301;188219,Startups,general.alert3,,Startups,x-53 active aeroelastic wing,,dgm_emergingtech_term,3db6529f5e41029c7e30ddeb3cf2f7b3,dgm_emergingtech_term__3db6529f5e41029c7e30ddeb3cf2f7b3
adaptive_compliant_wing,adaptive compliant wing,188301;188219,Startups,general.alert3,,Startups,adaptive compliant wing,,dgm_emergingtech_term,ade20ed836b2083642fca45901993d41,dgm_emergingtech_term__ade20ed836b2083642fca45901993d41
fluidic_flight_controls,fluidic flight controls,188301;188219,Startups,general.alert3,,Startups,fluidic flight controls,,dgm_emergingtech_term,bcadc2cab1aa69e7054cde7f589cd58a,dgm_emergingtech_term__bcadc2cab1aa69e7054cde7f589cd58a
flying_car,flying car,188303;188222,Startups,general.alert3,,Startups,flying car,,dgm_emergingtech_term,a93825d6d86358bc1e4ccd5088ffea99,dgm_emergingtech_term__a93825d6d86358bc1e4ccd5088ffea99
fusion_rocket,fusion rocket,188301;188221,Startups,general.alert3,,Startups,fusion rocket,,dgm_emergingtech_term,178be34f38bba9687b6c8d24ca8aa0a4,dgm_emergingtech_term__178be34f38bba9687b6c8d24ca8aa0a4
"hovertrain,_ground_effect_train","hovertrain, ground effect train",188330;188222,Startups,general.alert3,,Startups,"hovertrain, ground effect train",,dgm_emergingtech_term,596311e07a7af486b89ebdaa2895deca,dgm_emergingtech_term__596311e07a7af486b89ebdaa2895deca
high_altitude_platforms,high altitude platforms,188303;188222,Startups,general.alert3,,Startups,high altitude platforms,,dgm_emergingtech_term,5ee4496781e4e022a6621e9ffc5559e2,dgm_emergingtech_term__5ee4496781e4e022a6621e9ffc5559e2
magnetic_levitation,magnetic levitation,188330;188222,Startups,general.alert3,,Startups,magnetic levitation,,dgm_emergingtech_term,733e673e683cfd319705295c53bd7465,dgm_emergingtech_term__733e673e683cfd319705295c53bd7465
mass_driver,mass driver,188303;188222,Startups,general.alert3,,Startups,mass driver,,dgm_emergingtech_term,e1e882c36437e8bb9e911ffbe240d563,dgm_emergingtech_term__e1e882c36437e8bb9e911ffbe240d563
personal_rapid_transit,personal rapid transit,188303;188325,Startups,general.alert3,,Startups,personal rapid transit,,dgm_emergingtech_term,347431b63267342a44b0b0a0689d52c5,dgm_emergingtech_term__347431b63267342a44b0b0a0689d52c5
photonic_laser_thruster,photonic laser thruster,188301;188219,Startups,general.alert3,,Startups,photonic laser thruster,,dgm_emergingtech_term,16fd62569a7acae69dfee4d698209a30,dgm_emergingtech_term__16fd62569a7acae69dfee4d698209a30
physical_internet,physical internet,188326;188202,Startups,general.alert3,,Startups,physical internet,,dgm_emergingtech_term,2a6c2ba50ae932dfd408670e8e64df68,dgm_emergingtech_term__2a6c2ba50ae932dfd408670e8e64df68
scooter-sharing_system,scooter-sharing system,188303;188222,Startups,general.alert3,,Startups,scooter-sharing system,,dgm_emergingtech_term,fa954784f86f5b91b8a5600ec439b95f,dgm_emergingtech_term__fa954784f86f5b91b8a5600ec439b95f
propellant_depot,propellant depot,188301;188219,Startups,general.alert3,,Startups,propellant depot,,dgm_emergingtech_term,3a5ea9879cc9cedb684fa4c16b80f98e,dgm_emergingtech_term__3a5ea9879cc9cedb684fa4c16b80f98e
reusable_launch_system,reusable launch system,188301;188221,Startups,general.alert3,,Startups,reusable launch system,,dgm_emergingtech_term,e66977b80d43692c57da42ad0bfada3d,dgm_emergingtech_term__e66977b80d43692c57da42ad0bfada3d
self-driving_car,self-driving car,188303;188222,Startups,general.alert3,,Startups,self-driving car,,dgm_emergingtech_term,fd069429251cd6d29f196e16e34e901d,dgm_emergingtech_term__fd069429251cd6d29f196e16e34e901d
(self-driving_car; venture),self-driving car,188303;188222,Startups,general.alert3,,Startups,self-driving car,,dgm_emergingtech_term,fd069429251cd6d29f196e16e34e901d,dgm_emergingtech_term__fd069429251cd6d29f196e16e34e901d
(self-driving_car; vc),self-driving car,188303;188222,Startups,general.alert3,,Startups,self-driving car,,dgm_emergingtech_term,fd069429251cd6d29f196e16e34e901d,dgm_emergingtech_term__fd069429251cd6d29f196e16e34e901d
(self-driving_car; startup),self-driving car,188303;188222,Startups,general.alert3,,Startups,self-driving car,,dgm_emergingtech_term,fd069429251cd6d29f196e16e34e901d,dgm_emergingtech_term__fd069429251cd6d29f196e16e34e901d
(self-driving_car; technology),self-driving car,188303;188222,Startups,general.alert3,,Startups,self-driving car,,dgm_emergingtech_term,fd069429251cd6d29f196e16e34e901d,dgm_emergingtech_term__fd069429251cd6d29f196e16e34e901d
space_elevator,space elevator,188301;188219,Startups,general.alert3,,Startups,space elevator,,dgm_emergingtech_term,6f4dc3e13d91948e7200cc148a0c282b,dgm_emergingtech_term__6f4dc3e13d91948e7200cc148a0c282b
vehicular_communication_systems,vehicular communication systems,188303;188222,Startups,general.alert3,,Startups,vehicular communication systems,,dgm_emergingtech_term,c2dafc9b17674fd0c7d8761f095150dd,dgm_emergingtech_term__c2dafc9b17674fd0c7d8761f095150dd
facial_recognigtion,facial recognigtion,188233;188202,Startups,general.alert3,,Startups,facial recognigtion,,dgm_emergingtech_term,a1385f7a25f71001fff6596e9dade1ff,dgm_emergingtech_term__a1385f7a25f71001fff6596e9dade1ff
virtual_clothing,virtual clothing,188202,Startups,general.alert3,,Startups,virtual clothing,,dgm_emergingtech_term,389b5e787371b6d3232fcb62b02e3c33,dgm_emergingtech_term__389b5e787371b6d3232fcb62b02e3c33
sun-powered_chemistry,sun-powered chemistry,188220,Startups,general.alert3,,Startups,sun-powered chemistry,,dgm_emergingtech_term,18d75f37b4020bddb85a75872af10f60,dgm_emergingtech_term__18d75f37b4020bddb85a75872af10f60
spatial_computing,spatial computing,188233;188202,Startups,general.alert3,,Startups,spatial computing,,dgm_emergingtech_term,6789dab0aa8db15522e25fe5521dc1b0,dgm_emergingtech_term__6789dab0aa8db15522e25fe5521dc1b0
lower-carbon_cement,lower-carbon cement,188220;188221,Startups,general.alert3,,Startups,lower-carbon cement,,dgm_emergingtech_term,40ef3bed8fd598b99bdcd842692c6e24,dgm_emergingtech_term__40ef3bed8fd598b99bdcd842692c6e24
quantum_sensing,quantum sensing,188233;188326,Startups,general.alert3,,Startups,quantum sensing,,dgm_emergingtech_term,53a64789f532941a7abc200c5f8e6431,dgm_emergingtech_term__53a64789f532941a7abc200c5f8e6431
green_hydrogen,green hydrogen,188160;188220,Startups,general.alert3,,Startups,green hydrogen,,dgm_emergingtech_term,1df91bf8c2c478bfa61573faef2b9609,dgm_emergingtech_term__1df91bf8c2c478bfa61573faef2b9609
automating_trust,automating trust,188273;188233,Startups,general.alert3,,Startups,automating trust,,dgm_emergingtech_term,9e6ee24a61125200998ee1221d5dc1ef,dgm_emergingtech_term__9e6ee24a61125200998ee1221d5dc1ef
(automating_trust; venture),automating trust,188273;188233,Startups,general.alert3,,Startups,automating trust,,dgm_emergingtech_term,9e6ee24a61125200998ee1221d5dc1ef,dgm_emergingtech_term__9e6ee24a61125200998ee1221d5dc1ef
(automating_trust; vc),automating trust,188273;188233,Startups,general.alert3,,Startups,automating trust,,dgm_emergingtech_term,9e6ee24a61125200998ee1221d5dc1ef,dgm_emergingtech_term__9e6ee24a61125200998ee1221d5dc1ef
(automating_trust; startup),automating trust,188273;188233,Startups,general.alert3,,Startups,automating trust,,dgm_emergingtech_term,9e6ee24a61125200998ee1221d5dc1ef,dgm_emergingtech_term__9e6ee24a61125200998ee1221d5dc1ef
(automating_trust; technology),automating trust,188273;188233,Startups,general.alert3,,Startups,automating trust,,dgm_emergingtech_term,9e6ee24a61125200998ee1221d5dc1ef,dgm_emergingtech_term__9e6ee24a61125200998ee1221d5dc1ef
(extended_reality; venture),extended reality,188233;188202,Startups,general.alert3,,Startups,extended reality,,dgm_emergingtech_term,647aec0c86d5bc1eefae316e22879427,dgm_emergingtech_term__647aec0c86d5bc1eefae316e22879427
(extended_reality; vc),extended reality,188233;188202,Startups,general.alert3,,Startups,extended reality,,dgm_emergingtech_term,647aec0c86d5bc1eefae316e22879427,dgm_emergingtech_term__647aec0c86d5bc1eefae316e22879427
(extended_reality; startup),extended reality,188233;188202,Startups,general.alert3,,Startups,extended reality,,dgm_emergingtech_term,647aec0c86d5bc1eefae316e22879427,dgm_emergingtech_term__647aec0c86d5bc1eefae316e22879427
(extended_reality; technology),extended reality,188233;188202,Startups,general.alert3,,Startups,extended reality,,dgm_emergingtech_term,647aec0c86d5bc1eefae316e22879427,dgm_emergingtech_term__647aec0c86d5bc1eefae316e22879427
extended_reality,extended reality,188233;188202,Startups,general.alert3,,Startups,extended reality,,dgm_emergingtech_term,647aec0c86d5bc1eefae316e22879427,dgm_emergingtech_term__647aec0c86d5bc1eefae316e22879427
immersive_interfaces,immersive interfaces,188233;188202,Startups,general.alert3,,Startups,immersive interfaces,,dgm_emergingtech_term,990c37812cbc2a4bff452bfadd0c7e0b,dgm_emergingtech_term__990c37812cbc2a4bff452bfadd0c7e0b
working_autonomy,working autonomy,188233;188326,Startups,general.alert3,,Startups,working autonomy,,dgm_emergingtech_term,6c7d673f3d83063e0157e2b88a6dc439,dgm_emergingtech_term__6c7d673f3d83063e0157e2b88a6dc439
digital_reflection,digital reflection,188233;188202,Startups,general.alert3,,Startups,digital reflection,,dgm_emergingtech_term,7aacead33dd6254a7c43a78334977c9c,dgm_emergingtech_term__7aacead33dd6254a7c43a78334977c9c
hyperconnected_networks,hyperconnected networks,188233;188326,Startups,general.alert3,,Startups,hyperconnected networks,,dgm_emergingtech_term,600e32377765c6b04af738224443b27d,dgm_emergingtech_term__600e32377765c6b04af738224443b27d
energy-storing_bricks,energy-storing bricks,188160;188220,Startups,general.alert3,,Startups,energy-storing bricks,,dgm_emergingtech_term,9b2b2a9a80db9fb3a6581c7c96261519,dgm_emergingtech_term__9b2b2a9a80db9fb3a6581c7c96261519
living_concrete,living concrete,188220;188221,Startups,general.alert3,,Startups,living concrete,,dgm_emergingtech_term,0b3ce6f2b4a8364800a1dab38e2b1020,dgm_emergingtech_term__0b3ce6f2b4a8364800a1dab38e2b1020
#robotics,robotics,188178;188323,Startups,general.alert3,,Startups,robotics,,dgm_emergingtech_term,9cafaa453dfe12efaa19f7aa6a0b61f3,dgm_emergingtech_term__9cafaa453dfe12efaa19f7aa6a0b61f3
(#robotics; venture),robotics,188178;188323,Startups,general.alert3,,Startups,robotics,,dgm_emergingtech_term,9cafaa453dfe12efaa19f7aa6a0b61f3,dgm_emergingtech_term__9cafaa453dfe12efaa19f7aa6a0b61f3
(#robotics; vc),robotics,188178;188323,Startups,general.alert3,,Startups,robotics,,dgm_emergingtech_term,9cafaa453dfe12efaa19f7aa6a0b61f3,dgm_emergingtech_term__9cafaa453dfe12efaa19f7aa6a0b61f3
(#robotics; startup),robotics,188178;188323,Startups,general.alert3,,Startups,robotics,,dgm_emergingtech_term,9cafaa453dfe12efaa19f7aa6a0b61f3,dgm_emergingtech_term__9cafaa453dfe12efaa19f7aa6a0b61f3
(#robotics; technology),robotics,188178;188323,Startups,general.alert3,,Startups,robotics,,dgm_emergingtech_term,9cafaa453dfe12efaa19f7aa6a0b61f3,dgm_emergingtech_term__9cafaa453dfe12efaa19f7aa6a0b61f3
(#platform; venture),platform,188178;188326,Startups,general.alert3,,Startups,platform,,dgm_emergingtech_term,34a6e5d64ade17ef4e51612c50dd72f5,dgm_emergingtech_term__34a6e5d64ade17ef4e51612c50dd72f5
(#platform; vc),platform,188178;188326,Startups,general.alert3,,Startups,platform,,dgm_emergingtech_term,34a6e5d64ade17ef4e51612c50dd72f5,dgm_emergingtech_term__34a6e5d64ade17ef4e51612c50dd72f5
(#platform; startup),platform,188178;188326,Startups,general.alert3,,Startups,platform,,dgm_emergingtech_term,34a6e5d64ade17ef4e51612c50dd72f5,dgm_emergingtech_term__34a6e5d64ade17ef4e51612c50dd72f5
(#platform; technology),platform,188178;188326,Startups,general.alert3,,Startups,platform,,dgm_emergingtech_term,34a6e5d64ade17ef4e51612c50dd72f5,dgm_emergingtech_term__34a6e5d64ade17ef4e51612c50dd72f5
#platform,platform,188178;188326,Startups,general.alert3,,Startups,platform,,dgm_emergingtech_term,34a6e5d64ade17ef4e51612c50dd72f5,dgm_emergingtech_term__34a6e5d64ade17ef4e51612c50dd72f5
#services,services,188233;188202,Startups,general.alert3,,Startups,services,,dgm_emergingtech_term,10cd395cf71c18328c863c08e78f3fd0,dgm_emergingtech_term__10cd395cf71c18328c863c08e78f3fd0
(#services; venture),services,188233;188202,Startups,general.alert3,,Startups,services,,dgm_emergingtech_term,10cd395cf71c18328c863c08e78f3fd0,dgm_emergingtech_term__10cd395cf71c18328c863c08e78f3fd0
(#services; vc),services,188233;188202,Startups,general.alert3,,Startups,services,,dgm_emergingtech_term,10cd395cf71c18328c863c08e78f3fd0,dgm_emergingtech_term__10cd395cf71c18328c863c08e78f3fd0
(#services; startup),services,188233;188202,Startups,general.alert3,,Startups,services,,dgm_emergingtech_term,10cd395cf71c18328c863c08e78f3fd0,dgm_emergingtech_term__10cd395cf71c18328c863c08e78f3fd0
(#services; technology),services,188233;188202,Startups,general.alert3,,Startups,services,,dgm_emergingtech_term,10cd395cf71c18328c863c08e78f3fd0,dgm_emergingtech_term__10cd395cf71c18328c863c08e78f3fd0
#saas,SaaS,188233;188203,Startups,general.alert3,,Startups,SaaS,,dgm_emergingtech_term,b0ca9e41d61885345eef09f928c9ea58,dgm_emergingtech_term__b0ca9e41d61885345eef09f928c9ea58
#roadmap,roadmap,188178;188326,Venture Capital,general.alert3,,VentureCapital,roadmap,,dgm_emergingtech_term,80309d1f1b6c5411e874a12a07bb3590,dgm_emergingtech_term__80309d1f1b6c5411e874a12a07bb3590
(#roadmap; venture),roadmap,188178;188326,Venture Capital,general.alert3,,VentureCapital,roadmap,,dgm_emergingtech_term,80309d1f1b6c5411e874a12a07bb3590,dgm_emergingtech_term__80309d1f1b6c5411e874a12a07bb3590
(#roadmap; vc),roadmap,188178;188326,Venture Capital,general.alert3,,VentureCapital,roadmap,,dgm_emergingtech_term,80309d1f1b6c5411e874a12a07bb3590,dgm_emergingtech_term__80309d1f1b6c5411e874a12a07bb3590
