chinadc_identifier,dccaption_name,chinatagging_location,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
大关县,"Daguan county of Zhaotong, Yunnan, China",daguanzhaotong,Person,"Daguan county of Zhaotong, Yunnan, China",,dgm_chinadclocations,b59284907421c234577dd7a104a35d3c,dgm_chinadclocations__b59284907421c234577dd7a104a35d3c
绥江县,"Sujiang county of Zhaotong, Yunnan, China",sujiangzhaotong,Person,"Sujiang county of Zhaotong, Yunnan, China",,dgm_chinadclocations,07efa61674ba5dfe5057dcfca6d5dcd1,dgm_chinadclocations__07efa61674ba5dfe5057dcfca6d5dcd1
镇雄县,"Zhenxiong county of Zhaotong, Yunnan, China",zhenxiongzhaotong,FTO,"Zhenxiong county of Zhaotong, Yunnan, China",,dgm_chinadclocations,0e54a7e7420c9c255c596306e3976c81,dgm_chinadclocations__0e54a7e7420c9c255c596306e3976c81
威信县,"Weixin county of Zhaotong, Yunnan, China",weixinzhaotong,Pipeline,"Weixin county of Zhaotong, Yunnan, China",,dgm_chinadclocations,e5eb066d431af793bac807c845ebe4bd,dgm_chinadclocations__e5eb066d431af793bac807c845ebe4bd
巧家县,"Qiaojia county of Zhaotong, Yunnan, China",qiaojiazhaotong,News,"Qiaojia county of Zhaotong, Yunnan, China",,dgm_chinadclocations,83f1aac9843930a301529b03405245ab,dgm_chinadclocations__83f1aac9843930a301529b03405245ab
彝良县,"Yiliang county of Zhaotong, Yunnan, China",yiliangzhaotong,Legislator,"Yiliang county of Zhaotong, Yunnan, China",,dgm_chinadclocations,50bb46768f16227ea812ae07c45464ba,dgm_chinadclocations__50bb46768f16227ea812ae07c45464ba
永善县,"Yongshan county of Zhaotong, Yunnan, China",yongshanzhaotong,News,"Yongshan county of Zhaotong, Yunnan, China",,dgm_chinadclocations,051bad7685ded14adcdbd2a9461860e0,dgm_chinadclocations__051bad7685ded14adcdbd2a9461860e0
永胜县,"Yongsheng county of Lijiang, Yunnan, China",yongshenglijiang,DiplomaticFacilities,"Yongsheng county of Lijiang, Yunnan, China",,dgm_chinadclocations,2ac2f20bc632aafaf29faa80d937638d,dgm_chinadclocations__2ac2f20bc632aafaf29faa80d937638d
华坪县,"Huaping county of Lijiang, Yunnan, China",huapinglijiang,Pipeline,"Huaping county of Lijiang, Yunnan, China",,dgm_chinadclocations,16d3b90707799a95e5d1cf7ce415a453,dgm_chinadclocations__16d3b90707799a95e5d1cf7ce415a453
凤庆县,"Fengqing county of Linyi, Yunnan, China",fengqinglinyi,Consulates,"Fengqing county of Linyi, Yunnan, China",,dgm_chinadclocations,3ee92eadb9f6fca8b973edb0c421c1e1,dgm_chinadclocations__3ee92eadb9f6fca8b973edb0c421c1e1
云县,"Yun county of Linyi, Yunnan, China",yunlinyi,IndustryTerm,"Yun county of Linyi, Yunnan, China",,dgm_chinadclocations,2bc08c8918d32bc7e5ca6f6dd8bf3b69,dgm_chinadclocations__2bc08c8918d32bc7e5ca6f6dd8bf3b69
永德县,"Yongde county of Linyi, Yunnan, China",yongdelinyi,Legislator,"Yongde county of Linyi, Yunnan, China",,dgm_chinadclocations,fa94ea11a8554e047c70757944e8c693,dgm_chinadclocations__fa94ea11a8554e047c70757944e8c693
镇康县,"Zhenkang county of Linyi, Yunnan, China",zhenkanglinyi,Diplomat,"Zhenkang county of Linyi, Yunnan, China",,dgm_chinadclocations,5cc057dc2d9e599255e7607291f9b443,dgm_chinadclocations__5cc057dc2d9e599255e7607291f9b443
双柏县,"Shuangbai county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",shuangbaichuxiongyiautonomousprefecture,Shipping,"Shuangbai county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,2569d664e8482f5663d8e5ffa5fd994e,dgm_chinadclocations__2569d664e8482f5663d8e5ffa5fd994e
大姚县,"Dayao county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",dayaochuxiongyiautonomousprefecture,ForeignMinistry,"Dayao county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,e2c8ef4907546099d61ff22ce9383e8b,dgm_chinadclocations__e2c8ef4907546099d61ff22ce9383e8b
南华县,"Nanhua county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",nanhuachuxiongyiautonomousprefecture,AAEntity,"Nanhua county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,7c09673dcf0bea5f05e66b1cd3668d84,dgm_chinadclocations__7c09673dcf0bea5f05e66b1cd3668d84
永仁县,"Yongren county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",yongrenchuxiongyiautonomousprefecture,News,"Yongren county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,953fe64116218226a8a2337f896d3ba0,dgm_chinadclocations__953fe64116218226a8a2337f896d3ba0
武定县,"Wuding county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",wudingchuxiongyiautonomousprefecture,Media,"Wuding county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,7264727276d48af498a85838dc1ef6f5,dgm_chinadclocations__7264727276d48af498a85838dc1ef6f5
姚安县,"Yao'an county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",yaoanchuxiongyiautonomousprefecture,IndustryTerm,"Yao'an county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,26a60f7c8bed393044558a4548374ff1,dgm_chinadclocations__26a60f7c8bed393044558a4548374ff1
元谋县,"Yuanmou county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",yuanmouchuxiongyiautonomousprefecture,AAEntity,"Yuanmou county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,24f68cc68b6f294b9ecfce99c178550a,dgm_chinadclocations__24f68cc68b6f294b9ecfce99c178550a
牟定县,"Mouding county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",moudingchuxiongyiautonomousprefecture,IndustryTerm,"Mouding county of Chuxiong Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,3d39a58eaf3eb82f54dd6a51e20cb1a7,dgm_chinadclocations__3d39a58eaf3eb82f54dd6a51e20cb1a7
建水县,"Jianshui county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",jianshuihonghehaniandyiautonomousprefecture,IndustryTerm,"Jianshui county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,5788ad832afbc0a2d147e9af040c9962,dgm_chinadclocations__5788ad832afbc0a2d147e9af040c9962
石屏县,"Shiping county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",shipinghonghehaniandyiautonomousprefecture,News,"Shiping county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,ccda063ea2826b1024c3d977fdd947ae,dgm_chinadclocations__ccda063ea2826b1024c3d977fdd947ae
泸西县,"Luxi county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",luxihonghehaniandyiautonomousprefecture,ForeignMinister,"Luxi county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,eed9e5ede500d5d1fdb70ec4c0407ad8,dgm_chinadclocations__eed9e5ede500d5d1fdb70ec4c0407ad8
元阳县,"Yuanyang county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",yuanyanghonghehaniandyiautonomousprefecture,Organization,"Yuanyang county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,2e1e8e85b6fe07fcb430401359712e96,dgm_chinadclocations__2e1e8e85b6fe07fcb430401359712e96
红河县,"Honghe county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",honghehonghehaniandyiautonomousprefecture,Media,"Honghe county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,37ecf3cb63e1a045d8349b1365798781,dgm_chinadclocations__37ecf3cb63e1a045d8349b1365798781
绿春县,"Luchun county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",luchunhonghehaniandyiautonomousprefecture,Pipeline,"Luchun county of Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,eea56e42bdfaef652179f40914714add,dgm_chinadclocations__eea56e42bdfaef652179f40914714add
砚山县,"Yanshan county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",yanshanwenshanzhuangmiaoautonomousprefecture,Legislator,"Yanshan county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,8e6bf4900fe1236980c28920357e2340,dgm_chinadclocations__8e6bf4900fe1236980c28920357e2340
广南县,"Guangnan county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",guangnanwenshanzhuangmiaoautonomousprefecture,ForeignMinister,"Guangnan county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,40c966c4749a766154e5b1fd0a3e6113,dgm_chinadclocations__40c966c4749a766154e5b1fd0a3e6113
麻栗坡县,"Malipo county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",malipowenshanzhuangmiaoautonomousprefecture,Wells,"Malipo county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,ab7aa89189a623cdc69249fc3cdfed5a,dgm_chinadclocations__ab7aa89189a623cdc69249fc3cdfed5a
马关县,"Maguan county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",maguanwenshanzhuangmiaoautonomousprefecture,Organization,"Maguan county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,043ed09d6ed98b6a30d9e48629445a95,dgm_chinadclocations__043ed09d6ed98b6a30d9e48629445a95
富宁县,"Funing county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",funingwenshanzhuangmiaoautonomousprefecture,Diplomat,"Funing county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,2cdc4bb5a78d22db26c9d75e245994f2,dgm_chinadclocations__2cdc4bb5a78d22db26c9d75e245994f2
西畴县,"Xichou county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",xichouwenshanzhuangmiaoautonomousprefecture,Shipping,"Xichou county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,c427db37d228d93faae57a667b0f445c,dgm_chinadclocations__c427db37d228d93faae57a667b0f445c
丘北县,"Qiubei county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",qiubeiwenshanzhuangmiaoautonomousprefecture,ForeignMinister,"Qiubei county of Wenshan Zhuang Miao Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,050afb2c913aafa225cd01d64c667557,dgm_chinadclocations__050afb2c913aafa225cd01d64c667557
勐海县,"Menghai county of Xishuangbanna Dai Autonomous Prefecture, Yunnan, China",menghaixishuangbannadaiautonomousprefecture,FTO,"Menghai county of Xishuangbanna Dai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,365db7423cbde38b928554a1d7777a96,dgm_chinadclocations__365db7423cbde38b928554a1d7777a96
勐腊县,"Mengla county of Xishuangbanna Dai Autonomous Prefecture, Yunnan, China",menglaxishuangbannadaiautonomousprefecture,FTO,"Mengla county of Xishuangbanna Dai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,238a967429168de7d04e9b80db039d31,dgm_chinadclocations__238a967429168de7d04e9b80db039d31
祥云县,"Xiangyun county of Dali Bai Autonomous Prefecture, Yunnan, China",xiangyundalibaiautonomousprefecture,FTO,"Xiangyun county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,b4d8f521cee32ca6be81703e2198ce0b,dgm_chinadclocations__b4d8f521cee32ca6be81703e2198ce0b
云龙县,"Yunlong county of Dali Bai Autonomous Prefecture, Yunnan, China",yunlongdalibaiautonomousprefecture,Wells,"Yunlong county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,4071082776eae8b44ba39157a33f7576,dgm_chinadclocations__4071082776eae8b44ba39157a33f7576
弥渡县,"Midu county of Dali Bai Autonomous Prefecture, Yunnan, China",midudalibaiautonomousprefecture,ForeignMinistry,"Midu county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,460a6b6fb8c3f9450a69628605023c00,dgm_chinadclocations__460a6b6fb8c3f9450a69628605023c00
宾川县,"Binchuan county of Dali Bai Autonomous Prefecture, Yunnan, China",binchuandalibaiautonomousprefecture,Shipping,"Binchuan county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,5fcb8ed9b9a89cab2ac041b0364d80ab,dgm_chinadclocations__5fcb8ed9b9a89cab2ac041b0364d80ab
永平县,"Yongping county of Dali Bai Autonomous Prefecture, Yunnan, China",yongpingdalibaiautonomousprefecture,Media,"Yongping county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,a05c4cb630c0b7763d9dce4981511095,dgm_chinadclocations__a05c4cb630c0b7763d9dce4981511095
鹤庆县,"Heqing county of Dali Bai Autonomous Prefecture, Yunnan, China",heqingdalibaiautonomousprefecture,ForeignMinister,"Heqing county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,6b66159241d4448bc93eb9629d822cb3,dgm_chinadclocations__6b66159241d4448bc93eb9629d822cb3
洱源县,"Eryuan county of Dali Bai Autonomous Prefecture, Yunnan, China",eryuandalibaiautonomousprefecture,space,"Eryuan county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,c8f4e0b11ac228dc24307291dabb7980,dgm_chinadclocations__c8f4e0b11ac228dc24307291dabb7980
剑川县,"Jianchuan county of Dali Bai Autonomous Prefecture, Yunnan, China",jianchuandalibaiautonomousprefecture,Organization,"Jianchuan county of Dali Bai Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,e940dfbb61baedaf03046992659186e6,dgm_chinadclocations__e940dfbb61baedaf03046992659186e6
梁河县,"Lianghe county of Dehong Dai Jingpo Autonomous Prefecture, Yunnan, China",lianghedehongdaijingpoautonomousprefecture,CompanyKeyword,"Lianghe county of Dehong Dai Jingpo Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,f95d084d37f2be65069111a5357e917b,dgm_chinadclocations__f95d084d37f2be65069111a5357e917b
盈江县,"Yingjiang county of Dehong Dai Jingpo Autonomous Prefecture, Yunnan, China",yingjiangdehongdaijingpoautonomousprefecture,ForeignMinister,"Yingjiang county of Dehong Dai Jingpo Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,3d65cc4f58cfbab03e4df120a67c411b,dgm_chinadclocations__3d65cc4f58cfbab03e4df120a67c411b
陇川县,"Longchuan county of Dehong Dai Jingpo Autonomous Prefecture, Yunnan, China",longchuandehongdaijingpoautonomousprefecture,Organization,"Longchuan county of Dehong Dai Jingpo Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,d42eef3947adf33262edb722e755c7cb,dgm_chinadclocations__d42eef3947adf33262edb722e755c7cb
福贡县,"Fugong county of Nujiang Yi Autonomous Prefecture, Yunnan, China",fugongnujiangyiautonomousprefecture,Media,"Fugong county of Nujiang Yi Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,26c7000f033c2d1df1f07a1952a71951,dgm_chinadclocations__26c7000f033c2d1df1f07a1952a71951
德钦县,"Deqen county of Diqing Tibetan Autonomous Prefecture, Yunnan, China",deqendiqingtibetanautonomousprefecture,Legislator,"Deqen county of Diqing Tibetan Autonomous Prefecture, Yunnan, China",,dgm_chinadclocations,12d711b63551ac345778448dbd2ae72d,dgm_chinadclocations__12d711b63551ac345778448dbd2ae72d
林周县,"Lhunzhub county of Lhasa, Tibet, China",lhunzhublhasa,News,"Lhunzhub county of Lhasa, Tibet, China",,dgm_chinadclocations,66e74bd2021aca32ebd7faa3d3a55ae5,dgm_chinadclocations__66e74bd2021aca32ebd7faa3d3a55ae5
墨竹工卡县,"Maizhokunggar county of Lhasa, Tibet, China",maizhokunggarlhasa,Organization,"Maizhokunggar county of Lhasa, Tibet, China",,dgm_chinadclocations,e5f123f8058979afc3520fc18832ddc6,dgm_chinadclocations__e5f123f8058979afc3520fc18832ddc6
尼木县,"Nyemo county of Lhasa, Tibet, China",nyemolhasa,Diplomat,"Nyemo county of Lhasa, Tibet, China",,dgm_chinadclocations,a39676173ae2ad4f66d6ede9443eb316,dgm_chinadclocations__a39676173ae2ad4f66d6ede9443eb316
当雄县,"Damxung county of Lhasa, Tibet, China",damxunglhasa,ForeignMinistry,"Damxung county of Lhasa, Tibet, China",,dgm_chinadclocations,d8e91ba66db4bc239a9d28b9eedde9be,dgm_chinadclocations__d8e91ba66db4bc239a9d28b9eedde9be
曲水县,"Quxu county of Lhasa, Tibet, China",quxulhasa,space,"Quxu county of Lhasa, Tibet, China",,dgm_chinadclocations,006dc192c2ee5c823a9bb5b85d1c5597,dgm_chinadclocations__006dc192c2ee5c823a9bb5b85d1c5597
南木林县,"Namling county of Shigatse, Tibet, China",namlingshigatse,AAEntity,"Namling county of Shigatse, Tibet, China",,dgm_chinadclocations,9830e2565169f68ae615d1d3ac524667,dgm_chinadclocations__9830e2565169f68ae615d1d3ac524667
江孜县,"Gyantse county of Shigatse, Tibet, China",gyantseshigatse,Organization,"Gyantse county of Shigatse, Tibet, China",,dgm_chinadclocations,fac9ababfab25ac81a94e8f292be9d84,dgm_chinadclocations__fac9ababfab25ac81a94e8f292be9d84
定日县,"Tingri county of Shigatse, Tibet, China",tingrishigatse,Organization,"Tingri county of Shigatse, Tibet, China",,dgm_chinadclocations,e5e340bfcfbf8b4aeb60c1b2c4d3b12b,dgm_chinadclocations__e5e340bfcfbf8b4aeb60c1b2c4d3b12b
萨迦县,"Sa'gya county of Shigatse, Tibet, China",sagyashigatse,Wells,"Sa'gya county of Shigatse, Tibet, China",,dgm_chinadclocations,97a46ae0ce13e4273479349feb073cd2,dgm_chinadclocations__97a46ae0ce13e4273479349feb073cd2
拉孜县,"Lhatse county of Shigatse, Tibet, China",lhatseshigatse,CompanyKeyword,"Lhatse county of Shigatse, Tibet, China",,dgm_chinadclocations,d7f07557d540afd8ed1630818d33a8e2,dgm_chinadclocations__d7f07557d540afd8ed1630818d33a8e2
昂仁县,"Ngamring county of Shigatse, Tibet, China",ngamringshigatse,Legislator,"Ngamring county of Shigatse, Tibet, China",,dgm_chinadclocations,7dc9021276cf890ed5196619505996fe,dgm_chinadclocations__7dc9021276cf890ed5196619505996fe
谢通门县,"Xaitongmoin county of Shigatse, Tibet, China",xaitongmoinshigatse,Diplomat,"Xaitongmoin county of Shigatse, Tibet, China",,dgm_chinadclocations,faa957ffb0e8284e2a092ac31044125c,dgm_chinadclocations__faa957ffb0e8284e2a092ac31044125c
仲巴县,"Zhongba county of Shigatse, Tibet, China",zhongbashigatse,Keyphrase,"Zhongba county of Shigatse, Tibet, China",,dgm_chinadclocations,1b936d29d79e037a88cb90f9cb52d577,dgm_chinadclocations__1b936d29d79e037a88cb90f9cb52d577
吉隆县,"Gyirong county of Shigatse, Tibet, China",gyirongshigatse,Person,"Gyirong county of Shigatse, Tibet, China",,dgm_chinadclocations,8a229200497d1b8c1afff3ee59d2de86,dgm_chinadclocations__8a229200497d1b8c1afff3ee59d2de86
聂拉木县,"Nyalam county of Shigatse, Tibet, China",nyalamshigatse,Person,"Nyalam county of Shigatse, Tibet, China",,dgm_chinadclocations,9692018de3ae4014e0bcea5f04c861ff,dgm_chinadclocations__9692018de3ae4014e0bcea5f04c861ff
亚东县,"Yadong county of Shigatse, Tibet, China",yadongshigatse,DiplomaticFacilities,"Yadong county of Shigatse, Tibet, China",,dgm_chinadclocations,45211f552095ff82bd003a279ccbe22d,dgm_chinadclocations__45211f552095ff82bd003a279ccbe22d
仁布县,"Rinbung county of Shigatse, Tibet, China",rinbungshigatse,Exec,"Rinbung county of Shigatse, Tibet, China",,dgm_chinadclocations,15243d49a9fbd02eb8669bf174ecfdc2,dgm_chinadclocations__15243d49a9fbd02eb8669bf174ecfdc2
康马县,"Kangmar county of Shigatse, Tibet, China",kangmarshigatse,ForeignMinister,"Kangmar county of Shigatse, Tibet, China",,dgm_chinadclocations,fb0d3d838de5a1a383901e01736a235f,dgm_chinadclocations__fb0d3d838de5a1a383901e01736a235f
萨嘎县,"Saga county of Shigatse, Tibet, China",sagashigatse,Legislator,"Saga county of Shigatse, Tibet, China",,dgm_chinadclocations,53ace362d8f266b2682e01ddc06629c2,dgm_chinadclocations__53ace362d8f266b2682e01ddc06629c2
岗巴县,"Kamba county of Shigatse, Tibet, China",kambashigatse,Keyphrase,"Kamba county of Shigatse, Tibet, China",,dgm_chinadclocations,13c8a504e5b2e78386da29e5cf4faacb,dgm_chinadclocations__13c8a504e5b2e78386da29e5cf4faacb
察雅县,"Zhag'yab county of Chamdo, Tibet, China",zhagyabchamdo,Consulates,"Zhag'yab county of Chamdo, Tibet, China",,dgm_chinadclocations,d9cc0b0c8c875cd59dd29c5ef1b7b174,dgm_chinadclocations__d9cc0b0c8c875cd59dd29c5ef1b7b174
左贡县,"Zogang county of Chamdo, Tibet, China",zogangchamdo,News,"Zogang county of Chamdo, Tibet, China",,dgm_chinadclocations,a0ae27dc096152a2b28cf8135d5d11a7,dgm_chinadclocations__a0ae27dc096152a2b28cf8135d5d11a7
